,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,250507259.67,523129919.28,252528026.33,10222064.95
Repayment Of Debt,-196173595.0,-494116608.43,-443310000.0,-371064768.92
Issuance Of Debt,185757400.0,440568593.0,523165108.43,199750000.0
Capital Expenditure,-136172344.39,-202469837.31,-138427072.2,-224836196.55
End Cash Position,711062309.7,1062110475.3,852070570.48,666851570.25
Beginning Cash Position,1062110475.3,852070570.48,666851570.25,789517665.06
Effect Of Exchange Rate Changes,-6055087.76,4156483.77,9836442.24,-17643460.95
Changes In Cash,-344993077.84,205883421.05,175382557.99,-105022633.86
Financing Cash Flow,-394573241.5,-237329138.26,-31968314.23,-189119706.95
Net Other Financing Charges,-174867788.99,326985.08,-98861514.05,48437032.08
Cash Dividends Paid,-207973133.05,-182108107.91,-12961908.61,-52422450.33
Net Issuance Payments Of Debt,-10416195.0,-53548015.43,79855108.43,-171314768.92
Net Long Term Debt Issuance,-10416195.0,-53548015.43,79855108.43,-171314768.92
Long Term Debt Payments,-196173595.0,-494116608.43,-443310000.0,-371064768.92
Long Term Debt Issuance,185757400.0,440568593.0,523165108.43,199750000.0
Investing Cash Flow,-337099440.4,-282387197.28,-183604226.31,-150961188.41
Net Other Investing Changes,-230224.51,,,2098000.0
Net Investment Purchase And Sale,-205751325.55,-79971085.73,-49311731.26,59354258.55
Sale Of Investment,656300004.45,518199620.12,216614564.29,131862402.26
Purchase Of Investment,-862051330.0,-598170705.85,-265926295.55,-72508143.71
Net Business Purchase And Sale,,-5221580.86,929828.43,829326.59
Sale Of Business,,-5221580.86,929828.43,-8735606.65
Purchase Of Business,,,,9564933.24
Net PPE Purchase And Sale,-131117890.34,-197194530.69,-135222323.48,-213242773.55
Sale Of PPE,5054454.05,5275306.62,3204748.72,11593423.0
Purchase Of PPE,-136172344.39,-202469837.31,-138427072.2,-224836196.55
Capital Expenditure Reported,,,,
Operating Cash Flow,386679604.06,725599756.59,390955098.53,235058261.5
Change In Working Capital,54676144.62,137875567.01,-1399172.97,-121154650.84
Change In Other Current Assets,50458.23,-2391481.86,-225188.35,-214299.84
Change In Payable,72582157.89,149076085.7,128749011.52,-20332417.23
Change In Inventory,-1351972.66,8128682.94,-66629364.86,-129925822.59
Change In Receivables,-16604498.84,-16937719.77,-63293631.28,29317888.82
Other Non Cash Items,18024374.92,13376801.31,27848189.82,29379020.35
Deferred Tax,,,,
Depreciation And Amortization,139699828.75,123406757.7,109129757.49,105164515.53
Amortization Cash Flow,6171244.8,4112608.03,3767403.58,2837327.09
Depreciation,133528583.95,119294149.67,105362353.91,102327188.44
Gain Loss On Investment Securities,-12129365.68,1028997.4,14623686.3,206648.18
Gain Loss On Sale Of PPE,707003.99,3551218.31,-1485205.74,-157721.5
Net Income From Continuing Operations,184450469.59,332121542.56,171578572.49,208885932.67
Cash Flowsfromusedin Operating Activities Direct,386679604.06,725599756.59,390955098.53,235058261.5
Taxes Refund Paid Direct,-115843338.61,-127361076.27,-79889487.96,-120617352.18
Classesof Cash Payments,-4704992468.97,-5573342315.69,-4664245586.6,-4624647078.32
Other Cash Paymentsfrom Operating Activities,-1810219451.65,-2283869560.73,-1582510503.17,-1471740809.55
Paymentson Behalfof Employees,-601360382.98,-557297302.14,-474727257.36,-418563516.44
Paymentsto Suppliersfor Goodsand Services,-2293412634.34,-2732175452.82,-2607007826.07,-2734342752.33
Classesof Cash Receiptsfrom Operating Activities,5207515411.64,6426303148.55,5135090173.09,4980322692.0
Other Cash Receiptsfrom Operating Activities,53530334.82,67991583.47,71843074.71,72074772.88
Receiptsfrom Customers,5153985076.82,6358311565.08,5063247098.38,4908247919.12
