,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-230721.265772,79130.763806,70174039.085162,-1123140.539403
Tax Rate For Calcs,0.130819,0.091968,0.143605,0.141012
Normalized EBITDA,116213412.39,155582023.81,222834596.48,513306841.75
Total Unusual Items,-1763665.92,860412.22,488661366.26,-7964850.76
Total Unusual Items Excluding Goodwill,-1763665.92,860412.22,488661366.26,-7964850.76
Net Income From Continuing Operation Net Minority Interest,50606364.59,86634602.19,556783676.47,374561519.66
Reconciled Depreciation,54289394.05,55477109.01,54488486.45,54541750.8
Reconciled Cost Of Revenue,1998377453.84,2055761071.39,2746244467.06,3803287113.84
EBITDA,114449746.47,156442436.03,711495962.74,505341990.99
EBIT,60160352.42,100965327.02,657007476.29,450800240.19
Net Interest Income,24835128.49,-1089307.67,-1753157.0,-3460153.06
Interest Expense,1937297.65,5556086.46,6859540.17,14750406.4
Interest Income,27534330.37,22983496.73,27066649.82,13919460.28
Normalized Income,52139309.244228,85853320.733806,138296349.295162,381403229.880597
Net Income From Continuing And Discontinued Operation,50606364.59,86634602.19,556783676.47,374561519.66
Total Expenses,2118975208.58,2169037337.86,2879521548.72,4007754383.06
Total Operating Income As Reported,58670178.2,95595219.58,651108833.34,436655815.64
Diluted Average Shares,1265159115.0,962606691.0,898038188.0,913564682.0
Basic Average Shares,1265159115.0,962606691.0,898038188.0,913564682.0
Diluted EPS,0.04,0.09,0.62,0.41
Basic EPS,0.04,0.09,0.62,0.41
Net Income Common Stockholders,50606364.59,86634602.19,556783676.47,374561519.66
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,50606364.59,86634602.19,556783676.47,374561519.66
Net Income Including Noncontrolling Interests,50606364.59,86634602.19,556783676.47,374561519.66
Net Income Continuous Operations,50606364.59,86634602.19,556783676.47,374561519.66
Tax Provision,7616690.18,8774638.37,93364259.65,61488314.13
Pretax Income,58223054.77,95409240.56,650147936.12,436049833.79
Other Non Operating Income Expenses,-447123.43,17241431.25,19246212.43,-1436927.97
Special Income Charges,-1763665.92,607817.88,488563421.05,-8027220.62
Other Special Charges,,-34469.83,-484630207.06,
Write Off,1278472.04,-37987.19,-278091.9,412767.48
Impairment Of Capital Assets,485193.88,-535360.86,-3655122.09,7614453.14
Net Non Operating Interest Income Expense,24835128.49,-1089307.67,-1753157.0,-3460153.06
Total Other Finance Cost,761904.23,18516717.94,21960266.65,2629206.94
Interest Expense Non Operating,1937297.65,5556086.46,6859540.17,14750406.4
Interest Income Non Operating,27534330.37,22983496.73,27066649.82,13919460.28
Operating Income,25409288.88,71386285.72,142915950.02,444957519.04
Operating Expense,120597754.74,113276266.47,133277081.66,204467269.22
Other Operating Expenses,5815873.94,7662459.42,10330988.33,32146419.36
Depreciation And Amortization In Income Statement,3185195.48,4105228.24,3709852.44,3031936.53
Depreciation Income Statement,3185195.48,4105228.24,3709852.44,3031936.53
Research And Development,45442982.68,45407303.92,57333936.05,76954695.93
Selling General And Administration,28153398.97,25911249.5,27782152.46,29361400.8
Selling And Marketing Expense,9517858.88,8256293.4,8149302.97,7679912.39
General And Administrative Expense,18635540.09,17654956.1,19632849.49,21681488.41
Gross Profit,146007043.62,184662552.19,276193031.68,649424788.26
Cost Of Revenue,1998377453.84,2055761071.39,2746244467.06,3803287113.84
Total Revenue,2144384497.46,2240423623.58,3022437498.74,4452711902.1
Operating Revenue,2144384497.46,2240423623.58,3022437498.74,4452711902.1
