,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2132890071.0,2132890071.0,2132890071.0,534291100.0
Share Issued,2132890071.0,2132890071.0,2132890071.0,534291100.0
Net Debt,58137574.47,65593326.86,,
Total Debt,473416902.15,399262096.87,328460392.61,129029061.49
Tangible Book Value,685304942.98,694658811.89,728454162.93,817990925.79
Invested Capital,1294216636.06,1293912312.26,1252638451.13,1132041635.51
Working Capital,721386488.62,722871618.63,679439890.33,742071256.28
Net Tangible Assets,685304942.98,694658811.89,728454162.93,817990925.79
Capital Lease Obligations,54752615.79,82277962.19,81625301.89,74319586.15
Common Stock Equity,961333689.3,986788328.63,1021538451.13,1117041635.51
Total Capitalization,969146476.8,1075893389.62,1101538451.13,1117041635.51
Total Equity Gross Minority Interest,1436243428.07,1395776654.13,1361662019.68,1472476675.41
Minority Interest,474909738.77,408988325.5,340123568.55,355435039.9
Stockholders Equity,961333689.3,986788328.63,1021538451.13,1117041635.51
Treasury Stock,50999760.86,,,
Retained Earnings,-3956614218.84,-3988974773.37,-3957137810.67,-3360480022.64
Additional Paid In Capital,2813240623.03,2820056056.03,2822969215.83,2283174107.89
Capital Stock,2132890071.0,2132890071.0,2132890071.0,2132890071.0
Common Stock,2132890071.0,2132890071.0,2132890071.0,2132890071.0
Total Liabilities Net Minority Interest,2254707390.51,2283226733.61,2167847624.74,2873843898.54
Total Non Current Liabilities Net Minority Interest,998880540.95,1122543591.82,1129024424.4,1118866889.42
Other Non Current Liabilities,,3217562.77,9030691.35,62419968.51
Tradeand Other Payables Non Current,884783637.87,891793583.72,901678706.25,922161319.52
Non Current Deferred Revenue,51531499.79,56149422.15,56689724.91,59966015.24
Long Term Debt And Capital Lease Obligation,62565403.29,171383023.18,161625301.89,74319586.15
Long Term Capital Lease Obligation,54752615.79,82277962.19,81625301.89,74319586.15
Long Term Debt,7812787.5,89105060.99,80000000.0,
Current Liabilities,1255826849.56,1160683141.79,1038823200.34,1754977009.12
Other Current Liabilities,21517409.45,19564562.23,25365923.21,24946160.27
Current Debt And Capital Lease Obligation,410851498.86,227879073.69,166835090.72,54709475.34
Current Debt,325070159.26,218018922.64,151100000.0,15000000.0
Payables,693332607.52,829619827.19,729995837.85,1332992606.7
Other Payable,423661893.8,536711113.24,391533514.38,886103442.07
Dividends Payable,,,0.0,453023.92
Total Tax Payable,20186608.26,28372633.83,32872242.09,37779869.77
Accounts Payable,249484105.46,264536080.12,305590081.38,408656270.94
Total Assets,3690950818.58,3679003387.74,3529509644.42,4346320573.95
Total Non Current Assets,1713737480.4,1795448627.32,1811246553.75,1849272308.55
Other Non Current Assets,5400300.0,5012184.5,1864217.25,7816932.0
Non Current Deferred Assets,745494.45,296632.44,474611.88,
Non Current Deferred Taxes Assets,11596118.17,13986184.2,15273701.01,16025364.32
Investmentin Financial Assets,3359495.71,3359495.71,3359495.71,
Available For Sale Securities,3359495.71,3359495.71,3359495.71,
Long Term Equity Investment,53013020.98,36924392.81,40968266.93,25861076.91
Investment Properties,275755689.15,99371309.87,22871427.63,24464796.39
Goodwill And Other Intangible Assets,276028746.32,292129516.74,293084288.2,299050709.72
Other Intangible Assets,163828746.32,179929516.74,180884288.2,186850709.72
Goodwill,112200000.0,112200000.0,112200000.0,112200000.0
Net PPE,1068687149.71,1324942896.64,1413559351.81,1476053429.21
Accumulated Depreciation,-1070687679.85,-1048708861.8,-981950334.97,-963180423.24
Gross PPE,2139374829.56,2373651758.44,2395509686.78,2439233852.45
Construction In Progress,653948.46,8699187.24,7923680.43,9437116.09
Other Properties,108481016.08,111735878.09,113469296.38,109111759.3
Machinery Furniture Equipment,514378575.44,511244480.75,495636198.11,485338380.23
Buildings And Improvements,,,,
Properties,1515861289.58,1741972212.36,1778480511.86,1835346596.83
Current Assets,1977213338.18,1883554760.42,1718263090.67,2497048265.4
Other Current Assets,30489769.82,71421643.83,57065581.81,22542651.45
Assets Held For Sale Current,,,,463516925.77
Prepaid Assets,64254517.89,247961057.16,30456821.91,47854376.8
Inventory,984609949.52,744371273.85,612433831.64,420171510.22
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,2124600.24,2566157.81,2341242.72,2137312.54
Finished Goods,168393724.92,385170235.23,218609523.97,105852147.79
Work In Process,729178894.58,308612665.77,334250836.22,265919783.93
Raw Materials,84912729.78,48022215.04,57232228.73,48399578.5
Other Receivables,90276803.89,129184730.81,120624020.04,193377811.73
Accounts Receivable,531800717.46,449085398.0,522657049.69,429765460.46
Allowance For Doubtful Accounts Receivable,-105865089.94,-90697571.83,-93164211.71,-70984725.0
Gross Accounts Receivable,637665807.4,539782969.83,615821261.4,500750185.46
Cash Cash Equivalents And Short Term Investments,275781579.6,241530656.77,375025785.58,919819528.97
Other Short Term Investments,1036207.31,,33210570.49,
Cash And Cash Equivalents,274745372.29,241530656.77,341815215.09,919819528.97
Cash Equivalents,118518218.6,137390934.11,127439768.61,737754129.29
Cash Financial,156227153.69,104139722.66,214375446.48,182065399.68
