,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,314477192.0,264056664.0,263526408.0,262171258.0
Share Issued,314477192.0,264056664.0,263526408.0,262171258.0
Net Debt,1002738976.96,1441744653.82,1371695746.72,1012021046.19
Total Debt,2217273210.51,2565983899.23,2231610917.83,1856199187.14
Tangible Book Value,3511477173.39,2488620532.83,2385046131.44,2142692252.31
Invested Capital,5903246861.32,5139577512.23,4877787759.45,4318885121.99
Working Capital,-273777804.07,-608206596.82,-406203256.07,386845447.47
Net Tangible Assets,3511477173.39,2488620532.83,2385046131.44,2142692252.31
Capital Lease Obligations,31603310.08,5913184.6,5129223.9,5559169.0
Common Stock Equity,4247703703.31,3223876262.31,3046606230.87,2718211451.33
Total Capitalization,5037184522.65,4318764352.35,3946889677.0,3829398522.34
Total Equity Gross Minority Interest,4247703703.31,3223876262.31,3046606230.87,2718211451.33
Stockholders Equity,4247703703.31,3223876262.31,3046606230.87,2718211451.33
Other Equity Interest,,31927711.02,32139611.42,36483180.69
Treasury Stock,,,20939040.0,42802200.0
Retained Earnings,913232062.82,845255646.54,844908007.15,690388251.66
Additional Paid In Capital,2895934567.64,1761686971.18,1752379294.78,1725379319.9
Capital Stock,314477192.0,264056664.0,263526408.0,262171258.0
Common Stock,314477192.0,264056664.0,263526408.0,262171258.0
Total Liabilities Net Minority Interest,4430887075.36,4511913675.25,4304037884.77,3213913441.99
Total Non Current Liabilities Net Minority Interest,1025437014.36,1344177776.66,1126756338.05,1292649510.46
Other Non Current Liabilities,47810772.1,72257484.8,51121512.3,
Tradeand Other Payables Non Current,28544980.1,33833856.0,27672571.2,30965293.3
Non Current Deferred Revenue,65268286.4,72386934.1,70908382.76,71280143.35
Non Current Deferred Taxes Liabilities,62728846.34,64898227.12,71641201.76,73657833.8
Long Term Debt And Capital Lease Obligation,821084129.42,1100801274.64,905412670.03,1116746240.01
Long Term Capital Lease Obligation,31603310.08,5913184.6,5129223.9,5559169.0
Long Term Debt,789480819.34,1094888090.04,900283446.13,1111187071.01
Current Liabilities,3405450061.0,3167735898.59,3177281546.72,1921263931.53
Other Current Liabilities,35229486.97,12902923.06,8670461.32,4315070.32
Current Debt And Capital Lease Obligation,1396189081.09,1465182624.59,1326198247.8,739452947.13
Current Debt,866062338.67,820813159.88,930898082.45,489486599.65
Payables,1897753063.89,1563324988.03,1745668037.83,1122784369.56
Other Payable,180433044.52,176617497.18,179382719.49,208125589.57
Total Tax Payable,35845495.43,26714048.62,23499090.04,33108699.12
Accounts Payable,1681474523.94,1359993442.23,1542786228.3,881550080.87
Total Assets,8678590778.67,7735789937.56,7350644115.64,5932124893.32
Total Non Current Assets,5546918521.74,5176260635.79,4579565824.99,3624015514.32
Other Non Current Assets,65147747.5,126654514.72,133304947.06,92368201.79
Non Current Deferred Assets,171118531.36,172851037.65,171630264.32,99762775.67
Non Current Deferred Taxes Assets,244645456.92,226908578.46,232071374.59,169418296.11
Goodwill And Other Intangible Assets,736226529.92,735255729.48,661560099.43,575519199.02
Other Intangible Assets,466106579.82,453165463.88,395129949.73,316382506.92
Goodwill,270119950.1,282090265.6,266430149.7,259136692.1
Net PPE,4329780256.04,3914590775.48,3380999139.59,2686947041.73
Accumulated Depreciation,-2186850344.83,-1969192737.99,-1576050056.22,-1324822699.61
Gross PPE,6516630600.87,5883783513.47,4957049195.81,4011769741.34
Construction In Progress,1085332166.85,1126723449.28,811149866.19,648048528.94
Other Properties,238505504.94,190013641.9,145229251.3,105785956.58
Machinery Furniture Equipment,4213168403.04,3707948641.51,3192311315.88,2596464161.61
Buildings And Improvements,,,,
Properties,979624526.04,859097780.78,808358762.44,661471094.21
Current Assets,3131672256.93,2559529301.77,2771078290.65,2308109379.0
Other Current Assets,294951306.69,234028548.17,162235081.96,154151559.41
Prepaid Assets,18204168.6,24627005.33,27476725.43,16521552.07
Inventory,710573966.47,680844013.36,723330055.6,513994268.74
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,45267085.5,44435916.8,41137711.8,28265125.5
Finished Goods,467962297.08,414618462.66,418824866.23,300245778.01
Work In Process,110107149.24,129474772.9,141398814.47,98409998.08
Raw Materials,87237434.65,92314861.0,121968663.1,87073367.15
Other Receivables,143307939.89,61743795.97,96239963.09,15316430.16
Accounts Receivable,1211830694.23,1080800562.04,1296283287.91,1019472944.15
Allowance For Doubtful Accounts Receivable,-37343417.2,-33900823.72,-35699003.48,-38117361.84
Gross Accounts Receivable,1249174111.43,1114701385.76,1331982291.39,1057590305.99
Cash Cash Equivalents And Short Term Investments,752804181.05,477485376.9,465513176.66,588652624.47
Other Short Term Investments,100000000.0,3528780.8,6027394.8,
Cash And Cash Equivalents,652804181.05,473956596.1,459485781.86,588652624.47
Cash Equivalents,1687940.49,,,0.0
Cash Financial,651116240.56,473956596.1,459485781.86,588652624.47
