,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-342542614.76,-126444752.33,-377914485.55,-66374517.77
Repayment Of Debt,-1265410207.53,-1668283004.88,-860896551.16,-1149339655.87
Issuance Of Debt,1027035176.09,1930499238.6,1223736022.7,1211021779.09
Capital Expenditure,-721708294.46,-905007692.77,-958312956.03,-481759457.44
End Cash Position,651116240.56,473956596.1,459485781.86,588652624.47
Beginning Cash Position,473956596.1,459485781.86,588652624.47,712739928.07
Effect Of Exchange Rate Changes,-21379887.49,18262815.13,9772709.2,-27446614.7
Changes In Cash,198539531.95,-3792000.89,-138939551.81,-96640688.9
Financing Cash Flow,628533767.3,120639243.47,253576836.49,-28456858.22
Net Other Financing Charges,1022568892.13,-4354312.9,5845449.4,18400948.4
Cash Dividends Paid,-155660093.39,-137222677.35,-115108084.45,-108539929.84
Net Issuance Payments Of Debt,-238375031.44,262216233.72,362839471.54,61682123.22
Net Long Term Debt Issuance,-238375031.44,262216233.72,362839471.54,61682123.22
Long Term Debt Payments,-1265410207.53,-1668283004.88,-860896551.16,-1149339655.87
Long Term Debt Issuance,1027035176.09,1930499238.6,1223736022.7,1211021779.09
Investing Cash Flow,-809159915.05,-902994184.8,-972914858.78,-483568770.35
Net Other Investing Changes,,,-16917484.05,-12014062.96
Net Investment Purchase And Sale,-99837222.22,,,
Sale Of Investment,50162777.78,,,
Purchase Of Investment,-150000000.0,,,
Net Business Purchase And Sale,,,,
Purchase Of Business,,,,
Net PPE Purchase And Sale,-709322692.83,-902994184.8,-955997374.73,-471554707.39
Sale Of PPE,12385601.63,2013507.97,2315581.3,10204750.05
Purchase Of PPE,-721708294.46,-905007692.77,-958312956.03,-481759457.44
Capital Expenditure Reported,,,,
Operating Cash Flow,379165679.7,778562940.44,580398470.48,415384939.67
Change In Working Capital,-535654768.31,90578115.48,-264316827.64,-386482703.17
Change In Other Current Assets,-19906259.24,-1580178.51,-64669710.52,-87709935.41
Change In Payable,202803224.82,39547449.73,338651365.05,257680547.6
Change In Inventory,-33068900.6,39045533.41,-203375169.27,-158270944.72
Change In Receivables,-685482833.29,13565310.85,-334923312.9,-398182370.64
Other Non Cash Items,246714176.24,164399916.59,134443003.8,110689361.02
Stock Based Compensation,,-2777955.79,,
Deferred Tax,,,,
Depreciation And Amortization,459308513.44,408828746.58,347703241.68,395227460.47
Amortization Cash Flow,28891006.87,25823917.29,21405519.2,29160741.68
Depreciation,430417506.57,383004829.29,326297722.48,366066718.79
Gain Loss On Investment Securities,5309847.4,1250030.7,,
Gain Loss On Sale Of PPE,1218584.51,3521833.11,2118825.63,9525693.06
Net Income From Continuing Operations,115068542.62,50432650.86,237577946.16,97168167.29
Cash Flowsfromusedin Operating Activities Direct,379165679.7,778562940.44,580398470.48,415384939.67
Taxes Refund Paid Direct,-118477702.92,-132024657.14,-76224181.59,-127572150.27
Classesof Cash Payments,-4500385746.01,-4344133699.46,-4206460655.13,-3205376793.66
Other Cash Paymentsfrom Operating Activities,-209556902.21,-182448037.53,-151785721.09,-162122857.63
Paymentson Behalfof Employees,-1025031715.05,-902140104.99,-808741688.76,-744016930.19
Paymentsto Suppliersfor Goodsand Services,-3265797128.75,-3259545556.94,-3245933245.28,-2299237005.84
Classesof Cash Receiptsfrom Operating Activities,4998029128.63,5254721297.04,4863083307.2,3748333883.6
Other Cash Receiptsfrom Operating Activities,49743705.93,45420674.48,39885214.78,34307523.84
Receiptsfrom Customers,4948285422.7,5209300622.56,4823198092.42,3714026359.76
