,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,39335908.87,-8370416.23,-95188085.64,-64159385.68
Repayment Of Debt,0.0,-36454760.53,-40807829.0,-41182882.36
Issuance Of Debt,,0.0,36454760.53,40862436.07
Capital Expenditure,-202203.05,-136809.54,-6531983.3,-18328809.42
End Cash Position,77413111.82,38016867.22,37989287.17,58616403.13
Beginning Cash Position,38016867.22,37989287.17,58616403.13,66703341.28
Effect Of Exchange Rate Changes,11160.75,-80070.89,535741.33,-79131.7
Changes In Cash,39385083.85,107650.94,-21162857.29,-8007806.45
Financing Cash Flow,-204000.0,-37204691.54,-7280298.47,-2049303.67
Net Other Financing Charges,-204000.0,-432000.0,-582000.0,-150000.0
Cash Dividends Paid,,-317931.01,-2345230.0,-1578857.38
Net Issuance Payments Of Debt,0.0,-36454760.53,-4353068.47,-320446.29
Net Long Term Debt Issuance,0.0,-36454760.53,-4353068.47,-320446.29
Long Term Debt Payments,0.0,-36454760.53,-40807829.0,-41182882.36
Long Term Debt Issuance,,0.0,36454760.53,40862436.07
Investing Cash Flow,50971.93,45545949.17,74773543.52,39872073.48
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,231424.98,45682758.71,81305176.82,58194300.28
Sale Of Investment,78631424.98,158882758.71,604035176.82,607674300.28
Purchase Of Investment,-78400000.0,-113200000.0,-522730000.0,-549480000.0
Net PPE Purchase And Sale,-180453.05,-136809.54,-6531633.3,-18322226.8
Sale Of PPE,21750.0,0.0,350.0,6582.62
Purchase Of PPE,-202203.05,-136809.54,-6531983.3,-18328809.42
Capital Expenditure Reported,,,,
Operating Cash Flow,39538111.92,-8233606.69,-88656102.34,-45830576.26
Change In Working Capital,48628164.66,1978147.98,-91637266.8,-45289172.72
Change In Other Current Assets,-13306626.22,-8656889.11,-4478797.97,-3584348.73
Change In Payable,-33029821.18,-24094702.85,25496195.78,1969094.57
Change In Inventory,43566353.27,23851308.89,-37143484.04,-19353984.2
Change In Receivables,51398258.79,10878431.05,-75511180.57,-24319934.36
Other Non Cash Items,400659.86,-337851.63,1879620.88,1796438.08
Deferred Tax,,,,
Depreciation And Amortization,8086658.68,6083923.68,6226132.64,6186968.19
Amortization Cash Flow,363152.76,388024.5,397270.17,418224.84
Depreciation,7723505.92,5695899.18,5828862.47,5768743.35
Gain Loss On Investment Securities,-562098.01,-1247461.9,-3136147.5,-7689763.73
Gain Loss On Sale Of PPE,44326.27,,850.52,74570.81
Net Income From Continuing Operations,-57489986.92,-36953868.75,-18035143.55,-14996549.29
Cash Flowsfromusedin Operating Activities Direct,39538111.92,-8233606.69,-88656102.34,-45830576.26
Taxes Refund Paid Direct,-4811486.45,-12171323.85,-6505918.22,-6012592.67
Classesof Cash Payments,-155270832.06,-175032299.92,-324168976.72,-295879091.7
Other Cash Paymentsfrom Operating Activities,-27237412.5,-33690928.94,-106342885.36,-105524141.79
Paymentson Behalfof Employees,-50034755.63,-50749039.86,-49989302.3,-39162886.23
Paymentsto Suppliersfor Goodsand Services,-77998663.93,-90592331.12,-167836789.06,-151192063.68
Classesof Cash Receiptsfrom Operating Activities,199620430.43,178970017.08,242018792.6,256061108.11
Other Cash Receiptsfrom Operating Activities,60656275.53,27372368.04,35968566.41,43611453.81
Receiptsfrom Customers,138964154.9,151597649.04,206050226.19,212449654.3
