,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1467310196.0,1467310196.0,1467310196.0,1467310196.0
Share Issued,1467310196.0,1467310196.0,1467310196.0,1467310196.0
Net Debt,5041050984.2,5779696992.74,6211047120.79,6599745858.44
Total Debt,6400490384.57,6946886311.77,7178824658.37,7714658888.88
Tangible Book Value,-5779921771.24,-6708512150.22,-7494627788.09,-8336603024.05
Invested Capital,11493939638.21,11569451084.04,11590249583.39,11465381858.55
Working Capital,234992941.42,-178195775.74,-613344539.65,-856216257.05
Net Tangible Assets,-5779921771.24,-6708512150.22,-7494627788.09,-8336603024.05
Capital Lease Obligations,8191081.63,8947422.89,1888369.49,
Common Stock Equity,5351669638.21,4951681084.04,4742479583.39,4102611858.55
Total Capitalization,11493939638.21,11569451084.04,11590249583.39,11465381858.55
Total Equity Gross Minority Interest,5351669638.21,4951681084.04,4742479583.39,4102611858.55
Stockholders Equity,5351669638.21,4951681084.04,4742479583.39,4102611858.55
Retained Earnings,800804554.9,441479508.74,65778781.88,-436755234.62
Additional Paid In Capital,2744277321.48,2744277321.48,2793310451.59,2793310451.59
Capital Stock,1467310196.0,1467310196.0,1467310196.0,1467310196.0
Common Stock,1467310196.0,1467310196.0,1467310196.0,1467310196.0
Total Liabilities Net Minority Interest,7117031145.38,7792518390.97,8425894890.97,9336008296.53
Total Non Current Liabilities Net Minority Interest,6170952611.08,6675619073.23,6983623977.68,7576516903.36
Other Non Current Liabilities,,,,
Tradeand Other Payables Non Current,15989417.17,42196426.23,127506507.29,210808628.48
Non Current Deferred Revenue,1469137.2,1958849.76,2448562.32,2938274.88
Non Current Deferred Taxes Liabilities,3032975.08,4746374.35,4010538.58,
Long Term Debt And Capital Lease Obligation,6150461081.63,6626717422.89,6849658369.49,7362770000.0
Long Term Capital Lease Obligation,8191081.63,8947422.89,1888369.49,
Long Term Debt,6142270000.0,6617770000.0,6847770000.0,7362770000.0
Current Liabilities,946078534.3,1116899317.74,1442270913.29,1759491393.17
Other Current Liabilities,822149.88,1981110.44,2626873.37,809783.3
Current Debt And Capital Lease Obligation,250029302.94,320168888.88,329166288.88,351888888.88
Payables,695227081.48,794414679.87,1110245543.2,1406485151.91
Other Payable,328108785.71,451136405.51,646472148.23,959445830.35
Dividends Payable,,,79060853.43,79060853.43
Total Tax Payable,41268580.83,47982407.48,39580766.13,57962074.45
Accounts Payable,325849714.94,295295866.88,345131775.41,310016393.68
Total Assets,12468700783.59,12744199475.01,13168374474.36,13438620155.08
Total Non Current Assets,11287629307.87,11805495933.01,12339448100.72,12535345018.96
Other Non Current Assets,1128855.03,20050154.65,16000000.0,28000000.0
Non Current Deferred Assets,18493513.77,,,
Non Current Deferred Taxes Assets,19125088.19,23095116.66,10224249.84,3892325.98
Goodwill And Other Intangible Assets,11131591409.45,11660193234.26,12237107371.48,12439214882.6
Other Intangible Assets,11131591409.45,11660193234.26,12237107371.48,12439214882.6
Net PPE,117290441.43,102157427.44,76116479.4,64237810.38
Accumulated Depreciation,-58027561.29,-44989192.54,-34260233.67,-24956362.76
Gross PPE,175318002.72,147146619.98,110376713.07,89194173.14
Construction In Progress,13485010.4,29784757.53,21833352.9,16702734.6
Other Properties,28068138.5,28842387.52,19272815.96,15151629.62
Machinery Furniture Equipment,88478223.59,66088023.02,50488655.3,38765563.4
Properties,45286630.23,22431451.91,18781888.91,18574245.52
Current Assets,1181071475.72,938703542.0,828926373.64,903275136.12
Other Current Assets,19650669.14,2741852.21,1806337.91,5563484.89
Prepaid Assets,2052715.19,2699896.99,2699897.05,4037239.04
Inventory,1574966.28,1570613.5,637648.53,1044446.66
Other Inventories,55890.3,,,
Finished Goods,152507.56,0.0,453.95,
Raw Materials,1366568.42,1570613.5,637194.58,1044446.66
Other Receivables,1463341.51,1065346.13,74610928.9,907084.1
Accounts Receivable,55110767.8,92552825.91,112448682.04,128698739.87
Allowance For Doubtful Accounts Receivable,-500000.0,-500000.0,-250000.0,-150000.0
Gross Accounts Receivable,55610767.8,93052825.91,109179003.0,128848739.87
Cash Cash Equivalents And Short Term Investments,1101219015.8,838073007.26,636722879.21,763024141.56
Cash And Cash Equivalents,1101219015.8,838073007.26,636722879.21,763024141.56
Cash Equivalents,12915836.0,12810000.0,12810000.0,
Cash Financial,1088303179.8,825263007.26,581737919.39,763024141.56
