,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,318303286.42,370726675.62,242626163.92,-72068131.56
Repayment Of Debt,-1396254120.49,-570576194.05,-1228532767.14,-763000000.0
Issuance Of Debt,1288531837.77,940099358.5,1163956255.71,859460224.1
Capital Expenditure,-116730140.91,-109700193.92,-251677164.79,-349730911.49
End Cash Position,1080854729.88,1483749878.48,845936285.23,837893031.69
Beginning Cash Position,1483749878.48,845936285.23,837893031.69,1091798783.99
Effect Of Exchange Rate Changes,19896030.86,7936033.1,27688924.3,-6076998.85
Changes In Cash,-422791179.46,629877560.15,-19645670.76,-247828753.45
Financing Cash Flow,-1348229372.21,218363247.64,-136979595.62,-141006250.85
Net Other Financing Charges,-335130639.28,-24509041.3,-14316323.1,-28333524.46
Cash Dividends Paid,-905376450.21,-126650875.51,-58086761.09,-209132950.49
Net Issuance Payments Of Debt,-107722282.72,369523164.45,-64576511.43,96460224.1
Net Long Term Debt Issuance,-107722282.72,369523164.45,-64576511.43,96460224.1
Long Term Debt Payments,-1396254120.49,-570576194.05,-1228532767.14,-763000000.0
Long Term Debt Issuance,1288531837.77,940099358.5,1163956255.71,859460224.1
Investing Cash Flow,490404765.42,-68912557.03,-376969403.85,-384485282.53
Net Other Investing Changes,553745351.77,-465769066.09,-201483039.98,-46893258.96
Net Investment Purchase And Sale,53273554.69,440576176.11,-107947303.41,-7596409.96
Sale Of Investment,618503554.69,2377926176.11,2798258241.89,391903590.04
Purchase Of Investment,-565230000.0,-1937350000.0,-2906205545.3,-399500000.0
Net Business Purchase And Sale,,,68640584.57,
Sale Of Business,,,68640584.57,
Net PPE Purchase And Sale,-116614141.04,-43719667.05,-136179645.03,-329995613.61
Sale Of PPE,115999.87,65980526.87,115497519.76,19735297.88
Purchase Of PPE,-116730140.91,-109700193.92,-251677164.79,-349730911.49
Capital Expenditure Reported,,,,
Operating Cash Flow,435033427.33,480426869.54,494303328.71,277662779.93
Change In Working Capital,-108968983.19,14295086.2,234323226.11,-27258312.57
Change In Other Current Assets,-7719330.3,12215636.05,-1051778.15,4360989.86
Change In Payable,-16920607.45,-215388394.14,-6872991.86,8728030.8
Change In Inventory,-5503232.45,50092693.56,293292427.69,45725665.57
Change In Receivables,-78825812.99,167375150.73,-51044431.57,-86072998.8
Other Non Cash Items,32420001.37,29105145.76,6992162.75,45533895.84
Deferred Tax,,,,
Depreciation And Amortization,160703802.8,159482145.19,171398466.36,156611432.64
Amortization Cash Flow,7614025.78,6965788.69,9206424.36,11964561.47
Depreciation,153089777.02,152516356.5,162192042.0,144646871.17
Gain Loss On Investment Securities,43894148.55,60078653.5,-10329727.42,-7281281.55
Gain Loss On Sale Of PPE,933499.48,454109.5,-51346462.85,207541.33
Net Income From Continuing Operations,284820773.6,200471199.61,131081310.75,92171196.59
Cash Flowsfromusedin Operating Activities Direct,435033427.33,480426869.54,494303328.71,277662779.93
Taxes Refund Paid Direct,-166701921.08,-125234497.54,-90135693.82,-96006352.24
Classesof Cash Payments,-3737845545.59,-3381586144.51,-3793579560.14,-3399020552.59
Other Cash Paymentsfrom Operating Activities,-274568111.42,-237307433.28,-239172333.3,-230579436.89
Paymentson Behalfof Employees,-614630159.64,-578990389.94,-571908499.92,-511968912.81
Paymentsto Suppliersfor Goodsand Services,-2848647274.53,-2565288321.29,-2982498726.92,-2656472202.89
Classesof Cash Receiptsfrom Operating Activities,4339580894.0,3987247511.59,4378018582.67,3772689684.76
Other Cash Receiptsfrom Operating Activities,190470672.21,156904757.37,115266677.81,101912644.09
Receiptsfrom Customers,4149110221.79,3830342754.22,4262751904.86,3670777040.67
