,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,109228284.0,108919903.0,108166667.0,108166667.0
Share Issued,109228284.0,108919903.0,108166667.0,108166667.0
Net Debt,175111288.44,,,
Total Debt,711985264.01,370637289.33,8839274.17,282702090.58
Tangible Book Value,2485962254.28,2592066964.6,2400148447.99,2257123482.06
Invested Capital,3183470557.92,3053456681.14,2482517859.2,2363353705.26
Working Capital,776095125.73,761593217.08,1319190778.86,1752863204.2
Net Tangible Assets,2485962254.28,2592066964.6,2400148447.99,2257123482.06
Capital Lease Obligations,2918855.48,933051.39,,8138662.87
Common Stock Equity,2579389784.28,2684137131.12,2482517859.2,2317911097.31
Total Capitalization,2823389784.28,2684137131.12,2482517859.2,2358347594.15
Total Equity Gross Minority Interest,2579389784.28,2684137131.12,2482259297.55,2317773886.31
Minority Interest,,,-258561.65,-137211.0
Stockholders Equity,2579389784.28,2684137131.12,2482517859.2,2317911097.31
Treasury Stock,49998224.77,49998224.77,,
Retained Earnings,358875479.12,444215260.1,270465090.34,163294344.16
Additional Paid In Capital,2105821478.44,2057041230.32,2005685570.54,2005685570.54
Capital Stock,109228284.0,108919903.0,108166667.0,108166667.0
Common Stock,109228284.0,108919903.0,108166667.0,108166667.0
Total Liabilities Net Minority Interest,1141798731.22,984969005.99,447445307.03,607099838.11
Total Non Current Liabilities Net Minority Interest,372419498.66,138778298.04,156744846.57,134408433.88
Other Non Current Liabilities,94015691.22,97170480.29,150970470.18,85827359.01
Non Current Deferred Revenue,31484951.96,40674766.36,1451741.49,
Non Current Deferred Taxes Liabilities,,,4322634.9,5915.16
Long Term Debt And Capital Lease Obligation,246918855.48,933051.39,,48575159.71
Long Term Capital Lease Obligation,2918855.48,933051.39,,8138662.87
Long Term Debt,244000000.0,,,40436496.84
Current Liabilities,769379232.56,846190707.95,290700460.46,472691404.23
Current Debt And Capital Lease Obligation,465066408.53,369704237.94,8839274.17,234126930.87
Current Debt,360080773.64,369319550.02,,5006111.11
Payables,191889063.33,402473495.43,219249170.49,167396539.31
Other Payable,34356205.25,67004794.12,42854874.16,25084366.92
Total Tax Payable,10172609.19,12087325.1,9369215.47,8479327.28
Accounts Payable,147360248.89,323381376.21,167025080.86,133832845.11
Total Assets,3721188515.5,3669106137.11,2929704604.58,2924873724.42
Total Non Current Assets,2175714157.21,2061322212.08,1319813365.26,699319115.99
Other Non Current Assets,25801916.9,43139897.56,21596983.7,26919008.24
Non Current Deferred Assets,1415780.02,246589.96,3988483.83,14405282.91
Non Current Deferred Taxes Assets,35549469.71,48426196.55,53408219.43,22858324.1
Investmentin Financial Assets,152728119.59,120506267.6,81122267.6,5000000.0
Available For Sale Securities,152728119.59,120506267.6,81122267.6,5000000.0
Long Term Equity Investment,35051746.66,16362054.68,,765358.77
Goodwill And Other Intangible Assets,93427530.0,92070166.52,82369411.21,60787615.25
Other Intangible Assets,93427530.0,92070166.52,82369411.21,60787615.25
Net PPE,1831739594.33,1740571039.21,1075413224.46,566629921.54
Accumulated Depreciation,-341028189.3,-199308569.87,-122945498.79,-69322081.36
Gross PPE,2172767783.63,1939879609.08,1198358723.25,635952002.9
Construction In Progress,206659919.37,448816461.27,546205044.61,104078715.66
Other Properties,1091792410.93,621040979.84,449019277.84,330982167.94
Machinery Furniture Equipment,10872228.08,10056718.3,6941021.3,4753532.91
Buildings And Improvements,,,,196137586.39
Properties,863443225.25,859965449.67,196193379.5,196137586.39
Current Assets,1545474358.29,1607783925.03,1609891239.32,2225554608.43
Other Current Assets,76248021.61,54119099.46,21806328.38,47955809.64
Prepaid Assets,32357746.62,42284124.98,23964754.1,13241755.06
Inventory,177342362.44,93173602.59,66051289.53,22851850.91
Inventories Adjustments Allowances,0.0,0.0,,
Other Inventories,28465953.84,8442596.14,12054313.33,4276096.11
Finished Goods,39778802.35,19024101.52,3732346.42,
Work In Process,29071127.93,3865163.32,4570017.81,
Raw Materials,80026478.32,61841741.61,45694611.97,18575754.8
Other Receivables,386063347.56,336358340.38,109763545.83,51747953.29
Accounts Receivable,361493394.86,199919570.08,149516100.78,76755728.68
Allowance For Doubtful Accounts Receivable,-50930847.16,-18919187.59,-10930318.44,-4810600.89
Gross Accounts Receivable,412424242.02,218838757.67,160446419.22,81566329.57
Cash Cash Equivalents And Short Term Investments,511969485.2,881929187.54,1238789220.7,2013001510.85
Other Short Term Investments,83000000.0,,,
Cash And Cash Equivalents,428969485.2,881929187.54,1238789220.7,2013001510.85
Cash Equivalents,13248425.66,103468472.6,27721339.17,4000000.0
Cash Financial,415721059.54,778460714.94,1211067881.53,2009001510.85
