,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-872450.332771,-864844.351878,-610760.518787,-566596.488947
Tax Rate For Calcs,0.084944,0.081044,0.064695,0.058279
Normalized EBITDA,202745553.12,224560095.57,165241926.71,225289637.52
Total Unusual Items,-10270935.39,-10671277.71,-9440628.95,-9722112.24
Total Unusual Items Excluding Goodwill,-10270935.39,-10671277.71,-9440628.95,-9722112.24
Net Income From Continuing Operation Net Minority Interest,119146641.4,145594129.92,98283419.34,152852973.13
Reconciled Depreciation,39979293.22,37364362.13,37793076.72,32479040.56
Reconciled Cost Of Revenue,431500802.12,380747043.44,321154683.11,290527521.15
EBITDA,192474617.73,213888817.86,155801297.76,215567525.28
EBIT,152495324.51,176524455.73,118008221.04,183088484.72
Net Interest Income,-2909016.58,-6277238.06,-12384939.59,-17428628.59
Interest Expense,10212257.39,8892889.34,12377006.17,18802769.82
Interest Income,8220239.57,4333550.54,1401810.75,3218397.21
Normalized Income,128545126.457229,155400563.278122,107113287.771213,162008488.881053
Net Income From Continuing And Discontinued Operation,119146641.4,145594129.92,98283419.34,152852973.13
Total Expenses,696881797.9,666905757.01,607304333.74,545393304.79
Rent Expense Supplemental,4643808.44,3850842.9,4270007.36,3951276.41
Total Operating Income As Reported,141920707.22,168257166.32,108174478.22,165538168.47
Diluted Average Shares,700862596.0,700645476.0,700523302.0,700517750.0
Basic Average Shares,700862596.0,700645476.0,700523302.0,700517750.0
Diluted EPS,0.17,0.2078,0.1403,0.2182
Basic EPS,0.17,0.2078,0.1403,0.2182
Net Income Common Stockholders,119146641.4,145594129.92,98283419.34,152852973.13
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,119146641.4,145594129.92,98283419.34,152852973.13
Minority Interests,-11050388.32,-8451883.05,-513994.95,-1858309.08
Net Income Including Noncontrolling Interests,130197029.72,154046012.97,98797414.29,154711282.21
Net Income Extraordinary,,,,
Net Income Continuous Operations,130197029.72,154046012.97,98797414.29,154711282.21
Tax Provision,12086037.4,13585553.42,6833800.58,9574432.69
Pretax Income,142283067.12,167631566.39,105631214.87,164285714.9
Other Non Operating Income Expenses,362359.9,-625599.93,-2543263.35,-1252453.57
Special Income Charges,-10424185.01,-12617300.85,-10089785.51,-9463447.95
Other Special Charges,832.83,-132048.2,-177148.05,-1668.8
Write Off,6964750.61,12749349.05,10266933.56,9465116.75
Impairment Of Capital Assets,3458601.57,,,
Net Non Operating Interest Income Expense,-2909016.58,-6277238.06,-12384939.59,-17428628.59
Total Other Finance Cost,916998.76,1717899.26,1409744.17,1844255.98
Interest Expense Non Operating,10212257.39,8892889.34,12377006.17,18802769.82
Interest Income Non Operating,8220239.57,4333550.54,1401810.75,3218397.21
Operating Income,114301718.34,113924061.57,90227850.87,111857537.7
Operating Expense,265380995.78,286158713.57,286149650.63,254865783.64
Other Operating Expenses,3023803.17,3203579.47,3229077.5,2753607.48
Depreciation And Amortization In Income Statement,8863695.91,8752523.79,6886629.97,6768285.87
Depreciation Income Statement,8863695.91,8752523.79,6886629.97,6768285.87
Research And Development,72698180.41,99061200.25,80871786.64,64603903.27
Selling General And Administration,69571108.2,56362551.93,57841233.99,66671625.03
Selling And Marketing Expense,15037122.69,19157324.68,15194016.13,18304233.43
General And Administrative Expense,54533985.51,37205227.25,42647217.86,48367391.6
Rent And Landing Fees,4643808.44,3850842.9,4270007.36,3951276.41
Gross Profit,379682714.12,400082775.14,376377501.5,366723321.34
Cost Of Revenue,431500802.12,380747043.44,321154683.11,290527521.15
Total Revenue,811183516.24,780829818.58,697532184.61,657250842.49
Operating Revenue,811183516.24,780829818.58,697532184.61,657250842.49
