,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,294030484.0,294030484.0,297102484.0,297162484.0
Share Issued,294030484.0,294030484.0,297102484.0,297162484.0
Net Debt,110708811.84,115868952.02,39704629.88,
Total Debt,255119069.44,250203652.76,160130625.0,135132861.1
Tangible Book Value,1053246716.42,1078322742.6,1130611752.03,1091775937.7
Invested Capital,1509238397.54,1483581821.77,1429306473.5,1366983036.23
Working Capital,347319627.38,395410723.45,403877507.93,389593283.97
Net Tangible Assets,1053246716.42,1078322742.6,1130611752.03,1091775937.7
Capital Lease Obligations,0.0,0.0,,
Common Stock Equity,1254119328.1,1233378169.01,1269175848.5,1231850175.13
Total Capitalization,1254119328.1,1233378169.01,1269175848.5,1231850175.13
Total Equity Gross Minority Interest,1254119328.1,1233378169.01,1269175848.5,1231850175.13
Minority Interest,0.0,0.0,,
Stockholders Equity,1254119328.1,1233378169.01,1269175848.5,1231850175.13
Treasury Stock,0.0,0.0,11059200.0,23109900.0
Retained Earnings,205784415.25,188984726.68,238225869.24,214549606.2
Additional Paid In Capital,663480072.92,663480072.92,720729377.72,720902877.72
Capital Stock,294030484.8,294030484.8,247585404.0,247635404.0
Common Stock,294030484.8,294030484.8,247585404.0,247635404.0
Preferred Stock,0.0,0.0,,
Total Liabilities Net Minority Interest,659056445.86,591973436.32,518742047.3,454515522.84
Total Non Current Liabilities Net Minority Interest,82769921.55,85553091.79,68240172.2,47955559.28
Preferred Securities Outside Stock Equity,0.0,0.0,,
Non Current Deferred Revenue,81138912.56,83330946.48,66676648.02,46269235.69
Non Current Deferred Taxes Liabilities,1631008.99,2222145.31,1563524.18,1686323.59
Long Term Debt And Capital Lease Obligation,0.0,0.0,,
Long Term Capital Lease Obligation,0.0,0.0,,
Long Term Debt,0.0,0.0,,
Current Liabilities,576286524.31,506420344.53,450501875.1,406559963.56
Other Current Liabilities,34531687.18,34210047.05,10077080.23,930487.86
Current Debt And Capital Lease Obligation,255119069.44,250203652.76,160130625.0,135132861.1
Current Debt,255119069.44,250203652.76,160130625.0,135132861.1
Payables,282227076.25,218760703.59,277892842.34,266070257.08
Other Payable,34815151.34,31001296.34,32543482.38,44834066.1
Dividends Payable,,,,
Total Tax Payable,4970524.31,7732993.95,10235774.18,4170057.19
Accounts Payable,242441400.6,180026413.3,235113585.78,217066133.79
Total Assets,1913175773.96,1825351605.33,1787917895.8,1686365697.97
Total Non Current Assets,989569622.27,923520537.35,933538512.77,890212450.44
Other Non Current Assets,17483225.16,18270256.71,27353654.36,38956281.0
Non Current Deferred Assets,409429.34,755328.65,2160519.19,3381146.9
Non Current Deferred Taxes Assets,18927961.8,21910582.03,20335186.14,17931230.93
Investmentin Financial Assets,0.0,0.0,,
Held To Maturity Securities,0.0,0.0,,
Long Term Equity Investment,0.0,0.0,,
Investment Properties,0.0,0.0,,
Goodwill And Other Intangible Assets,200872611.68,155055426.41,138564096.47,140074237.43
Other Intangible Assets,145583286.41,99766101.14,80332963.92,81843104.88
Goodwill,55289325.27,55289325.27,58231132.55,58231132.55
Net PPE,751876394.29,727528943.55,745125056.61,689869554.18
Accumulated Depreciation,-724455239.62,-645029747.63,-565592415.06,-493542541.15
Gross PPE,1476331633.91,1372558691.18,1310717471.67,1183412095.33
Construction In Progress,14514970.4,44821682.64,17493818.7,47510505.3
Other Properties,11383102.24,10834657.52,10256318.92,9757482.23
Machinery Furniture Equipment,956746677.7,872437056.55,845846006.9,703720823.72
Buildings And Improvements,,,,
Properties,493686883.57,444465294.47,437121327.15,422423284.08
Current Assets,923606151.69,901831067.98,854379383.03,796153247.53
Other Current Assets,9255436.11,16456041.62,5448143.65,14055345.37
Hedging Assets Current,0.0,0.0,,
Assets Held For Sale Current,0.0,0.0,,
Prepaid Assets,4819648.71,5339283.3,7137862.34,7022470.72
Inventory,290979873.17,301423074.33,307385465.84,251305673.97
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,7164757.01,4204005.39,2673291.42,
Finished Goods,205027253.58,216103093.72,226494827.4,162542408.85
Work In Process,42950413.42,43090428.14,39506209.97,47727125.49
Raw Materials,35837449.16,38025547.08,38711137.05,41036139.63
Other Receivables,90377417.67,90644124.32,94798503.52,90590411.87
Accounts Receivable,383763518.43,353633843.67,319183412.56,295171165.37
Allowance For Doubtful Accounts Receivable,-18659922.87,-17663099.95,-15789457.16,-12671016.05
Gross Accounts Receivable,402423441.3,371296943.62,334972869.72,307842181.42
Cash Cash Equivalents And Short Term Investments,144410257.6,134334700.74,120425995.12,138008180.23
Cash And Cash Equivalents,144410257.6,134334700.74,120425995.12,138008180.23
Cash Equivalents,,0.0,440000.0,2940000.0
Cash Financial,144410257.6,134334700.74,119985995.12,135068180.23
