,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-30212549.7575,-11031813.04,-142805812.825,-92294079.0475
Tax Rate For Calcs,0.25,0.25,0.25,0.25
Normalized EBITDA,346588202.37,320680644.3,163849480.65,272220273.66
Total Unusual Items,-120850199.03,-44127252.16,-571223251.3,-369176316.19
Total Unusual Items Excluding Goodwill,-120850199.03,-44127252.16,-571223251.3,-369176316.19
Net Income From Continuing Operation Net Minority Interest,-198781739.51,-104622631.62,-779081418.55,-478468971.18
Reconciled Depreciation,348629900.86,291211901.4,306459364.74,251011639.42
Reconciled Cost Of Revenue,1919542473.08,1708428440.09,1656730671.73,1973987737.33
EBITDA,225738003.34,276553392.14,-407373770.65,-96956042.53
EBIT,-122891897.52,-14658509.26,-713833135.39,-347967681.95
Net Interest Income,154724910.41,147324574.33,165685146.31,151859477.32
Interest Expense,1828181.79,7056183.26,5780567.33,6886779.28
Interest Income,159314408.64,156549191.35,173325573.37,161917102.33
Normalized Income,-108144090.2375,-71527192.5,-350663980.075,-201586734.0375
Net Income From Continuing And Discontinued Operation,-198781739.51,-104622631.62,-779081418.55,-478468971.18
Total Expenses,3092030387.64,2927425773.87,2983939630.32,3351072548.87
Rent Expense Supplemental,18352876.04,30211756.13,31456115.69,28462530.49
Total Operating Income As Reported,-124905248.03,-7714409.51,-725430036.22,-371831008.31
Diluted Average Shares,2839739136.0,2615565790.0,2782433638.0,2704389837.0
Basic Average Shares,2839739136.0,2615565790.0,2782433638.0,2704389837.0
Diluted EPS,-0.07,-0.04,-0.28,-0.176923
Basic EPS,-0.07,-0.04,-0.28,-0.176923
Net Income Common Stockholders,-198781739.51,-104622631.62,-779081418.55,-478468971.18
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-198781739.51,-104622631.62,-779081418.55,-478468971.18
Minority Interests,-50945947.27,-55140222.12,-37009005.74,-65084513.19
Net Income Including Noncontrolling Interests,-147835792.24,-49482409.5,-742072412.81,-413384457.99
Net Income Extraordinary,,,,
Net Income Continuous Operations,-147835792.24,-49482409.5,-742072412.81,-413384457.99
Tax Provision,23115712.93,27767716.98,22458710.09,58529996.76
Pretax Income,-124720079.31,-21714692.52,-719613702.72,-354854461.23
Other Non Operating Income Expenses,185168.72,-14000283.01,5816333.5,28028268.47
Special Income Charges,-121103704.58,-44145150.07,-572854874.9,-369459409.12
Other Special Charges,165106.37,88540.07,-37130.46,-124682.27
Write Off,67516349.51,31671760.93,39166027.56,10866050.54
Impairment Of Capital Assets,53422248.7,12384849.07,533725977.8,358718040.85
Net Non Operating Interest Income Expense,154724910.41,147324574.33,165685146.31,151859477.32
Total Other Finance Cost,2761316.44,2168433.76,1859859.73,3170845.73
Interest Expense Non Operating,1828181.79,7056183.26,5780567.33,6886779.28
Interest Income Non Operating,159314408.64,156549191.35,173325573.37,161917102.33
Operating Income,-144710498.82,-178097024.59,-388592135.32,-136373663.75
Operating Expense,1172487914.56,1218997333.78,1327208958.59,1377084811.54
Other Operating Expenses,23265448.42,20941899.71,14030965.67,19461288.2
Depreciation And Amortization In Income Statement,115265501.91,141757052.72,126932064.88,167756096.62
Depreciation Income Statement,115265501.91,141757052.72,126932064.88,167756096.62
Research And Development,243733111.9,298346306.28,409787266.55,417879844.46
Selling General And Administration,187695145.35,191601254.13,215219287.33,205002989.24
Selling And Marketing Expense,78421906.8,76098011.65,54567200.08,69363900.26
General And Administrative Expense,109273238.55,115503242.48,160652087.25,135639088.98
Rent And Landing Fees,18352876.04,30211756.13,31456115.69,28462530.49
Gross Profit,1027777415.74,1040900309.19,938616823.27,1240711147.79
Cost Of Revenue,1919542473.08,1708428440.09,1656730671.73,1973987737.33
Total Revenue,2947319888.82,2749328749.28,2595347495.0,3214698885.12
Operating Revenue,2947319888.82,2749328749.28,2595347495.0,3214698885.12
