,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2137165372.0,2137995646.0,2016703440.0,2013712263.0
Share Issued,2137165372.0,2137995646.0,2016703440.0,2013712263.0
Net Debt,1833310278.96,,,
Total Debt,10590535220.79,9638149048.2,7010339340.94,2316028251.16
Tangible Book Value,17327641827.39,16783203806.2,12744246848.66,9928340430.75
Invested Capital,26806826002.45,25399802778.26,19660112819.9,12667971706.2
Working Capital,6556462666.81,8277897173.94,6641313319.57,4020087749.92
Net Tangible Assets,17327641827.39,16783203806.2,12744246848.66,9928340430.75
Capital Lease Obligations,9738830.21,7922370.08,13522252.05,25438689.84
Common Stock Equity,18387096048.41,17774487767.57,13456926161.06,10486702727.06
Total Capitalization,23174328081.25,21729882360.9,16386674113.29,11473225609.55
Total Equity Gross Minority Interest,19540380118.63,18730022642.02,13969219024.78,10669273127.63
Minority Interest,1153284070.22,955534874.45,512292863.72,182570400.57
Stockholders Equity,18387096048.41,17774487767.57,13456926161.06,10486702727.06
Treasury Stock,618327467.55,348114363.63,94635844.74,33748237.29
Retained Earnings,8490589162.54,7655927467.11,6395461179.21,3754163055.59
Additional Paid In Capital,7840347631.78,7856376349.26,5464069008.49,5912908253.58
Capital Stock,2137165372.0,2137995646.0,1390829959.0,694383539.0
Common Stock,2137165372.0,2137995646.0,1390829959.0,694383539.0
Total Liabilities Net Minority Interest,22563174931.66,24944924984.59,21728090132.88,10780989434.21
Total Non Current Liabilities Net Minority Interest,5704864247.89,4553910976.96,3389667658.23,1304008989.62
Other Non Current Liabilities,,,,46254191.92
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,879920083.74,563864044.43,392146712.94,211632757.93
Non Current Deferred Taxes Liabilities,27973301.1,26729969.12,54250741.01,34160467.44
Long Term Debt And Capital Lease Obligation,4796970863.05,3963316963.41,2943270204.28,1011961572.33
Long Term Capital Lease Obligation,9738830.21,7922370.08,13522252.05,25438689.84
Long Term Debt,4787232032.84,3955394593.33,2929747952.23,986522882.49
Current Liabilities,16858310683.77,20391014007.63,18338422474.65,9476980444.59
Other Current Liabilities,799296695.43,1152844266.79,158062056.81,159419841.12
Current Debt And Capital Lease Obligation,5793564357.74,5674832084.79,4067069136.66,1304066678.83
Current Debt,3632497921.2,3669920417.36,3273438706.61,1194746096.65
Payables,6793480386.09,9236933315.3,9321507793.36,6287308752.4
Other Payable,1850925661.02,1661313623.93,1260277165.94,1365367430.79
Total Tax Payable,321848986.76,264305728.71,301507153.06,263697289.21
Accounts Payable,4620705738.31,7311313962.66,7759723474.36,4658244032.4
Total Assets,42103555050.29,43674947626.61,35697309157.66,21450262561.84
Total Non Current Assets,18688781699.71,15006036445.04,10717573363.44,7953194367.33
Other Non Current Assets,1234676260.22,846515496.48,695003204.02,846215565.68
Non Current Deferred Assets,228754351.74,264998903.67,263640877.53,75240375.61
Non Current Deferred Taxes Assets,710694908.89,492450045.19,318851974.28,190301348.94
Investmentin Financial Assets,76853446.95,79806154.33,54615196.09,30403126.99
Available For Sale Securities,76853446.95,79806154.33,54615196.09,30403126.99
Long Term Equity Investment,450744717.44,420043659.27,387801900.16,346501183.96
Goodwill And Other Intangible Assets,1059454221.02,991283961.37,712679312.4,558362296.31
Other Intangible Assets,955950313.31,912638772.85,634034123.88,479717107.79
Goodwill,103503907.71,78645188.52,78645188.52,78645188.52
Net PPE,14927603793.45,11910938224.73,8284980898.96,5906170469.84
Accumulated Depreciation,-2525636322.84,-1741520352.09,-1187348893.87,-674239935.54
Gross PPE,17453240116.29,13652458576.82,9472329792.83,6580410405.38
Construction In Progress,5980218787.23,5080841797.03,2555764403.89,1211147405.13
Other Properties,677839725.98,626082841.93,479879474.04,349635245.46
Machinery Furniture Equipment,5963106035.71,4629715278.23,3723528413.57,2796686839.23
Buildings And Improvements,,,,
Properties,4832075567.37,3315818659.63,2713157501.33,2222940915.56
Current Assets,23414773350.58,28668911181.57,24979735794.22,13497068194.51
Other Current Assets,724841803.08,827843769.93,531376573.69,295440042.68
Prepaid Assets,263458973.36,370294358.63,680004593.02,689236412.47
Inventory,8364474247.46,11477959098.77,11035004652.22,4963564683.03
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,574189276.86,557312843.91,366821461.95,159814661.51
Finished Goods,4750283943.83,6387263605.59,4954190523.14,2517488870.74
Work In Process,1603698116.85,2092826343.02,2913598459.87,1234323650.36
Raw Materials,1436302909.92,2440556306.25,2800394207.26,1051937500.42
Other Receivables,1556358404.93,2127413653.83,746995133.31,91932368.04
Accounts Receivable,3936841226.79,3238259448.96,3996068711.18,1928336478.48
Allowance For Doubtful Accounts Receivable,-216326295.69,-197906560.31,-218820099.7,-214898023.13
Gross Accounts Receivable,4153167522.48,3436166009.27,4214888810.88,2143234501.61
Cash Cash Equivalents And Short Term Investments,8568798694.96,10627140851.45,7990286130.8,5528558209.81
Other Short Term Investments,1982379019.88,1525089191.75,1584933040.23,1644615586.11
Cash And Cash Equivalents,6586419675.08,9102051659.7,6405353090.57,3883942623.7
Cash Equivalents,403905600.07,749544318.91,783847010.01,392026317.33
Cash Financial,6182514075.01,8352507340.79,5621506080.56,3491916306.37
