,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,633351860.0,626019737.0,616956965.0,616956965.0
Share Issued,633351860.0,626019737.0,616956965.0,616956965.0
Net Debt,7690207877.38,5436825947.55,5419850625.93,3830352929.21
Total Debt,11134213818.41,9171877336.19,8684246869.17,6673915513.35
Tangible Book Value,6512147751.28,5922012015.74,5086518920.07,4462698768.62
Invested Capital,17660974000.89,14982555084.66,13460300904.91,10950925512.21
Working Capital,4550761900.19,4329755828.44,3143047829.56,2760334095.23
Net Tangible Assets,6512147751.28,5922012015.74,5086518920.07,4462698768.62
Capital Lease Obligations,41176531.61,49859107.37,41034533.21,50455988.48
Common Stock Equity,7250908159.51,6658468914.71,5729859360.22,5067632998.85
Total Capitalization,10118844150.36,9720862662.25,7789297003.0,6249237157.64
Total Equity Gross Minority Interest,7465266510.57,6875239028.0,5943116374.2,5284455702.31
Minority Interest,214358351.06,216770113.29,213257013.98,216822703.46
Stockholders Equity,7250908159.51,6658468914.71,5729859360.22,5067632998.85
Other Equity Interest,136682377.38,136688590.48,,
Treasury Stock,49997695.84,31998154.96,,
Retained Earnings,4528813524.48,3914813543.69,3380657931.8,2970663296.81
Additional Paid In Capital,1713508519.43,1514788861.18,1342556589.78,1342554386.14
Capital Stock,633351860.0,626019737.0,616956965.0,616956965.0
Common Stock,633351860.0,626019737.0,616956965.0,616956965.0
Total Liabilities Net Minority Interest,13960816048.85,11845107501.08,11001608670.13,9101160300.87
Total Non Current Liabilities Net Minority Interest,3072230305.11,3302333615.81,2344903453.38,1426287446.31
Other Non Current Liabilities,,,6631666.68,13263333.33
Tradeand Other Payables Non Current,4110145.53,4269477.78,4412763.09,6701343.51
Non Current Deferred Revenue,157011021.99,184635764.11,209921986.53,166148948.3
Non Current Deferred Taxes Liabilities,1996615.13,1175519.01,23464861.09,8113673.9
Long Term Debt And Capital Lease Obligation,2909112522.46,3112252854.91,2100472175.99,1232060147.27
Long Term Capital Lease Obligation,41176531.61,49859107.37,41034533.21,50455988.48
Long Term Debt,2867935990.85,3062393747.54,2059437642.78,1181604158.79
Current Liabilities,10888585743.74,8542773885.27,8656705216.75,7674872854.56
Other Current Liabilities,65200801.01,53637949.03,83559722.97,92033820.25
Current Debt And Capital Lease Obligation,8225101295.95,6059624481.28,6583774693.18,5441855366.08
Current Debt,7542129850.53,5261692422.41,5671003901.91,4701688354.57
Payables,2538720761.24,2354658126.94,1940650916.33,2090934964.99
Other Payable,325242302.66,327827959.41,330260323.65,330147058.04
Dividends Payable,13123924.43,8123924.43,4734129.95,8062305.51
Total Tax Payable,66739529.78,99843421.05,72357728.28,95576434.64
Accounts Payable,2133615004.37,1918862822.05,1533298734.45,1657149166.8
Total Assets,21426082559.42,18720346529.08,16944725044.33,14385616003.18
Total Non Current Assets,5986734915.49,5847816815.37,5144971998.02,3950409053.39
Other Non Current Assets,65200474.36,66691611.07,242771249.79,100002424.43
Non Current Deferred Assets,14046774.17,7076721.02,5644337.82,6518997.47
Non Current Deferred Taxes Assets,65967121.28,97596827.11,130484187.69,81952400.22
Long Term Equity Investment,84661883.97,81237431.73,109713460.53,90941863.87
Investment Properties,4610722.79,3869881.04,10428124.94,10988090.76
Goodwill And Other Intangible Assets,738760408.23,736456898.97,643340440.15,604934230.23
Other Intangible Assets,708639874.15,706453840.45,615484463.17,576373731.75
Goodwill,30120534.08,30003058.52,27855976.98,28560498.48
Net PPE,5013487530.69,4854887444.43,4002590197.1,3055071046.41
Accumulated Depreciation,-3293290930.86,-2805701366.48,-2405881936.24,-2097991052.8
Gross PPE,8306778461.55,7660588810.91,6408472133.34,5153062099.21
Construction In Progress,745751929.26,1140258066.12,740540180.83,749160491.52
Other Properties,244863138.96,234352894.08,202965299.76,190670131.45
Machinery Furniture Equipment,5127644275.74,4256692367.09,3937715659.63,3086179628.45
Buildings And Improvements,,,,
Properties,2188519117.59,2029285483.62,1527250993.12,1127051847.79
Current Assets,15439347643.93,12872529713.71,11799753046.31,10435206949.79
Other Current Assets,1000127069.68,501815974.38,421578367.87,220786001.68
Prepaid Assets,242414397.72,208238419.74,133635090.46,217024385.54
Inventory,4608123997.81,3747271006.04,3664965988.42,3221902177.81
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,157734387.03
Finished Goods,2636017563.34,2241136706.0,2296368228.35,1812045724.17
Work In Process,308642776.32,238724170.17,195795679.09,130082977.64
Raw Materials,1663463658.15,1267410129.87,1172802080.98,1122039088.97
Other Receivables,1364099153.74,1471666962.15,1340347011.17,1169990591.12
Accounts Receivable,5503457704.73,4032411667.9,3524550041.54,3349650223.97
Allowance For Doubtful Accounts Receivable,-91101750.98,-224941352.14,-194219142.05,-185789273.73
Gross Accounts Receivable,5594559455.71,4257353020.04,3718769183.59,3535439497.7
Cash Cash Equivalents And Short Term Investments,2721125320.25,2911125683.5,2714676546.85,2255853569.67
Other Short Term Investments,1267356.25,23865461.1,404085628.09,202913985.52
Cash And Cash Equivalents,2719857964.0,2887260222.4,2310590918.76,2052939584.15
Cash Equivalents,1160227053.78,495853663.09,335258032.24,343004619.34
Cash Financial,1559630910.22,2391406559.31,1975332886.52,1709934964.81
