,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2483382898.0,2483382898.0,2483382898.0,2483382898.0
Share Issued,2483382898.0,2483382898.0,2483382898.0,2483382898.0
Total Debt,2840076855.13,611401827.13,484024206.7,238537722.88
Tangible Book Value,10567551625.28,10158620398.4,10608835762.95,9921872318.7
Invested Capital,15279593139.1,12552486301.51,12015822319.31,11165154366.77
Working Capital,9173310765.14,7524584009.54,7709045704.3,6898669940.8
Net Tangible Assets,10567551625.28,10158620398.4,10608835762.95,9921872318.7
Capital Lease Obligations,43499136.74,34700548.83,53391462.02,38398867.15
Common Stock Equity,12578583537.8,12004190080.1,11611609783.61,10977778747.04
Total Capitalization,13593016232.86,12312890080.1,11911609783.61,10977778747.04
Total Equity Gross Minority Interest,15301094612.74,14419806420.21,13428441118.29,12002996968.94
Minority Interest,2722511074.94,2415616340.11,1816831334.68,1025218221.9
Stockholders Equity,12578583537.8,12004190080.1,11611609783.61,10977778747.04
Retained Earnings,6348722938.21,6015454976.72,5583315013.63,5144628978.23
Additional Paid In Capital,2996641348.93,2988361792.76,2913853767.07,2639442614.05
Capital Stock,2483382898.0,2483382898.0,2483382898.0,2483382898.0
Common Stock,2483382898.0,2483382898.0,2483382898.0,2483382898.0
Total Liabilities Net Minority Interest,12792994149.48,11732540170.72,6766811754.48,5030375360.39
Total Non Current Liabilities Net Minority Interest,1290934182.44,515380501.6,467145755.1,107356719.09
Other Non Current Liabilities,49309763.03,44138932.26,,
Non Current Deferred Revenue,87999598.38,51860241.74,70830320.61,37056813.15
Non Current Deferred Taxes Liabilities,95692989.23,75980778.77,42923972.47,31901038.79
Long Term Debt And Capital Lease Obligation,1057931831.8,343400548.83,353391462.02,38398867.15
Long Term Capital Lease Obligation,43499136.74,34700548.83,53391462.02,38398867.15
Long Term Debt,1014432695.06,308700000.0,300000000.0,
Current Liabilities,11502059967.04,11217159669.12,6299665999.38,4923018641.3
Other Current Liabilities,2529178294.1,3833290215.44,54982955.5,52788122.5
Current Debt And Capital Lease Obligation,1782145023.33,268001278.3,130632744.68,200138855.73
Current Debt,1686576906.24,239596221.41,104212535.7,187375619.73
Payables,4580708570.01,4574949786.97,3845429087.55,2767089935.93
Other Payable,1211503235.45,1640772697.58,1140112923.2,1052686539.17
Dividends Payable,1485000.0,3485000.0,6135000.0,12850500.0
Total Tax Payable,160414274.06,219561030.89,163377060.36,141335783.97
Accounts Payable,3207306060.5,2711131058.5,2535804103.99,1560217112.79
Total Assets,28094088762.22,26152346590.93,20195252872.77,17033372329.33
Total Non Current Assets,7418718030.04,7410602912.27,6186541169.09,5211683747.23
Other Non Current Assets,1362348467.75,1627657287.53,1199035673.61,310828428.43
Non Current Deferred Assets,25915228.52,24269014.32,27163139.65,32765004.41
Non Current Deferred Taxes Assets,299594659.69,316470998.36,234172607.57,174554786.63
Investmentin Financial Assets,674236265.55,508369128.19,733173186.59,780216563.77
Available For Sale Securities,674236265.55,508369128.19,733173186.59,780216563.77
Long Term Equity Investment,903362071.89,984856125.9,977821283.81,922971928.42
Investment Properties,151637101.04,150825439.31,142448125.05,151807269.43
Goodwill And Other Intangible Assets,2011031912.52,1845569681.7,1002774020.66,1055906428.34
Other Intangible Assets,351756816.11,264510142.27,175617103.82,177700972.06
Goodwill,1659275096.41,1581059539.43,827156916.84,878205456.28
Net PPE,1990592323.08,1952585236.96,1867489759.21,1778456399.31
Accumulated Depreciation,-1256842312.07,-1117222641.81,-979052530.19,-950180165.78
Gross PPE,3247434635.15,3069807878.77,2846542289.4,2728636565.09
Construction In Progress,41430451.21,391455588.23,327139412.42,205645045.32
Other Properties,834185649.49,786915113.44,662495835.91,678023781.16
Machinery Furniture Equipment,443283146.59,429606802.24,446981168.9,456024982.22
Buildings And Improvements,,,,
Properties,1928535387.86,1461830374.86,1409925872.17,1388942756.39
Current Assets,20675370732.18,18741743678.66,14008711703.68,11821688582.1
Other Current Assets,1136536713.8,1102037083.7,962012397.7,567672414.18
Hedging Assets Current,116302.96,,,
Assets Held For Sale Current,,350896884.22,,47821933.27
Prepaid Assets,198981331.32,91234318.61,95227265.73,142774435.1
Inventory,3301013008.23,2582722517.1,2135873444.26,1706837549.64
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,548656422.02,446222687.08,85023535.39,37764947.37
Finished Goods,1598411434.23,1651871531.76,1442014553.24,1083746181.45
Work In Process,209607615.29,209266591.57,281757200.55,278444706.75
Raw Materials,944337536.69,275361706.69,327078155.08,306881714.07
Other Receivables,879534594.2,361603362.61,457747571.45,208013365.46
Accounts Receivable,2773511888.53,2524441588.82,1966874263.88,1600880422.75
Allowance For Doubtful Accounts Receivable,-298398963.55,-271177931.69,-223161069.81,-181826305.01
Gross Accounts Receivable,3071910852.08,2728555501.45,2190035333.69,1782706727.76
Cash Cash Equivalents And Short Term Investments,12385676893.14,12079704807.82,8390976760.66,7547688461.7
Other Short Term Investments,1924906237.03,325113756.51,920280000.0,1122990000.0
Cash And Cash Equivalents,10460770656.11,11754591051.31,7470696760.66,6424698461.7
Cash Equivalents,2663397597.41,3830289355.05,49284147.05,50961957.56
Cash Financial,7797373058.7,7886094171.29,7421412613.61,6373736504.14
