,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,2832248322.24,729380051.61,-592772460.39,-1422979459.77
Repayment Of Debt,-8000469355.4,-9671877303.96,-7989486416.96,-13575875744.38
Issuance Of Debt,7956801079.49,10496063460.03,7731086705.56,12114112803.43
Capital Expenditure,-1368256678.38,-1302932708.9,-1459995313.74,-5547040437.08
End Cash Position,3472574827.91,3123316111.08,3126268154.16,2629776717.0
Beginning Cash Position,3123316111.08,3126268154.16,2629776717.0,2226733459.49
Effect Of Exchange Rate Changes,-12576723.07,1178788.53,1209498.83,-7670386.64
Changes In Cash,361835439.9,-4130831.61,495281938.33,410713644.15
Financing Cash Flow,-2999266127.97,-1059229317.19,-470272794.89,-2466744200.06
Net Other Financing Charges,-869168312.47,-444473923.06,2291432095.71,1359376046.67
Cash Dividends Paid,-1960277046.55,-1422613340.22,-2501990359.2,-2289411891.33
Net Issuance Payments Of Debt,-43668275.91,824186156.07,-258399711.4,-1461762940.95
Net Long Term Debt Issuance,-43668275.91,824186156.07,-258399711.4,-1461762940.95
Long Term Debt Payments,-8000469355.4,-9671877303.96,-7989486416.96,-13575875744.38
Long Term Debt Issuance,7956801079.49,10496063460.03,7731086705.56,12114112803.43
Investing Cash Flow,-839403432.75,-977214274.93,98331879.87,-1246603133.1
Net Other Investing Changes,-37010728.31,3807225.66,1733795.13,-123410801.84
Net Investment Purchase And Sale,150906400.0,16890739.3,5464689.5,1165130102.76
Sale Of Investment,150906400.0,16890739.3,486002637.5,6495351642.76
Purchase Of Investment,,,-480537948.0,-5330221540.0
Net Business Purchase And Sale,,,7955748.28,12752445.91
Sale Of Business,,,7955748.28,12752445.91
Net PPE Purchase And Sale,-953299104.44,-997912239.89,83177646.96,-2301074879.93
Sale Of PPE,414957573.94,305020469.01,1543172960.7,3245965557.15
Purchase Of PPE,-1368256678.38,-1302932708.9,-1459995313.74,-5547040437.08
Operating Cash Flow,4200505000.62,2032312760.51,867222853.35,4124060977.31
Change In Working Capital,-2248814008.75,-2831895779.47,-3634503771.12,-2356432610.52
Change In Other Current Assets,87409730.62,59924136.16,9920624.3,-34367612.48
Change In Payable,-1919327903.36,-3732271352.25,-2649389106.8,-3876432441.59
Change In Inventory,632373147.37,304890793.0,-405609140.6,-1964704443.24
Change In Receivables,-1049268983.38,535560643.62,-589426148.02,3519071886.79
Other Non Cash Items,346210869.03,377920685.32,326212271.19,382846487.46
Depreciation And Amortization,2495924060.13,2254513849.25,2069960790.09,1733445458.39
Amortization Cash Flow,43667110.7,44237049.42,43024689.95,38409435.11
Depreciation,2452256949.43,2210276799.83,2026936100.14,1695036023.28
Gain Loss On Investment Securities,-43008436.65,-31428859.18,-223058335.34,50980787.93
Gain Loss On Sale Of PPE,192272912.36,-270234106.51,-850922942.84,-2513236157.73
Net Income From Continuing Operations,3415303295.91,2529421189.68,3157311174.05,6820295007.44
Cash Flowsfromusedin Operating Activities Direct,4200505000.62,2032312760.51,867222853.35,4124060977.31
Taxes Refund Paid Direct,-1543616953.73,-1151565335.81,-1097407043.49,-2328413733.25
Classesof Cash Payments,-10122122213.51,-9688203987.36,-10191137212.54,-11638369505.4
Other Cash Paymentsfrom Operating Activities,-339119606.07,-265112448.11,-293794811.16,-443851432.45
Paymentson Behalfof Employees,-2246073270.83,-1972394793.62,-2066115893.38,-2004560583.76
Paymentsto Suppliersfor Goodsand Services,-7536929336.61,-7450696745.63,-7831226508.0,-9189957489.19
Classesof Cash Receiptsfrom Operating Activities,15866244167.86,12872082083.68,12155767109.38,18090844215.96
Other Cash Receiptsfrom Operating Activities,380226721.3,855458492.87,882499910.19,756310590.41
Receiptsfrom Customers,15486017446.56,12016623590.81,11273267199.19,17334533625.55
