,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-484277269.8375,-60324477.4825,-63109609.5925,-67856473.9025
Tax Rate For Calcs,0.25,0.25,0.25,0.25
Normalized EBITDA,780223534.47,503601728.72,480402029.12,148625256.81
Total Unusual Items,-1937109079.35,-241297909.93,-252438438.37,-271425895.61
Total Unusual Items Excluding Goodwill,-1937109079.35,-241297909.93,-252438438.37,-271425895.61
Net Income From Continuing Operation Net Minority Interest,-1224758451.96,-203079337.6,-255577352.56,-592443627.65
Reconciled Depreciation,438745476.55,401843076.18,372717076.08,352388430.59
Reconciled Cost Of Revenue,4540449635.81,4942787855.59,6646751033.97,6585991494.02
EBITDA,-1156885544.88,262303818.79,227963590.75,-122800638.8
EBIT,-1595631021.43,-139539257.39,-144753485.33,-475189069.39
Net Interest Income,-130165763.56,-138488515.3,-132623840.64,-209952532.79
Interest Expense,120258801.81,146328413.61,146605122.12,238357654.65
Interest Income,5461189.0,18918281.7,23364742.42,38124357.91
Normalized Income,228073357.5525,-22105905.1525,-66248523.7825,-388874205.9425
Net Income From Continuing And Discontinued Operation,-1224758451.96,-203079337.6,-255577352.56,-592443627.65
Total Expenses,5456068207.24,5882733867.55,7653276378.63,7658433606.26
Rent Expense Supplemental,25599213.91,29294790.9,19485120.78,10743830.56
Total Operating Income As Reported,-1610719365.39,-259461062.27,-274339541.49,-673038343.92
Diluted Average Shares,604490623.0,604402790.0,604487589.0,471165602.0
Basic Average Shares,604490623.0,604402790.0,604487589.0,471165602.0
Diluted EPS,-2.0261,-0.336,-0.4228,-1.2574
Basic EPS,-2.0261,-0.336,-0.4228,-1.2574
Net Income Common Stockholders,-1224758451.96,-203079337.6,-255577352.56,-592443627.65
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1224758451.96,-203079337.6,-255577352.56,-592443627.65
Minority Interests,636962778.25,108790460.92,52465012.1,125178187.75
Net Income Including Noncontrolling Interests,-1861721230.21,-311869798.52,-308042364.66,-717621815.4
Net Income Extraordinary,,,,
Net Income Continuous Operations,-1861721230.21,-311869798.52,-308042364.66,-717621815.4
Tax Provision,145831406.97,26002127.52,16683757.21,4075091.36
Pretax Income,-1715889823.24,-285867671.0,-291358607.45,-713546724.04
Other Non Operating Income Expenses,-105170457.85,-26406608.73,-17019065.96,-40508380.12
Special Income Charges,-1936578079.35,-221274176.52,-250179808.37,-270539811.86
Other Special Charges,-38368680.56,-2459006.87,-11724681.73,1203547.13
Write Off,979466915.28,44109998.2,72768461.96,-18982542.11
Impairment Of Capital Assets,995479844.63,179623185.19,189136028.14,288318806.84
Net Non Operating Interest Income Expense,-130165763.56,-138488515.3,-132623840.64,-209952532.79
Total Other Finance Cost,15368150.75,11078383.39,9383460.94,9719236.05
Interest Expense Non Operating,120258801.81,146328413.61,146605122.12,238357654.65
Interest Income Non Operating,5461189.0,18918281.7,23364742.42,38124357.91
Operating Income,-278214554.07,104259124.52,101318736.26,-71678536.17
Operating Expense,915618571.43,939946011.96,1006525344.66,1072442112.24
Other Operating Expenses,37728738.93,22624890.92,48210762.73,36091713.53
Depreciation And Amortization In Income Statement,137182995.02,122183883.78,144548957.01,117583732.71
Depreciation Income Statement,137182995.02,122183883.78,144548957.01,117583732.71
Research And Development,250972185.38,323488127.32,302404412.72,314820120.07
Selling General And Administration,188783410.7,194522831.46,170466776.26,281812625.76
Selling And Marketing Expense,69349147.08,75619460.25,57034932.35,96782577.68
General And Administrative Expense,119434263.62,118903371.21,113431843.91,185030048.08
Rent And Landing Fees,25599213.91,29294790.9,19485120.78,10743830.56
Gross Profit,637404017.36,1044205136.48,1107844080.92,1000763576.07
Cost Of Revenue,4540449635.81,4942787855.59,6646751033.97,6585991494.02
Total Revenue,5177853653.17,5986992992.07,7754595114.89,7586755070.09
Operating Revenue,5177853653.17,5986992992.07,7754595114.89,7586755070.09
