,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-379180385.34,-183772755.98,38757412.96,32228500.0
Repayment Of Debt,-137000000.0,-123610000.0,-166372595.72,-71135914.68
Issuance Of Debt,281497740.79,106187066.67,197958627.15,95057168.96
Capital Expenditure,-180813719.49,-227272136.31,-15550602.95,-18444216.45
End Cash Position,120900570.31,426884083.79,90973834.1,34644149.27
Beginning Cash Position,426884083.79,90973834.1,34644149.27,11588716.03
Effect Of Exchange Rate Changes,-3314.84,481056.71,2496732.34,-249059.03
Changes In Cash,-305980198.64,335429192.98,53832952.49,23304492.27
Financing Cash Flow,87772774.37,761377688.81,7368282.2,4506892.96
Net Other Financing Charges,-16698107.13,817610582.28,-2919811.33,2256962.26
Cash Dividends Paid,-40026859.29,-38809960.14,-21297937.9,-21671323.58
Net Issuance Payments Of Debt,144497740.79,-17422933.33,31586031.43,23921254.28
Net Long Term Debt Issuance,144497740.79,-17422933.33,31586031.43,23921254.28
Long Term Debt Payments,-137000000.0,-123610000.0,-166372595.72,-71135914.68
Long Term Debt Issuance,281497740.79,106187066.67,197958627.15,95057168.96
Investing Cash Flow,-195386307.16,-469447876.16,-7843345.62,-13430886.2
Net Other Investing Changes,22187.0,3971211.17,-6156861.17,31487.41
Net Investment Purchase And Sale,-15019811.99,-246414779.37,13682476.21,3813460.28
Sale Of Investment,2242888746.99,243395819.79,13682476.21,24603460.28
Purchase Of Investment,-2257908558.98,-489810599.16,,-20790000.0
Net Business Purchase And Sale,-61574.7,,,
Purchase Of Business,-61574.7,,,
Net PPE Purchase And Sale,-180327107.47,-227004307.96,-15368960.66,-17275833.89
Sale Of PPE,486612.02,267828.35,181642.29,1168382.56
Purchase Of PPE,-180813719.49,-227272136.31,-15550602.95,-18444216.45
Operating Cash Flow,-198366665.85,43499380.33,54308015.91,32228485.51
Change In Working Capital,-527472088.01,-197465818.99,-99938490.64,-67203275.75
Change In Other Current Assets,10737613.91,-289862.64,-1704930.38,2132991.63
Change In Payable,209967302.7,256948184.56,109752815.85,31596010.05
Change In Inventory,-74258485.3,-60058520.86,-34983423.44,-20389949.31
Change In Receivables,-673918519.32,-394065620.05,-173002952.67,-80542328.12
Other Non Cash Items,3210034.06,3801618.2,-552232.2,-733786.93
Depreciation And Amortization,51634421.05,35884354.43,31585021.73,28869665.84
Amortization Cash Flow,3843418.04,1627577.11,1271644.07,1176685.78
Depreciation,47791003.01,34256777.32,30313377.66,27692980.06
Gain Loss On Investment Securities,-7448130.59,-1976186.25,1884786.5,499005.37
Gain Loss On Sale Of PPE,-81373.92,493944.99,69369.68,-243309.54
Net Income From Continuing Operations,234050593.86,167470333.84,112334459.07,63321182.75
Cash Flowsfromusedin Operating Activities Direct,-198366665.85,43499380.33,54308015.91,32228500.0
Taxes Refund Paid Direct,-46475669.07,-37121298.95,-21695973.21,-34962050.0
Classesof Cash Payments,-1180863887.31,-846141044.83,-538388903.48,-446896492.92
Other Cash Paymentsfrom Operating Activities,-79713810.99,-61734505.07,-38004481.82,-28727980.89
Paymentson Behalfof Employees,-207568447.73,-146496831.86,-115350789.3,-100423517.85
Paymentsto Suppliersfor Goodsand Services,-893581628.59,-637909707.9,-385033632.36,-317744994.18
Classesof Cash Receiptsfrom Operating Activities,1028972890.53,926761724.11,614392892.6,514087028.43
Other Cash Receiptsfrom Operating Activities,15997561.76,16504638.97,11505345.69,5319919.55
Receiptsfrom Customers,1012975328.77,910257085.14,602887546.91,508767108.88
