,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,270854208.0,270854208.0,203140656.0,203140656.0
Share Issued,270854208.0,270854208.0,203140656.0,203140656.0
Net Debt,,,,51225718.8
Total Debt,127392410.5,109893265.1,125648761.92,102028704.3
Tangible Book Value,1566843419.69,1420017542.71,530398402.68,469701200.0
Invested Capital,1813764796.61,1618717956.39,637522280.75,469701200.0
Working Capital,1137151429.13,1086809406.29,349766782.38,242162648.4
Net Tangible Assets,1566843419.69,1420017542.71,530398402.68,469701200.0
Capital Lease Obligations,1269568.53,1873725.0,1320391.08,922766.52
Common Stock Equity,1688760366.05,1511691567.5,563438319.11,469701200.0
Total Capitalization,1688760366.05,1536717956.39,596476819.11,469701200.0
Total Equity Gross Minority Interest,1710017848.14,1524747019.57,572788995.28,479359600.0
Minority Interest,21257482.09,13055452.07,9350676.17,9658396.29
Stockholders Equity,1688760366.05,1511691567.5,563438319.11,469701200.0
Other Equity Interest,,,,469701200.0
Treasury Stock,11487529.72,,,
Retained Earnings,587081049.52,418915703.16,305140538.53,221090998.29
Additional Paid In Capital,844988413.93,903384637.93,119930205.84,119930205.84
Capital Stock,183009600.0,128880000.0,96660000.0,0.0
Common Stock,183009600.0,128880000.0,96660000.0,0.0
Total Liabilities Net Minority Interest,1001774188.6,793703849.41,535622284.65,397507900.0
Total Non Current Liabilities Net Minority Interest,31008660.11,48079759.36,52973412.59,18183056.53
Other Non Current Liabilities,4351766.64,3279392.34,2508936.61,1560190.6
Non Current Deferred Revenue,8973149.07,9925070.27,8919824.17,8608146.63
Non Current Deferred Taxes Liabilities,16414175.87,7975182.86,7185760.73,7091952.78
Long Term Debt And Capital Lease Obligation,1269568.53,26900113.89,34358891.08,922766.52
Long Term Capital Lease Obligation,1269568.53,1873725.0,1320391.08,922766.52
Long Term Debt,,25026388.89,33038500.0,
Current Liabilities,970765528.49,745624090.05,482648872.06,379324865.71
Other Current Liabilities,29232911.78,5353091.08,13452923.54,29111898.69
Current Debt And Capital Lease Obligation,126122841.97,82993151.21,91289870.84,101105937.78
Current Debt,125004430.56,82000000.0,41045461.64,100744013.49
Payables,812993413.59,655641657.36,376164494.11,247277498.87
Other Payable,30604342.38,19268284.57,16348543.38,16210301.84
Total Tax Payable,28465760.01,22323917.5,19424653.85,6683446.5
Accounts Payable,753923311.2,614049455.29,340391296.88,224383750.53
Total Assets,2711792036.74,2318450868.98,1108411279.93,876867500.0
Total Non Current Assets,603875079.12,486017372.64,275995625.49,876867500.0
Other Non Current Assets,11045908.46,15110314.74,6579488.26,876867500.0
Non Current Deferred Assets,606650.0,,35272.53,77797.86
Non Current Deferred Taxes Assets,1131179.91,3429800.81,2350516.04,551777.71
Goodwill And Other Intangible Assets,121916946.36,91674024.79,33039916.43,0.0
Other Intangible Assets,121916946.36,91674024.79,33039916.43,34311560.5
Net PPE,469174394.39,375803232.3,233990432.23,0.0
Accumulated Depreciation,-260063600.6,-216373381.55,-186702984.84,-158235912.19
Gross PPE,729237994.99,592176613.85,420693417.07,158235912.19
Construction In Progress,62168044.83,41235397.52,13565921.83,4842233.78
Other Properties,49891934.59,40640596.35,26653896.2,-188322595.12
Machinery Furniture Equipment,458612834.88,363863704.04,278590614.81,244675523.08
Properties,158565180.69,146436915.94,101882984.23,101882984.23
Current Assets,2107916957.62,1832433496.34,832415654.44,621487514.11
Other Current Assets,13021610.34,19488463.67,17481934.67,24309093.62
Prepaid Assets,39122514.96,31353482.39,27682740.14,11349726.27
Inventory,253316521.91,192654496.39,142588847.6,112541629.99
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,4372634.69,3086324.48,1992165.23,1545413.08
Finished Goods,154666247.27,127720353.7,103548937.28,75269373.01
Work In Process,24787242.84,13614517.23,7582057.98,10339259.85
Raw Materials,69490397.11,48233300.98,29465687.11,25387584.05
Other Receivables,458013083.64,309528925.51,172427785.54,131918216.58
Accounts Receivable,858845843.84,501061761.39,330517208.49,290822160.41
Allowance For Doubtful Accounts Receivable,-52897552.34,-30338227.07,-19109621.85,-18647468.88
Gross Accounts Receivable,911743396.18,531399988.46,349626830.34,309469629.29
Cash Cash Equivalents And Short Term Investments,485597382.93,778346366.99,141717138.0,50546687.24
Other Short Term Investments,279639516.02,256629725.44,699650.02,1028392.55
Cash And Cash Equivalents,205957866.91,521716641.55,141017487.98,49518294.69
Cash Equivalents,85837467.76,94963814.47,50153623.42,14979680.55
Cash Financial,120120399.15,426752827.08,90863864.56,34538614.14
