,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,523612250.96,3575454534.23,6183987673.35,475246352.76
Repayment Of Debt,-1206771029.39,-430000000.0,-715721790.71,-465652953.43
Issuance Of Debt,1255820353.98,430000000.0,715721790.71,463746727.2
Capital Expenditure,-264448736.98,-369170014.6,-464943623.35,-310406271.78
End Cash Position,6065174522.98,9388058205.13,9010943958.38,1825044601.73
Beginning Cash Position,9388058205.13,9010943958.38,1825044601.73,1413287585.21
Effect Of Exchange Rate Changes,557511.12,2604579.01,6344464.72,-2568710.47
Changes In Cash,-3323441193.27,374509667.74,7179554891.93,414325726.99
Financing Cash Flow,-1776964018.31,-2892655178.72,866386560.19,-136010972.22
Net Other Financing Charges,-354496201.67,-148701050.1,1082547161.16,851000.0
Cash Dividends Paid,-1338773141.23,-2615986782.75,-205615600.97,-132915745.99
Net Issuance Payments Of Debt,49049324.59,0.0,0.0,-1906226.23
Net Long Term Debt Issuance,49049324.59,0.0,0.0,-1906226.23
Long Term Debt Payments,-1206771029.39,-430000000.0,-715721790.71,-465652953.43
Long Term Debt Issuance,1255820353.98,430000000.0,715721790.71,463746727.2
Investing Cash Flow,-2334538162.9,-677459702.37,-335762964.96,-235315925.33
Net Other Investing Changes,-640000000.0,,34354104.53,-4000000.0
Net Investment Purchase And Sale,-1452729086.5,-322289229.68,93935211.96,55993261.92
Sale Of Investment,1717270913.5,423636110.86,143986485.74,57743303.5
Purchase Of Investment,-3170000000.0,-745925340.54,-50051273.78,-1750041.58
Net PPE Purchase And Sale,-241809076.4,-355170472.69,-464052281.45,-287309187.25
Sale Of PPE,22639660.58,13999541.91,891341.9,23097084.53
Purchase Of PPE,-264448736.98,-369170014.6,-464943623.35,-310406271.78
Capital Expenditure Reported,,,,
Operating Cash Flow,788060987.94,3944624548.83,6648931296.7,785652624.54
Change In Working Capital,-622676516.54,59246539.61,68241553.43,-250941268.06
Change In Other Current Assets,45058941.41,-2208797.42,25265075.11,-18491640.99
Change In Payable,-1161724092.05,-326420863.52,1502200525.03,183448209.4
Change In Inventory,346133664.38,-111634823.42,-269682634.79,-172071883.29
Change In Receivables,147854969.72,499511023.97,-1189541411.92,-243825953.18
Other Non Cash Items,9344077.14,958747.65,-3552764.91,10442925.8
Deferred Tax,,,,
Depreciation And Amortization,288675578.01,278739747.09,209546880.89,166121197.46
Amortization Cash Flow,13094616.6,13550678.72,13205797.95,9397514.08
Depreciation,275580961.41,265189068.37,196341082.94,156723683.38
Gain Loss On Investment Securities,-74474435.85,-22808179.02,-68516754.38,-64986571.71
Gain Loss On Sale Of PPE,84689884.69,16048200.55,2756251.62,-2736541.13
Net Income From Continuing Operations,1061737099.26,3534763506.31,6499354466.69,900029364.14
Cash Flowsfromusedin Operating Activities Direct,788060987.94,3944624548.83,6648931296.7,785652624.54
Taxes Refund Paid Direct,-1132237180.91,-2001315625.38,-1339981451.3,-361526544.12
Classesof Cash Payments,-6781759679.14,-7931703743.27,-7607334372.5,-6040523004.77
Other Cash Paymentsfrom Operating Activities,-130226391.46,-191829054.86,-85660221.49,-73636392.24
Paymentson Behalfof Employees,-329432955.25,-297512192.75,-250627916.82,-197742650.8
Paymentsto Suppliersfor Goodsand Services,-6322100332.43,-7442362495.66,-7271046234.19,-5769143961.73
Classesof Cash Receiptsfrom Operating Activities,8702057847.99,13877643917.48,15596247120.5,7187702173.43
Other Cash Receiptsfrom Operating Activities,484037715.21,537315228.25,260234001.04,148920257.21
Receiptsfrom Customers,8218020132.78,13340328689.23,15336013119.46,7038781916.22
