,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,946639012.0,822591144.0,822177701.0,908045977.0
Share Issued,946639012.0,822591144.0,822177701.0,908045977.0
Net Debt,1241951814.65,1367177275.49,1574639440.36,1480337209.62
Total Debt,2214685861.12,3160234293.63,2617952172.99,3015278828.69
Tangible Book Value,3602032818.65,3019247482.18,2787254436.66,2922167483.82
Invested Capital,6550244053.91,6664858335.61,6143727344.1,6399813115.27
Working Capital,560447265.01,234923139.73,462847310.43,600357236.02
Net Tangible Assets,3602032818.65,3019247482.18,2787254436.66,2922167483.82
Capital Lease Obligations,1161332.43,4486536.79,9662502.72,11002377.37
Common Stock Equity,4444168298.61,3894281810.73,3743081235.8,3782164346.71
Total Capitalization,4958888298.61,4717742529.53,4721056233.08,4553322368.05
Total Equity Gross Minority Interest,4443844649.19,3920616798.24,3792369482.57,3795838004.16
Minority Interest,-323649.42,26334987.51,49288246.77,13673657.45
Stockholders Equity,4444168298.61,3894281810.73,3743081235.8,3782164346.71
Treasury Stock,193437642.37,136828355.41,,420190723.19
Retained Earnings,1822907011.65,1709908720.24,1460197878.22,1526335129.68
Additional Paid In Capital,1337387918.23,57421741.08,57421741.08,1204022242.17
Capital Stock,946639012.0,822591144.0,822177701.0,908045977.0
Common Stock,946639012.0,822591144.0,822177701.0,908045977.0
Total Liabilities Net Minority Interest,3259678666.58,4275828066.31,3608647842.24,3940472426.44
Total Non Current Liabilities Net Minority Interest,661343108.61,975019792.84,1121986441.83,905752070.53
Other Non Current Liabilities,40097215.09,40927825.45,46505851.95,51201566.22
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,20992378.4,23031343.87,6758665.49,9438752.55
Non Current Deferred Taxes Liabilities,84372182.69,83113367.93,81084424.39,62951353.05
Long Term Debt And Capital Lease Obligation,515881332.43,827947255.59,987637500.0,782160398.71
Long Term Capital Lease Obligation,1161332.43,4486536.79,9662502.72,11002377.37
Long Term Debt,514720000.0,823460718.8,977974997.28,771158021.34
Current Liabilities,2598335557.97,3300808273.47,2486661400.41,3034720355.91
Other Current Liabilities,68511195.48,28268437.15,34465098.98,27633633.98
Current Debt And Capital Lease Obligation,1698804528.69,2332287038.04,1630314672.99,2233118429.98
Current Debt,1591355755.3,1947115806.08,1422671111.02,1846490747.22
Payables,732030678.53,858183921.45,740819878.91,686482402.39
Other Payable,143379108.77,131058845.02,125209409.59,150923668.06
Total Tax Payable,97938256.14,96759096.64,35966091.07,48482126.99
Accounts Payable,490713313.62,630365979.79,579644378.25,487076607.34
Total Assets,7703523315.77,8196444864.55,7401017324.81,7736310430.6
Total Non Current Assets,4544740492.79,4660713451.35,4451508613.97,4101232838.67
Other Non Current Assets,34175790.22,115836709.11,90066365.61,295808402.26
Non Current Deferred Assets,1262973.19,1631196.67,1633216.48,1926676.66
Non Current Deferred Taxes Assets,24736633.02,24542276.08,19106942.2,23592957.53
Investmentin Financial Assets,64448687.88,74679190.63,98343726.69,124003323.64
Available For Sale Securities,64448687.88,74679190.63,98343726.69,124003323.64
Long Term Equity Investment,153726135.78,141857305.84,135158863.33,48781974.36
Goodwill And Other Intangible Assets,842135479.96,875034328.55,955826799.14,859996862.89
Other Intangible Assets,697894075.82,730792924.41,811585395.0,715755458.75
Goodwill,144241404.14,144241404.14,144241404.14,144241404.14
Net PPE,3424254792.74,3427132444.47,3151372700.52,2747122641.33
Accumulated Depreciation,-5887145762.1,-5518651022.76,-5345851986.1,-5256963114.1
Gross PPE,9311400554.84,8945783467.23,8497224686.62,8004085755.43
Construction In Progress,129310592.29,349564047.11,305355171.09,129558447.93
Other Properties,79515096.53,82935203.85,90874840.6,91416399.77
Machinery Furniture Equipment,5606910201.86,5214941825.82,4997187740.1,5031793019.63
Buildings And Improvements,,,,
Properties,3495664664.16,3298342390.45,3103806934.83,2751317888.1
Current Assets,3158782822.98,3535731413.2,2949508710.84,3635077591.93
Other Current Assets,154943982.31,134330482.71,86428644.27,34199667.83
Hedging Assets Current,,,5568540.5,
Prepaid Assets,91076315.28,87849227.67,15592177.31,39705688.26
Inventory,1133061804.39,1076019531.13,1177537650.24,1446023478.41
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,371804668.29,332228018.4,492028962.52,518447013.09
Work In Process,432518069.61,399549794.6,446183791.7,572980234.95
Raw Materials,328739066.49,344241718.13,239324896.02,354596230.37
Other Receivables,125535026.05,52625071.25,77473147.69,88449489.73
Accounts Receivable,777028177.3,646620474.94,507684154.03,530434160.45
Allowance For Doubtful Accounts Receivable,-2222137.84,-11357620.02,-15296738.12,-8801528.76
Gross Accounts Receivable,779250315.14,657978094.96,522980892.15,539235689.21
Cash Cash Equivalents And Short Term Investments,877137517.65,1538286625.5,1079224396.8,1496265107.25
Other Short Term Investments,13013577.0,134887376.11,253217728.86,358953548.31
Cash And Cash Equivalents,864123940.65,1403399249.39,826006667.94,1137311558.94
Cash Equivalents,587160841.7,863111963.72,373327770.77,605754725.04
Cash Financial,276963098.95,540287285.67,452678897.17,531556833.9
