,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-97672309000.0,36094105000.0,47631516000.0,43380795000.0
Repayment Of Debt,-69220472000.0,-50103695000.0,-27230939000.0,-44048894000.0
Issuance Of Debt,154003870000.0,40623666000.0,45304083000.0,27635948000.0
Capital Expenditure,-156807853000.0,-97359768000.0,-122093509000.0,-97456862000.0
End Cash Position,68395197000.0,102256542000.0,108511745000.0,51182457000.0
Beginning Cash Position,102256542000.0,108511745000.0,51182457000.0,49819860000.0
Effect Of Exchange Rate Changes,-147650000.0,-359247000.0,450780000.0,609620000.0
Changes In Cash,-33713695000.0,-5895956000.0,56878508000.0,752977000.0
Financing Cash Flow,104613870000.0,-10267547000.0,12817127000.0,-19488683000.0
Net Other Financing Charges,33955751000.0,9263563000.0,-1154400000.0,-1442885000.0
Cash Dividends Paid,-13140273000.0,-9636015000.0,-3974320000.0,-1553388000.0
Net Issuance Payments Of Debt,84783398000.0,-9480029000.0,18073144000.0,-16412946000.0
Net Long Term Debt Issuance,84783398000.0,-9480029000.0,18073144000.0,-16412946000.0
Long Term Debt Payments,-69220472000.0,-50103695000.0,-27230939000.0,-44048894000.0
Long Term Debt Issuance,154003870000.0,40623666000.0,45304083000.0,27635948000.0
Investing Cash Flow,-197463109000.0,-129082282000.0,-125663644000.0,-120595997000.0
Net Other Investing Changes,-42044045000.0,-29618480000.0,11732928000.0,-13073376000.0
Net Investment Purchase And Sale,-726521000.0,-3068287000.0,-1892544000.0,-10429796000.0
Sale Of Investment,2088047000.0,597972000.0,192409000.0,143112000.0
Purchase Of Investment,-2814568000.0,-3666259000.0,-2084953000.0,-10572908000.0
Net Business Purchase And Sale,17652000.0,-103763000.0,-13881312000.0,95800000.0
Sale Of Business,201144000.0,21674000.0,196457000.0,95800000.0
Purchase Of Business,-183492000.0,-125437000.0,-14077769000.0,
Net PPE Purchase And Sale,-154710195000.0,-96291752000.0,-121622716000.0,-97188625000.0
Sale Of PPE,2097658000.0,1068016000.0,470793000.0,268237000.0
Purchase Of PPE,-156807853000.0,-97359768000.0,-122093509000.0,-97456862000.0
Operating Cash Flow,59135544000.0,133453873000.0,169725025000.0,140837657000.0
Change In Working Capital,-57100373000.0,18291311000.0,91094036000.0,97849083000.0
Change In Other Current Assets,-8330039000.0,-3179245000.0,-1400133000.0,-568626000.0
Change In Payable,-37198431000.0,67559896000.0,112737462000.0,152528799000.0
Change In Inventory,-23970233000.0,-31248137000.0,-7602102000.0,-36564504000.0
Change In Receivables,12398330000.0,-14841203000.0,-12641191000.0,-17546586000.0
Other Non Cash Items,3999201000.0,3735269000.0,799753000.0,697859000.0
Depreciation And Amortization,78570594000.0,65079049000.0,43282572000.0,20288419000.0
Amortization Cash Flow,3867651000.0,5514039000.0,4174175000.0,5099231000.0
Depreciation,74702943000.0,59565010000.0,39108397000.0,15189188000.0
Gain Loss On Investment Securities,-4017859000.0,-2830819000.0,-1892881000.0,643086000.0
Gain Loss On Sale Of PPE,855560000.0,1758636000.0,1053704000.0,876123000.0
Net Income From Continuing Operations,33760758000.0,41587940000.0,31344070000.0,17713104000.0
Cash Flowsfromusedin Operating Activities Direct,59135544000.0,133453873000.0,169725025000.0,140837657000.0
Taxes Refund Paid Direct,-36753717000.0,-40623207000.0,-14362912000.0,-10909026000.0
Classesof Cash Payments,-748802609000.0,-628666625000.0,-412564719000.0,-282005142000.0
Other Cash Paymentsfrom Operating Activities,-39034981000.0,-21732800000.0,-14843601000.0,-7642910000.0
Paymentson Behalfof Employees,-130434959000.0,-117067584000.0,-84287908000.0,-53519728000.0
Paymentsto Suppliersfor Goodsand Services,-579332669000.0,-489866241000.0,-313433210000.0,-220842504000.0
Classesof Cash Receiptsfrom Operating Activities,844691870000.0,802743705000.0,596652656000.0,433751825000.0
Other Cash Receiptsfrom Operating Activities,23477220000.0,28396310000.0,23947858000.0,20542599000.0
Receiptsfrom Customers,821214650000.0,774347395000.0,572704798000.0,413209226000.0
