,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,910750.29121,-469993.785618,-1490334.372569,9898.800373
Tax Rate For Calcs,0.167152,0.150058,0.125354,0.135376
Normalized EBITDA,93470165.31,78286317.24,68315858.89,77886762.23
Total Unusual Items,5448648.72,-3132075.63,-11889039.3,73120.94
Total Unusual Items Excluding Goodwill,5448648.72,-3132075.63,-11889039.3,73120.94
Net Income From Continuing Operation Net Minority Interest,41846726.79,32250055.25,51845595.27,70403675.01
Reconciled Depreciation,44411733.13,32302346.55,7712332.43,7849408.69
Reconciled Cost Of Revenue,313061614.32,225108921.02,64668181.74,66369488.94
EBITDA,98918814.03,75154241.61,56426819.59,77959883.17
EBIT,54507080.9,42851895.06,48714487.16,70110474.48
Net Interest Income,-4147494.53,-1561925.77,4648160.38,891016.61
Interest Expense,4919599.49,5073756.12,,
Interest Income,839941.11,3565321.19,4671932.24,1112159.8
Normalized Income,37308828.36121,34912137.094382,62244300.197431,70340452.870373
Net Income From Continuing And Discontinued Operation,41846726.79,32250055.25,51845595.27,70403675.01
Total Expenses,377589186.78,280946521.34,94829642.15,90267573.36
Total Operating Income As Reported,47737840.84,33701448.53,52368296.67,83294596.89
Diluted Average Shares,99635064.0,100781423.0,99703068.0,100576679.0
Basic Average Shares,99635064.0,100781423.0,99703068.0,100576679.0
Diluted EPS,0.42,0.32,0.52,0.7
Basic EPS,0.42,0.32,0.52,0.7
Net Income Common Stockholders,41846726.79,32250055.25,51845595.27,70403675.01
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,41846726.79,32250055.25,51845595.27,70403675.01
Minority Interests,547871.69,140837.7,,
Net Income Including Noncontrolling Interests,41298855.1,32109217.55,51845595.27,70403675.01
Net Income Continuous Operations,41298855.1,32109217.55,51845595.27,70403675.01
Tax Provision,8288626.31,5668921.39,7430470.74,11023225.86
Pretax Income,49587481.41,37778138.94,59276066.01,81426900.87
Other Non Operating Income Expenses,1849640.57,4076690.41,6907769.34,-1867696.02
Special Income Charges,208450.2,-433713.14,-762626.0,535732.29
Other Special Charges,44425.78,22403.13,,119140.22
Write Off,-892885.5,874186.03,762626.0,-654872.51
Impairment Of Capital Assets,640009.52,-462876.02,,
Net Non Operating Interest Income Expense,-4147494.53,-1561925.77,4648160.38,891016.61
Total Other Finance Cost,67836.15,53490.84,23771.86,221143.19
Interest Expense Non Operating,4919599.49,5073756.12,,
Interest Income Non Operating,839941.11,3565321.19,4671932.24,1112159.8
Operating Income,44669277.01,30606642.86,48714487.16,70110474.48
Operating Expense,64527572.46,55837600.32,30161460.41,23898084.42
Other Operating Expenses,5311812.3,2399730.75,2435329.0,2969787.83
Depreciation And Amortization In Income Statement,5128583.97,4291035.78,735727.16,899869.45
Depreciation Income Statement,5128583.97,4291035.78,735727.16,899869.45
Research And Development,21622278.9,15490969.54,9734258.55,9842115.81
Selling General And Administration,15564978.43,20397007.32,11242813.73,5996603.21
Selling And Marketing Expense,3017530.9,3471125.27,1148636.6,1604708.28
General And Administrative Expense,12547447.53,16925882.05,10094177.13,4391894.93
Gross Profit,109196849.47,86444243.18,78875947.57,94008558.9
Cost Of Revenue,313061614.32,225108921.02,64668181.74,66369488.94
Total Revenue,422258463.79,311553164.2,143544129.31,160378047.84
Operating Revenue,422258463.79,311553164.2,143544129.31,160378047.84
