,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-12634746204.98,-650543485.57,-245715088.75,29219459.15
Repayment Of Debt,-4253103677.44,-1406879627.46,-459298721.51,-427533609.02
Issuance Of Debt,16611344590.85,2369267844.7,851204010.41,577169223.75
Capital Expenditure,-13734813748.04,-749538780.93,-149049896.37,-74384110.87
End Cash Position,2361172579.43,1323801904.52,1293027985.09,522819326.85
Beginning Cash Position,1323801904.52,1293027985.09,522819326.85,421497851.8
Effect Of Exchange Rate Changes,31330891.98,18011132.89,10383043.5,11485652.88
Changes In Cash,1006039782.93,12762786.54,759825614.74,89835822.17
Financing Cash Flow,13590728285.21,703539753.52,1048942010.13,112668505.8
Net Other Financing Charges,1551753182.02,-182514516.26,691708928.09,-566229.34
Cash Dividends Paid,-319265810.22,-76333947.46,-34672206.86,-36400879.59
Net Issuance Payments Of Debt,12358240913.41,962388217.24,391905288.9,149635614.73
Net Long Term Debt Issuance,12358240913.41,962388217.24,391905288.9,149635614.73
Long Term Debt Payments,-4253103677.44,-1406879627.46,-459298721.51,-427533609.02
Long Term Debt Issuance,16611344590.85,2369267844.7,851204010.41,577169223.75
Investing Cash Flow,-13684756045.34,-789772262.34,-192451203.01,-126436253.65
Net Other Investing Changes,-5331009.9,1858401.64,-7790596.68,-13679794.31
Net Investment Purchase And Sale,46154629.45,-48906279.45,-37998911.35,-42392367.23
Sale Of Investment,50104629.45,81613146.6,105001088.65,22384129.43
Purchase Of Investment,-3950000.0,-130519426.05,-143000000.0,-64776496.66
Net Business Purchase And Sale,0.0,0.0,0.0,0.0
Sale Of Business,0.0,0.0,0.0,0.0
Purchase Of Business,0.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-13725579664.89,-742724384.53,-146661694.98,-70364092.11
Sale Of PPE,9234083.15,6814396.4,2388201.39,4020018.76
Purchase Of PPE,-13734813748.04,-749538780.93,-149049896.37,-74384110.87
Operating Cash Flow,1100067543.06,98995295.36,-96665192.38,103603570.02
Change In Working Capital,-1166431470.43,-899239380.3,-565851890.0,-181095574.24
Change In Other Current Assets,-26785592.38,-26129599.26,-2471707.46,2910377.61
Change In Payable,2209202920.15,420340093.28,298966919.57,55386841.01
Change In Inventory,-1057293996.58,-611208432.79,-506271538.26,-211655152.57
Change In Receivables,-2291554801.62,-682241441.53,-356075563.85,-27737640.29
Other Non Cash Items,300428837.11,43092274.73,24951926.29,31119854.7
Depreciation And Amortization,626021098.35,111834612.7,83648774.71,71591081.5
Amortization Cash Flow,5000336.41,7058993.63,5099319.6,3601844.4
Depreciation,621020761.94,104775619.07,78549455.11,67989237.1
Gain Loss On Investment Securities,-4079893.58,10647042.34,11155498.99,6128583.67
Gain Loss On Sale Of PPE,492903.11,618512.21,1641468.16,384366.02
Net Income From Continuing Operations,1151539556.52,687086440.06,286137374.84,130886829.27
Cash Flowsfromusedin Operating Activities Direct,1100067543.06,98995295.36,-96665192.38,103603570.02
Taxes Refund Paid Direct,145137528.02,235700525.46,94205337.16,129124809.21
Interest Received Direct,0.0,0.0,0.0,0.0
Interest Paid Direct,0.0,0.0,0.0,0.0
Classesof Cash Payments,-12315840658.69,-7862943124.36,-5542602500.17,-3663316934.52
Other Cash Paymentsfrom Operating Activities,-506858341.24,-171882334.03,-656696826.21,-74653815.22
Paymentson Behalfof Employees,-289063599.9,-272245611.16,-256135809.67,-213888442.68
Paymentsto Suppliersfor Goodsand Services,-11519918717.55,-7418815179.17,-4629769864.29,-3374774676.62
Classesof Cash Receiptsfrom Operating Activities,13270770673.73,7726237894.26,5351731970.63,3637795695.33
Other Cash Receiptsfrom Operating Activities,52232620.28,604548335.39,111937087.43,41553542.89
Receiptsfrom Customers,13218538053.45,7121689558.87,5239794883.2,3596242152.44
