,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,179607946.24,20885836.11,270077410.87,574556744.73
Repayment Of Debt,-1180102700.71,-1038853803.48,-792754307.98,-813290889.18
Issuance Of Debt,1460133697.06,1404507245.0,630192151.44,591608972.94
Capital Expenditure,-550962153.74,-294418959.27,-223591375.39,-252112758.57
End Cash Position,951109270.13,423393868.93,236429001.05,367624030.94
Beginning Cash Position,423393868.93,236429001.05,367624030.94,784772937.11
Changes In Cash,527715401.2,186964867.88,-131195029.89,-417148906.17
Financing Cash Flow,-507009996.36,163793973.49,-423598974.08,-408331040.74
Net Other Financing Charges,-535713505.26,-7779427.54,-6881055.3,-7772400.0
Cash Dividends Paid,-125391487.45,-59442040.49,-67989762.24,-90184974.46
Net Issuance Payments Of Debt,280030996.35,365653441.52,-162562156.54,-221681916.24
Net Long Term Debt Issuance,280030996.35,365653441.52,-162562156.54,-221681916.24
Long Term Debt Payments,-1180102700.71,-1038853803.48,-792754307.98,-813290889.18
Long Term Debt Issuance,1460133697.06,1404507245.0,630192151.44,591608972.94
Investing Cash Flow,304155297.58,-292133900.99,-201264842.07,-835487368.73
Net Other Investing Changes,670854011.1,,,-608124712.86
Net Investment Purchase And Sale,181736500.44,24207612.78,28175110.11,39120109.14
Sale Of Investment,181736500.44,24207612.78,28175110.11,39120109.14
Purchase Of Investment,,,,0.0
Net Business Purchase And Sale,-1118118.22,-27186132.07,-16121176.79,-14621006.44
Purchase Of Business,-1118118.22,-27186132.07,-16121176.79,-14621006.44
Net PPE Purchase And Sale,-547317095.74,-289155381.7,-213318775.39,-251861758.57
Sale Of PPE,3645058.0,5263577.57,10272600.0,251000.0
Purchase Of PPE,-550962153.74,-294418959.27,-223591375.39,-252112758.57
Capital Expenditure Reported,,,,
Operating Cash Flow,730570099.98,315304795.38,493668786.26,826669503.3
Change In Working Capital,-73707924.97,-142610713.99,-248340741.42,1126870.72
Change In Other Current Assets,-6858363.6,104751028.78,-8192865.62,4352861.28
Change In Payable,-14840204.32,-181616112.29,-286011766.29,771088959.45
Change In Inventory,-104490101.37,1496163.07,-30542720.51,-87522858.71
Change In Receivables,52480744.32,-67241793.55,76406611.0,-686792091.3
Other Non Cash Items,104124374.03,84256913.53,95328435.27,105337688.72
Deferred Tax,,,,
Depreciation And Amortization,211921823.49,201658072.57,184186866.41,141376921.9
Amortization Cash Flow,35850560.06,33807391.33,29639573.55,19466517.71
Depreciation,176071263.43,167850681.24,154547292.86,121910404.19
Gain Loss On Investment Securities,-54288085.03,-48262472.07,-49368365.82,-19702234.87
Gain Loss On Sale Of PPE,5661860.63,-485710.41,-9047918.94,102402.92
Net Income From Continuing Operations,474414668.69,203611822.96,505192347.24,594859919.56
Cash Flowsfromusedin Operating Activities Direct,730570099.98,315304795.38,493668786.26,826669503.3
Taxes Refund Paid Direct,-376426604.08,-326177791.09,-433128510.16,-329835275.75
Classesof Cash Payments,-1405992323.28,-2095485079.8,-1142369111.87,-982231769.43
Other Cash Paymentsfrom Operating Activities,-138185338.42,-246585090.88,-139715828.67,-140013716.2
Paymentson Behalfof Employees,-177173454.3,-184943725.02,-180789122.75,-171878662.35
Paymentsto Suppliersfor Goodsand Services,-1090633530.56,-1663956263.9,-821864160.45,-670339390.88
Classesof Cash Receiptsfrom Operating Activities,2512989027.34,2736967666.27,2069166408.29,2138736548.48
Other Cash Receiptsfrom Operating Activities,143874531.44,153769404.04,25744659.82,139693072.33
Receiptsfrom Customers,2369114495.9,2583198262.23,2043421748.47,1999043476.15
