,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,7404774511.0,7404774511.0,7404774511.0,7404774511.0
Share Issued,7404774511.0,7404774511.0,7404774511.0,7404774511.0
Net Debt,5255391007.29,11930651765.88,8954742583.61,9298523940.69
Total Debt,19128757663.87,19785817683.35,17996331981.77,18443046981.75
Tangible Book Value,9771993811.14,8555468161.52,13607343557.56,12683706251.12
Invested Capital,29942935244.46,31839080610.06,28480020721.6,28488187459.24
Working Capital,6728416744.68,4227892451.62,4201232518.83,5006086152.32
Net Tangible Assets,9771993811.14,8555468161.52,13607343557.56,12683706251.12
Capital Lease Obligations,2010928.53,5063396.35,6013500.29,10581908.6
Common Stock Equity,15536899044.43,14841179007.6,15081184821.98,14113268065.73
Total Capitalization,21734919044.43,20520310264.94,19946354646.78,20211001591.64
Total Equity Gross Minority Interest,18412151444.12,17508954766.2,17724000822.37,16665859477.5
Minority Interest,2875252399.69,2667775758.6,2642816000.39,2552591411.77
Stockholders Equity,15536899044.43,14841179007.6,15081184821.98,14113268065.73
Retained Earnings,5548214263.85,5492517950.52,5394900262.33,4798925773.14
Additional Paid In Capital,3755280000.2,3755280000.2,3755280000.2,3755280000.2
Capital Stock,7404774511.0,7404774511.0,7404774511.0,7404774511.0
Common Stock,7404774511.0,7404774511.0,7404774511.0,7404774511.0
Total Liabilities Net Minority Interest,32181508557.54,30366390270.76,28820209541.24,28864649468.8
Total Non Current Liabilities Net Minority Interest,7686442850.43,7479492758.98,6895428680.63,8874960890.64
Other Non Current Liabilities,261297103.49,285822734.47,243813189.55,492905538.91
Tradeand Other Payables Non Current,546803618.16,589380065.76,667399933.2,991830734.98
Non Current Deferred Revenue,347760372.2,371845476.66,439240073.2,503982750.67
Non Current Deferred Taxes Liabilities,330550828.05,548249828.4,673792159.59,777926431.57
Long Term Debt And Capital Lease Obligation,6200030928.53,5684194653.69,4871183325.09,6108315434.51
Long Term Capital Lease Obligation,2010928.53,5063396.35,6013500.29,10581908.6
Long Term Debt,6198020000.0,5679131257.34,4865169824.8,6097733525.91
Current Liabilities,24495065707.11,22886897511.78,21924780860.61,19989688578.16
Other Current Liabilities,516448110.46,447062523.58,265588937.37,298527159.01
Current Debt And Capital Lease Obligation,12928726735.34,14101623029.66,13125148656.68,12334731547.24
Current Debt,8208016200.03,11318770345.12,8533666074.82,8277185867.6
Payables,9761707276.45,6863834036.44,7455996487.12,6408304528.71
Other Payable,4305596289.55,1971590353.8,2643295790.05,2548025508.89
Total Tax Payable,339143511.24,107526657.08,101978657.2,261662910.95
Accounts Payable,5116967475.66,4784717025.56,4710722039.87,3598616108.87
Total Assets,50593660001.66,47875345036.96,46544210363.61,45530508946.3
Total Non Current Assets,19370177549.87,20760555073.56,20418196984.17,20534734215.82
Other Non Current Assets,179923503.98,196122477.77,197375832.69,194791291.53
Non Current Deferred Assets,52503178.74,31212809.32,15671417.39,11795674.63
Non Current Deferred Taxes Assets,466932475.4,712078919.22,678967566.2,535772614.36
Investmentin Financial Assets,1094802485.42,1108837253.4,1249526378.98,2463201774.24
Held To Maturity Securities,603805873.23,522323878.72,522808793.61,319152469.85
Available For Sale Securities,490996612.19,586513374.68,726717585.37,2144049304.39
Long Term Equity Investment,534772115.72,601347649.17,567192104.01,291505284.8
Investment Properties,6983409.54,4174193.66,4353407.78,4532621.9
Goodwill And Other Intangible Assets,5764905233.29,6285710846.08,1473841264.42,1429561814.61
Other Intangible Assets,5194470266.7,5722847290.43,917974364.67,919010966.06
Goodwill,570434966.59,562863555.65,555866899.75,510550848.55
Net PPE,11269355147.78,11821070924.94,16231269012.7,15603573139.75
Accumulated Depreciation,-9838439035.07,-9688778785.58,-11499232520.54,-9668924570.37
Gross PPE,21107794182.85,21509849710.52,27730501533.24,25272497710.12
Construction In Progress,1933907017.47,1888656939.96,1765870035.38,1118619802.88
Other Properties,409097494.04,431366647.74,553911735.43,482559681.64
Machinery Furniture Equipment,9141068251.8,9761489346.87,9217200158.64,8686844836.02
Buildings And Improvements,,,,
Properties,9623721419.54,9428336775.95,16193519603.79,14984473389.58
Current Assets,31223482451.79,27114789963.4,26126013379.44,24995774730.48
Other Current Assets,991609828.77,4095505379.09,3950467951.33,3893452711.53
Hedging Assets Current,72295020.0,0.0,,
Assets Held For Sale Current,1632703610.69,0.0,,
Prepaid Assets,614283527.23,1072241761.84,1407008592.68,2307310897.51
Inventory,16283360299.24,14604473423.15,14640167174.73,11966383491.26
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,114354205.71,65733974.91,26150676.04,
Finished Goods,1951873369.4,3118292313.8,2205640000.64,2675983174.63
Work In Process,4139862867.24,3288836766.92,3097223953.52,3561303651.23
Raw Materials,10077269856.89,8131610367.52,9311152544.53,5729096665.4
Other Receivables,1054336796.77,537756679.26,646062753.34,749531442.83
Accounts Receivable,1272921275.73,1556939653.84,1037993394.21,871234511.72
Allowance For Doubtful Accounts Receivable,-294814725.77,-133028200.82,-92150334.56,-94645626.4
Gross Accounts Receivable,1567736001.5,1689967854.66,1130143728.77,965880138.12
Cash Cash Equivalents And Short Term Investments,9301972093.36,5247873066.22,4444313513.15,5207861675.63
Other Short Term Investments,151326900.62,180623229.64,220197.14,131466222.81
Cash And Cash Equivalents,9150645192.74,5067249836.58,4444093316.01,5076395452.82
Cash Equivalents,0.0,1402114344.61,1459217171.69,1342334002.08
Cash Financial,8055204626.03,3662922106.58,2983076470.79,3732518397.45
