,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,199411576.0,199411576.0,199411576.0,199411576.0
Share Issued,199411576.0,199411576.0,199411576.0,199411576.0
Total Debt,31467745.99,91424554.55,4793863.85,33415698.48
Tangible Book Value,766335364.15,1104778442.04,1282914944.8,982370779.1
Invested Capital,799979669.63,1198041613.97,1282969380.91,1171575610.54
Working Capital,100364172.7,470495659.28,580281758.28,412770140.68
Net Tangible Assets,766335364.15,1104778442.04,1282914944.8,982370779.1
Capital Lease Obligations,5526082.95,6176040.27,,244722.42
Common Stock Equity,779447192.92,1118177411.75,1282969380.91,1171575610.54
Total Capitalization,779447192.92,1118177411.75,1282969380.91,1171575610.54
Total Equity Gross Minority Interest,919159489.03,1378953118.67,1668585459.98,1228043821.78
Minority Interest,139712296.11,260775706.92,385616079.07,56468211.24
Stockholders Equity,779447192.92,1118177411.75,1282969380.91,1171575610.54
Treasury Stock,,,73631259.0,141372017.28
Retained Earnings,25828665.69,342022338.28,606513018.88,589510976.89
Additional Paid In Capital,465234339.53,487894404.33,492022225.82,488161263.39
Capital Stock,199411576.0,199411576.0,142436840.0,101740600.0
Common Stock,199411576.0,199411576.0,142436840.0,101740600.0
Total Liabilities Net Minority Interest,155340839.25,251964053.53,280655732.65,483996407.1
Total Non Current Liabilities Net Minority Interest,53445222.45,61934031.97,62720365.7,104403329.61
Other Non Current Liabilities,2617081.66,2586475.08,1140891.85,
Tradeand Other Payables Non Current,24916264.69,28311732.78,31551254.94,54075937.5
Non Current Deferred Revenue,3900851.66,4118573.54,6628803.91,6961630.87
Non Current Deferred Taxes Liabilities,16484941.49,20741210.3,23399415.0,43121038.82
Long Term Debt And Capital Lease Obligation,5526082.95,6176040.27,,244722.42
Long Term Capital Lease Obligation,5526082.95,6176040.27,,244722.42
Current Liabilities,101895616.8,190030021.56,217935366.95,379593077.49
Other Current Liabilities,152089.47,163064.0,207049.46,704860.51
Current Debt And Capital Lease Obligation,25941663.04,85248514.28,4793863.85,33170976.06
Current Debt,20532476.71,79864202.22,,
Payables,74609222.62,101936216.92,209483629.3,329091050.86
Other Payable,39719530.62,61021584.48,174158215.41,259725924.21
Total Tax Payable,2315657.43,12681438.07,3158224.95,55091873.72
Accounts Payable,32574034.57,28233194.37,32167188.94,14273252.93
Total Assets,1074500328.28,1630917172.2,1949241192.63,1712040228.88
Total Non Current Assets,872240538.78,970391491.36,1151024067.4,919677010.71
Other Non Current Assets,46748720.29,25925614.51,14927418.53,
Non Current Deferred Assets,2008922.01,2030246.8,,5349.82
Non Current Deferred Taxes Assets,20680601.58,20953044.3,48254766.62,45902212.48
Investmentin Financial Assets,23000000.0,17500000.0,36000000.0,247880828.01
Available For Sale Securities,23000000.0,17500000.0,36000000.0,247880828.01
Long Term Equity Investment,43317859.67,106375232.07,291224388.8,18819167.73
Investment Properties,186285100.0,279939038.42,293938791.26,337773477.0
Goodwill And Other Intangible Assets,13111828.77,13398969.71,54436.11,189204831.44
Other Intangible Assets,13111828.77,13398969.71,54436.11,653915.82
Goodwill,,,,188550915.62
Net PPE,537087506.46,504269345.55,466624266.08,80091144.23
Accumulated Depreciation,-56186399.7,-36235719.3,-34791971.26,-28868827.55
Gross PPE,593273906.16,540505064.85,501416237.34,108959971.78
Construction In Progress,92731301.54,42560306.56,6456810.05,
Other Properties,15533123.58,12026591.78,6997883.03,8873045.11
Machinery Furniture Equipment,8115707.53,9074093.0,12220193.06,10324126.22
Buildings And Improvements,,,,
Properties,476893773.51,476844073.51,475741351.2,89762800.45
Current Assets,202259789.5,660525680.84,798217125.23,792363218.17
Other Current Assets,12919855.09,9387496.09,26659517.98,7291390.94
Prepaid Assets,5932185.92,88023278.25,885388.41,3392800.73
Inventory,12474915.12,9778042.1,13702910.93,2064130.22
Inventories Adjustments Allowances,0.0,0.0,,0.0
Finished Goods,12474915.12,8823462.38,13702910.93,2064130.22
Raw Materials,0.0,954579.72,,
Other Receivables,21361084.98,50894364.03,19160688.33,64050473.22
Accounts Receivable,6605392.07,11514865.7,8714715.2,73705239.4
Allowance For Doubtful Accounts Receivable,-3517457.19,-1017023.91,-12058973.32,-34303507.99
Gross Accounts Receivable,10122849.26,12531889.61,20773688.52,108008747.39
Cash Cash Equivalents And Short Term Investments,142966356.32,490927634.67,729093904.38,641859183.66
Other Short Term Investments,94763268.46,123526494.0,145857660.0,
Cash And Cash Equivalents,48203087.86,367401140.67,583236244.38,641859183.66
Cash Equivalents,2310136.78,14264397.25,10271493.61,0.0
Cash Financial,45892951.08,353136743.42,572964750.77,601233262.82
