,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-4199883.9475,-157357.655629,-2210597.635,-147223396.6375
Tax Rate For Calcs,0.25,0.010477,0.25,0.25
Normalized EBITDA,182284737.31,71725427.03,51620131.59,4086681.38
Total Unusual Items,-16799535.79,-15019040.05,-8842390.54,-588893586.55
Total Unusual Items Excluding Goodwill,-16799535.79,-15019040.05,-8842390.54,-588893586.55
Net Income From Continuing Operation Net Minority Interest,92123324.94,-14689489.27,-31206930.84,-666811740.64
Reconciled Depreciation,75922116.44,75723908.09,72541691.01,73116621.02
Reconciled Cost Of Revenue,846809565.89,943640058.7,1002885417.64,1227682766.09
EBITDA,165485201.52,56706386.98,42777741.05,-584806905.17
EBIT,89563085.08,-19017521.11,-29763949.96,-657923526.19
Net Interest Income,-203716.45,-290531.63,-2619041.93,-846553.42
Interest Expense,4027368.85,3719364.11,4397598.55,3563212.83
Interest Income,1705612.8,2654766.17,2094790.66,3302240.05
Normalized Income,104722976.7825,172193.124371,-24575137.935,-225141550.7275
Net Income From Continuing And Discontinued Operation,92123324.94,-14689489.27,-31206930.84,-666811740.64
Total Expenses,962383541.29,1060191077.3,1130116188.77,1373817711.7
Total Operating Income As Reported,86231368.91,-22656521.3,-33066452.16,-660944969.51
Diluted Average Shares,248981959.0,244824821.0,240053314.0,252580205.0
Basic Average Shares,248981959.0,244824821.0,240053314.0,252580205.0
Diluted EPS,0.37,-0.06,-0.13,-2.64
Basic EPS,0.37,-0.06,-0.13,-2.64
Net Income Common Stockholders,92123324.94,-14689489.27,-31206930.84,-666811740.64
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,92123324.94,-14689489.27,-31206930.84,-666811740.64
Minority Interests,5955409.03,7809176.8,5181851.1,4855376.38
Net Income Including Noncontrolling Interests,86167915.91,-22498666.07,-36388781.94,-671667117.02
Net Income Continuous Operations,86167915.91,-22498666.07,-36388781.94,-671667117.02
Tax Provision,-632199.68,-238219.15,2227233.43,10180378.0
Pretax Income,85535716.23,-22736885.22,-34161548.51,-661486739.02
Other Non Operating Income Expenses,-3017408.73,-1144961.86,-1095096.35,-541769.51
Special Income Charges,-13680200.69,-15019040.05,-8842390.54,-588901310.42
Other Special Charges,88389.58,-3971643.15,-1301830.63,-11732.13
Write Off,-1352280.88,2991024.62,-785338.23,8681075.0
Impairment Of Capital Assets,14944091.99,15999658.58,10929559.4,580231967.55
Net Non Operating Interest Income Expense,-203716.45,-290531.63,-2619041.93,-846553.42
Total Other Finance Cost,-2118039.6,-774066.31,316234.04,585580.64
Interest Expense Non Operating,4027368.85,3719364.11,4397598.55,3563212.83
Interest Income Non Operating,1705612.8,2654766.17,2094790.66,3302240.05
Operating Income,-2868639.42,-12183542.8,-35014998.62,-75637697.73
Operating Expense,115573975.4,116551018.6,127230771.13,146134945.61
Other Operating Expenses,6668292.55,7828450.09,6380327.63,7716741.15
Depreciation And Amortization In Income Statement,18867676.91,16525914.83,13442848.17,13123042.93
Amortization,4523729.67,4414259.98,4609355.86,4165206.24
Depreciation Income Statement,14343947.24,12111654.85,8833492.31,8957836.69
Research And Development,51473017.56,49282932.04,52025455.95,66370171.65
Selling General And Administration,19985006.71,16996617.86,20617482.72,22729335.38
Selling And Marketing Expense,2710784.78,3437233.31,3865487.01,4774276.75
General And Administrative Expense,17274221.93,13559384.55,16751995.71,17955058.63
Gross Profit,112705335.98,104367475.8,92215772.51,70497247.88
Cost Of Revenue,846809565.89,943640058.7,1002885417.64,1227682766.09
Total Revenue,959514901.87,1048007534.5,1095101190.15,1298180013.97
Operating Revenue,959514901.87,1048007534.5,1095101190.15,1298180013.97
