,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3940426644.63,3572079089.91,2223857187.62,2202987750.72
Repayment Of Debt,-2172732000.0,-2129869855.69,-5056328607.6,-4501790814.61
Issuance Of Debt,1555183668.0,1550009661.1,5017336783.87,5721204411.61
Capital Expenditure,-1194038870.99,-1162308399.89,-1452960098.82,-1627934768.69
End Cash Position,671884111.76,510825228.51,532966177.45,537135578.4
Beginning Cash Position,510825228.51,532966177.45,605100051.33,570153237.96
Effect Of Exchange Rate Changes,-993085.76,-1775897.72,2465401.19,-2204275.14
Changes In Cash,162051969.01,-20365051.22,-74599275.07,-30813384.42
Financing Cash Flow,-2136331747.29,-2223965923.82,-1342375877.92,-711194059.47
Net Other Financing Charges,-29533358.56,-441815666.11,-100634218.92,-852196176.21
Cash Dividends Paid,-1481468557.55,-1190673101.33,-1201590788.82,-1023353549.27
Net Issuance Payments Of Debt,-617548332.0,-579860194.59,-38991823.73,1219413597.0
Net Long Term Debt Issuance,-617548332.0,-579860194.59,-38991823.73,1219413597.0
Long Term Debt Payments,-2172732000.0,-2129869855.69,-5056328607.6,-4501790814.61
Long Term Debt Issuance,1555183668.0,1550009661.1,5017336783.87,5721204411.61
Investing Cash Flow,-2836081799.32,-2530786617.2,-2409040683.59,-3150541844.36
Net Other Investing Changes,-12631483.09,-19143789.03,-9362335.51,-9720041.24
Net Investment Purchase And Sale,665795426.31,-1497058729.05,-1331992511.11,-1282019068.17
Sale Of Investment,21355629674.75,18483561270.95,14926437488.89,7616194397.67
Purchase Of Investment,-20689834248.44,-19980620000.0,-16258430000.0,-8898213465.84
Net Business Purchase And Sale,-2585797079.48,1382409.1,-1674858.15,-234921886.38
Sale Of Business,,1382409.1,,
Purchase Of Business,-2585797079.48,,-1674858.15,-234921886.38
Net PPE Purchase And Sale,-903448663.06,-1015966508.22,-1066010978.82,-1623880848.57
Sale Of PPE,290590207.93,146341891.67,386949120.0,4053920.12
Purchase Of PPE,-1194038870.99,-1162308399.89,-1452960098.82,-1627934768.69
Capital Expenditure Reported,,,,
Operating Cash Flow,5134465515.62,4734387489.8,3676817286.44,3830922519.41
Change In Working Capital,209873286.49,157711202.54,-115780872.57,-607274095.34
Change In Other Current Assets,-56634345.93,8684415.98,-38323580.36,-3357596.92
Change In Payable,-603338638.73,-551846931.99,343442140.89,403848044.61
Change In Inventory,277756120.3,146708904.3,-66423766.49,-833019762.01
Change In Receivables,592090150.85,554164814.25,-354475666.61,-174744781.02
Other Non Cash Items,122252381.87,116493625.05,133977389.68,104692872.4
Deferred Tax,,,,
Depreciation And Amortization,1049873679.99,855367932.24,800610863.72,730750154.68
Amortization Cash Flow,159237909.8,79423007.47,74994175.11,67432473.99
Depreciation,890635770.19,775944924.77,725616688.61,663317680.69
Gain Loss On Investment Securities,-26446026.72,-68185079.98,-20885634.51,4452247.92
Gain Loss On Sale Of PPE,20112012.73,79790335.03,-436691401.75,25421780.05
Net Income From Continuing Operations,3726000753.63,3554714899.71,3151723799.89,3554415187.21
Cash Flowsfromusedin Operating Activities Direct,5134465515.62,4734387489.8,3676817286.44,3830922519.41
Taxes Refund Paid Direct,-1098719857.04,-958637732.2,-604083206.11,-849374563.86
Classesof Cash Payments,-20951240779.21,-18266968491.6,-17109136063.91,-18325262176.99
Other Cash Paymentsfrom Operating Activities,-1577242968.69,-857920078.87,-753394549.08,-771630676.74
Paymentson Behalfof Employees,-2496088747.29,-1931203056.8,-1828146122.93,-1711880864.8
Paymentsto Suppliersfor Goodsand Services,-16877909063.23,-15477845355.93,-14527595391.9,-15841750635.45
Classesof Cash Receiptsfrom Operating Activities,27184426151.87,23959993713.6,21390036556.46,23005559260.26
Other Cash Receiptsfrom Operating Activities,1375185785.29,985064554.44,582116233.19,581117445.5
Receiptsfrom Customers,25809240366.58,22974929159.16,20807920323.27,22424441814.76
