,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,119555722.6,-361089006.47,-140666665.01,-304530474.21
Repayment Of Debt,-740126260.0,-590940800.0,-533981804.5,-862937702.0
Issuance Of Debt,1502548931.07,866282921.78,564279344.5,793022400.0
Capital Expenditure,-220031480.92,-479140176.07,-241942686.39,-161054070.74
End Cash Position,1063486593.93,491444241.37,632992902.61,541528074.86
Beginning Cash Position,491444241.37,632992902.61,541528074.86,490197155.5
Effect Of Exchange Rate Changes,242916.27,2553248.01,1420258.28,-1474780.49
Changes In Cash,571799436.29,-144101909.25,90044569.47,52805699.85
Financing Cash Flow,629348356.12,176346814.63,-134271534.12,719467138.36
Net Other Financing Charges,126113.79,-33343233.83,-133762437.36,810999169.38
Cash Dividends Paid,-133200428.74,-65652073.32,-30806636.76,-21616729.02
Net Issuance Payments Of Debt,762422671.07,275342121.78,30297540.0,-69915302.0
Net Long Term Debt Issuance,762422671.07,275342121.78,30297540.0,-69915302.0
Long Term Debt Payments,-740126260.0,-590940800.0,-533981804.5,-862937702.0
Long Term Debt Issuance,1502548931.07,866282921.78,564279344.5,793022400.0
Investing Cash Flow,-397136123.35,-438499893.48,123040082.21,-523185035.04
Net Other Investing Changes,,14196000.0,52361251.53,370525234.37
Net Investment Purchase And Sale,-177816078.62,14574054.64,310762505.22,-733244784.95
Sale Of Investment,2703183921.38,1848574054.64,2253368216.22,2217790998.15
Purchase Of Investment,-2881000000.0,-1834000000.0,-1942605711.0,-2951035783.1
Net Business Purchase And Sale,,,,280901.52
Sale Of Business,,,,280901.52
Net PPE Purchase And Sale,-219320044.73,-467269948.12,-240083674.54,-160746385.98
Sale Of PPE,711436.19,11870227.95,1859011.85,307684.76
Purchase Of PPE,-220031480.92,-479140176.07,-241942686.39,-161054070.74
Capital Expenditure Reported,,,,
Operating Cash Flow,339587203.52,118051169.6,101276021.38,-143476403.47
Change In Working Capital,168282011.15,-155266328.46,-163977702.94,-332303359.94
Change In Other Current Assets,-830567.91,-8614393.97,-3275176.55,-3041183.8
Change In Payable,-157977823.3,127771604.4,99848549.16,124975273.15
Change In Inventory,40186670.49,11270102.11,63254950.27,-127430283.59
Change In Receivables,286903731.87,-285693641.0,-323806025.82,-326807165.7
Other Non Cash Items,55414143.46,32945890.09,33418653.35,35782686.4
Deferred Tax,,,,
Depreciation And Amortization,193007101.26,167078650.96,170761500.06,149495141.29
Amortization Cash Flow,4044141.37,4063065.48,4167303.66,4326524.63
Depreciation,188962959.89,163015585.48,166594196.4,145168616.66
Gain Loss On Investment Securities,-15260976.03,-77976599.68,-21714482.4,-35915446.44
Gain Loss On Sale Of PPE,1166449.15,12827883.71,561337.09,-15159.37
Net Income From Continuing Operations,-122939952.91,86594659.05,86283246.37,56697857.01
Cash Flowsfromusedin Operating Activities Direct,339587203.52,118051169.6,101276021.38,-143476403.47
Taxes Refund Paid Direct,-32917004.46,-24858530.98,-6280689.66,40972268.37
Classesof Cash Payments,-2405044943.21,-2501970171.41,-1936362282.05,-1462015735.46
Other Cash Paymentsfrom Operating Activities,-48987462.24,-41822072.78,-40041986.46,-39745470.38
Paymentson Behalfof Employees,-200374231.97,-177108518.95,-164512209.27,-145672178.33
Paymentsto Suppliersfor Goodsand Services,-2155683249.0,-2283039579.68,-1731808086.32,-1276598086.75
Classesof Cash Receiptsfrom Operating Activities,2777549151.19,2644879871.99,2043918993.09,1277567063.62
Other Cash Receiptsfrom Operating Activities,42353586.01,24156239.31,57455844.32,26038141.92
Receiptsfrom Customers,2735195565.18,2620723632.68,1986463148.77,1251528921.7
