,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-16000553.38,-17318818.56,1802.785356,423994.564214
Tax Rate For Calcs,0.25,0.25,0.000822,0.024211
Normalized EBITDA,180763084.42,348785907.24,278925409.85,214661954.26
Total Unusual Items,-64002213.52,-69275274.24,2193032.06,17512297.18
Total Unusual Items Excluding Goodwill,-64002213.52,-69275274.24,2193032.06,17512297.18
Net Income From Continuing Operation Net Minority Interest,-126772983.53,83508667.3,83593356.52,53998951.97
Reconciled Depreciation,193007101.26,167078650.96,170761500.06,149495141.29
Reconciled Cost Of Revenue,2762764497.96,3352554026.0,2910559163.57,1863127258.73
EBITDA,116760870.9,279510633.0,281118441.91,232174251.44
EBIT,-76246230.36,112431982.04,110356941.85,82679110.15
Net Interest Income,-27085987.96,-17382521.64,-19291674.43,-19728481.44
Interest Expense,40539764.13,28416305.4,24002707.85,24574467.24
Interest Income,14369446.26,11886901.98,6318429.87,6137602.93
Normalized Income,-78771323.39,135465122.98,81402127.245356,36910649.354214
Net Income From Continuing And Discontinued Operation,-126772983.53,83508667.3,83593356.52,53998951.97
Total Expenses,2940665648.6,3541941960.81,3086806352.56,2001575555.68
Rent Expense Supplemental,18304.64,207635.84,934011.48,809117.75
Total Operating Income As Reported,-119104850.27,86095455.76,89786017.14,60978497.09
Diluted Average Shares,198082787.0,194206203.0,199031801.0,179996507.0
Basic Average Shares,198082787.0,194206203.0,199031801.0,179996507.0
Diluted EPS,-0.64,0.43,0.42,0.3
Basic EPS,-0.64,0.43,0.42,0.3
Net Income Common Stockholders,-126772983.53,83508667.3,83593356.52,53998951.97
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-126772983.53,83508667.3,83593356.52,53998951.97
Minority Interests,-3833030.62,-3085991.75,-2689889.85,-2698905.04
Net Income Including Noncontrolling Interests,-122939952.91,86594659.05,86283246.37,56697857.01
Net Income Continuous Operations,-122939952.91,86594659.05,86283246.37,56697857.01
Tax Provision,6153958.42,-2578982.41,70987.63,1406785.9
Pretax Income,-116785994.49,84015676.64,86354234.0,58104642.91
Other Non Operating Income Expenses,2318855.78,-2079779.12,-3431783.14,-2873854.18
Special Income Charges,-59856202.51,-64812560.61,3815655.73,17512297.18
Other Special Charges,-62224.93,12965546.68,240874.42,-294174.76
Write Off,23849853.89,3997710.92,-6875965.42,-17605012.99
Impairment Of Capital Assets,36068573.55,47849303.01,2819435.27,386890.57
Net Non Operating Interest Income Expense,-27085987.96,-17382521.64,-19291674.43,-19728481.44
Total Other Finance Cost,915670.09,853118.22,1607396.45,1291617.13
Interest Expense Non Operating,40539764.13,28416305.4,24002707.85,24574467.24
Interest Income Non Operating,14369446.26,11886901.98,6318429.87,6137602.93
Operating Income,-47672826.0,86403896.13,81547132.35,30407160.14
Operating Expense,177901150.64,189387934.81,176247188.99,138448296.95
Other Operating Expenses,18149225.6,17128618.83,16689897.83,22833432.16
Depreciation And Amortization In Income Statement,4321007.84,4387726.21,8150601.77,5607693.9
Amortization,936316.53,873794.46,1210204.93,2335579.34
Depreciation Income Statement,3384691.31,3513931.75,6940396.84,3272114.56
Research And Development,96232049.5,115108752.85,102022683.69,70249532.84
Selling General And Administration,47843797.17,33929760.9,31294285.43,31768721.05
Selling And Marketing Expense,3838059.23,2672489.28,2267858.01,4927591.45
General And Administrative Expense,44005737.94,31257271.62,29026427.42,26841129.6
Rent And Landing Fees,18304.64,207635.84,934011.48,809117.75
Gross Profit,130228324.64,275791830.94,257794321.34,168855457.09
Cost Of Revenue,2762764497.96,3352554026.0,2910559163.57,1863127258.73
Total Revenue,2892992822.6,3628345856.94,3168353484.91,2031982715.82
Operating Revenue,2892992822.6,3628345856.94,3168353484.91,2031982715.82
