,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-2061068.691299,-752257.851781,-653199.929465,-529488.823985
Tax Rate For Calcs,0.110829,0.113718,0.091561,0.149574
Normalized EBITDA,292392808.3,277617398.1,211137543.07,155347220.0
Total Unusual Items,-18596828.11,-6615135.89,-7134074.52,-3539989.2
Total Unusual Items Excluding Goodwill,-18596828.11,-6615135.89,-7134074.52,-3539989.2
Net Income From Continuing Operation Net Minority Interest,176109710.65,163563212.53,118500490.44,80055681.76
Reconciled Depreciation,65933661.76,68490151.28,64042362.84,51441730.52
Reconciled Cost Of Revenue,304605876.37,277875189.48,233639051.61,163215262.89
EBITDA,273795980.19,271002262.21,204003468.55,151807230.8
EBIT,207862318.43,202512110.93,139961105.71,100365500.28
Net Interest Income,8883057.3,1923757.15,4420948.29,5640142.41
Interest Expense,3938740.82,4121809.66,3940041.51,3595260.88
Interest Income,13034122.59,6287479.19,8492907.91,9370230.36
Normalized Income,192645470.068701,169426090.568219,124981365.030535,83066182.136015
Net Income From Continuing And Discontinued Operation,176109710.65,163563212.53,118500490.44,80055681.76
Total Expenses,518890802.66,481016378.97,409328057.56,307044537.71
Rent Expense Supplemental,6037080.85,6130431.32,6686137.46,5454390.2
Total Operating Income As Reported,204216786.53,199090694.61,136653818.32,96699468.56
Diluted Average Shares,243630034.0,228714041.0,227175367.0,219968914.0
Basic Average Shares,212968468.0,227126064.0,225535342.0,219968914.0
Diluted EPS,0.722857,0.715143,0.521626,0.363941
Basic EPS,0.826929,0.720143,0.525419,0.363941
Net Income Common Stockholders,176109710.65,163563212.53,118500490.44,80055681.76
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,176109710.65,163563212.53,118500490.44,80055681.76
Minority Interests,-5213211.69,-12266605.58,-5066407.59,-2240287.42
Net Income Including Noncontrolling Interests,181322922.34,175829818.11,123566898.03,82295969.18
Net Income Continuous Operations,181322922.34,175829818.11,123566898.03,82295969.18
Tax Provision,22600655.27,22560483.16,12454166.17,14474270.22
Pretax Income,203923577.61,198390301.27,136021064.2,96770239.4
Other Non Operating Income Expenses,-293208.92,-700393.34,-632754.12,70770.84
Special Income Charges,-19425896.76,-7619975.38,-6326488.55,-3717184.89
Other Special Charges,1676844.12,-789655.03,-147181.89,
Write Off,11866805.91,7832112.65,6473670.44,3717184.89
Impairment Of Capital Assets,5882246.73,577517.76,,
Net Non Operating Interest Income Expense,8883057.3,1923757.15,4420948.29,5640142.41
Total Other Finance Cost,212324.47,241912.38,131918.11,134827.07
Interest Expense Non Operating,3938740.82,4121809.66,3940041.51,3595260.88
Interest Income Non Operating,13034122.59,6287479.19,8492907.91,9370230.36
Operating Income,206105451.47,198383036.43,135780595.92,87660214.9
Operating Expense,214284926.29,203141189.49,175689005.95,143829274.82
Other Operating Expenses,4336676.91,3829236.76,2100638.56,2863089.33
Depreciation And Amortization In Income Statement,10641097.03,13173573.02,13339874.52,12051451.09
Depreciation Income Statement,10641097.03,13173573.02,13339874.52,12051451.09
Research And Development,60619837.67,56828965.88,47775078.41,31143575.54
Selling General And Administration,36512597.15,39004031.39,33156477.63,28796527.16
Selling And Marketing Expense,25271869.57,26566263.52,21557363.26,17936606.15
General And Administrative Expense,11240727.58,12437767.87,11599114.37,10859921.01
Rent And Landing Fees,6037080.85,6130431.32,6686137.46,5454390.2
Gross Profit,420390377.76,401524225.92,311469601.87,231489489.72
Cost Of Revenue,304605876.37,277875189.48,233639051.61,163215262.89
Total Revenue,724996254.13,679399415.4,545108653.48,394704752.61
Operating Revenue,724996254.13,679399415.4,545108653.48,394704752.61
