,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,399702306.06,562225217.81,466231082.49,880609839.54
Repayment Of Debt,-85000000.0,-265950000.0,-431800000.0,-322500000.0
Issuance Of Debt,,200000000.0,517798099.68,130000000.0
Capital Expenditure,-83017337.73,-145663982.15,-102731797.98,-100546824.27
End Cash Position,2617447517.95,2467126164.08,1261956666.76,1772122637.8
Beginning Cash Position,2467126164.08,1261956666.76,1772122637.8,1114636770.63
Effect Of Exchange Rate Changes,-3051180.11,3817746.82,2896697.44,-906844.34
Changes In Cash,153372533.98,1201351750.5,-513062668.48,658392711.51
Financing Cash Flow,-416889392.42,-338421993.49,-249646971.17,-324020284.24
Net Other Financing Charges,-26904586.86,-22967642.61,-86517203.39,5106297.66
Cash Dividends Paid,-304267805.56,-249504350.88,-249127867.46,-136626581.9
Net Issuance Payments Of Debt,-85000000.0,-65950000.0,85998099.68,-192500000.0
Net Long Term Debt Issuance,-85000000.0,-65950000.0,85998099.68,-192500000.0
Long Term Debt Payments,-85000000.0,-265950000.0,-431800000.0,-322500000.0
Long Term Debt Issuance,,200000000.0,517798099.68,130000000.0
Investing Cash Flow,87542282.61,831884544.03,-832378577.78,1256331.94
Net Other Investing Changes,,177116422.22,-199326250.0,8264744.62
Net Investment Purchase And Sale,181222493.05,798488422.48,-530863755.26,90026600.82
Sale Of Investment,181222493.05,798488422.48,319136244.74,91026600.82
Purchase Of Investment,,,-850000000.0,-1000000.0
Net Business Purchase And Sale,-11567927.98,,,
Purchase Of Business,-11567927.98,,,
Net PPE Purchase And Sale,-82112282.46,-143720300.67,-102188572.52,-97035013.5
Sale Of PPE,905055.27,1943681.48,543225.46,3511810.77
Purchase Of PPE,-83017337.73,-145663982.15,-102731797.98,-100546824.27
Capital Expenditure Reported,,,,
Operating Cash Flow,482719643.79,707889199.96,568962880.47,981156663.81
Change In Working Capital,-296441093.65,-31676547.63,-52077365.63,463575676.99
Change In Other Current Assets,7050538.99,-10539561.37,-4566993.49,-1927811.12
Change In Payable,-241345173.82,309295228.2,464640528.79,766295057.47
Change In Inventory,242116097.69,-134687473.14,-173657996.93,-320999663.62
Change In Receivables,-304262556.51,-195744741.32,-338492904.0,20208094.26
Other Non Cash Items,33778987.04,39078912.93,31146082.17,31864023.86
Deferred Tax,,,,
Depreciation And Amortization,87159809.42,80524892.46,67027261.43,60668467.41
Amortization Cash Flow,1622070.87,1593053.6,2170242.14,2172722.07
Depreciation,85537738.55,78931838.86,64857019.29,58495745.34
Gain Loss On Investment Securities,-213288818.49,-210126158.23,-99307232.07,-172210592.66
Gain Loss On Sale Of PPE,1675592.07,429819.81,1393729.63,-1327571.15
Net Income From Continuing Operations,780259214.68,746263230.56,581187076.82,540320159.4
Cash Flowsfromusedin Operating Activities Direct,482719643.79,707889199.96,568962880.47,981156663.81
Taxes Refund Paid Direct,-458619609.95,-444993777.8,-392629513.09,-358978114.75
Classesof Cash Payments,-5417009822.77,-5412677189.77,-4781072176.06,-4237049537.74
Other Cash Paymentsfrom Operating Activities,-579544348.47,-559773394.71,-527408872.0,-471768947.85
Paymentson Behalfof Employees,-1419252151.44,-1406989799.09,-1278935808.99,-1073726118.34
Paymentsto Suppliersfor Goodsand Services,-3418213322.86,-3445913995.97,-2974727495.07,-2691554471.55
Classesof Cash Receiptsfrom Operating Activities,6358349076.51,6565560167.53,5742664569.62,5577184316.3
Other Cash Receiptsfrom Operating Activities,164627393.54,94298641.12,103334625.54,105930526.57
Receiptsfrom Customers,6193721682.97,6471261526.41,5639329944.08,5471253789.73
