,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-1403028.733651,-469315.690801,-364016.8854,-1215106.222291
Tax Rate For Calcs,0.115911,0.102565,0.136572,0.129863
Normalized EBITDA,388068888.18,302448934.14,374405405.82,368248292.16
Total Unusual Items,-12104359.34,-4575792.53,-2665385.37,-9356815.82
Total Unusual Items Excluding Goodwill,-12104359.34,-4575792.53,-2665385.37,-9356815.82
Net Income From Continuing Operation Net Minority Interest,227695340.13,187471914.72,251336257.26,247743977.95
Reconciled Depreciation,111081150.67,84971502.59,79295991.95,69180221.55
Reconciled Cost Of Revenue,798365914.74,720480595.85,759613813.75,711904744.43
EBITDA,375964528.84,297873141.61,371740020.45,358891476.34
EBIT,264883378.17,212901639.02,292444028.5,289711254.79
Net Interest Income,12409809.95,18076098.83,11008812.53,-1545802.61
Interest Expense,5829294.07,3919589.42,3590208.43,7326446.66
Interest Income,18468029.0,22199192.24,14795414.23,6006651.23
Normalized Income,238396670.736349,191578391.559199,253637625.7446,255885687.547709
Net Income From Continuing And Discontinued Operation,227695340.13,187471914.72,251336257.26,247743977.95
Total Expenses,976840287.59,887425372.41,917496997.27,850138526.15
Total Operating Income As Reported,261114252.19,209847682.19,289358143.2,277627686.02
Diluted Average Shares,239679305.0,240348609.0,239367864.0,240528134.0
Basic Average Shares,239679305.0,240348609.0,239367864.0,240528134.0
Diluted EPS,0.95,0.78,1.05,1.03
Basic EPS,0.95,0.78,1.05,1.03
Net Income Common Stockholders,227695340.13,187471914.72,251336257.26,247743977.95
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,227695340.13,187471914.72,251336257.26,247743977.95
Minority Interests,-1331518.79,-75912.43,1931767.52,2030570.01
Net Income Including Noncontrolling Interests,229026858.92,187547827.15,249404489.74,245713407.94
Net Income Continuous Operations,229026858.92,187547827.15,249404489.74,245713407.94
Tax Provision,30027225.18,21434222.45,39449330.33,36671400.19
Pretax Income,259054084.1,208982049.6,288853820.07,282384808.13
Other Non Operating Income Expenses,-2060168.09,-865632.59,-504323.13,4757122.11
Special Income Charges,-12118770.54,-4581203.64,-2669617.08,-15443724.33
Other Special Charges,172357.62,127213.89,80368.02,4607934.27
Write Off,5781990.58,-1648920.48,-1864055.24,5198282.58
Impairment Of Capital Assets,6164422.34,6102910.23,4453304.3,5637507.48
Net Non Operating Interest Income Expense,12409809.95,18076098.83,11008812.53,-1545802.61
Total Other Finance Cost,228924.98,203503.99,196393.27,226007.18
Interest Expense Non Operating,5829294.07,3919589.42,3590208.43,7326446.66
Interest Income Non Operating,18468029.0,22199192.24,14795414.23,6006651.23
Operating Income,277434156.89,211014138.35,293798251.49,270480066.36
Operating Expense,178474372.85,166944776.56,157883183.52,138233781.72
Other Operating Expenses,19250046.55,14776055.37,13427470.54,10987710.21
Depreciation And Amortization In Income Statement,13151600.16,10375378.68,9435873.86,9566178.55
Depreciation Income Statement,13151600.16,10375378.68,9435873.86,9566178.55
Research And Development,70528869.37,67508250.96,63078272.41,57150691.75
Selling General And Administration,30044832.45,24087639.39,31235763.15,20314808.04
Selling And Marketing Expense,2504591.42,2529007.02,2697108.2,906489.02
General And Administrative Expense,27540241.03,21558632.37,28538654.95,19408319.02
Gross Profit,455908529.74,377958914.91,451681435.01,408713848.08
Cost Of Revenue,798365914.74,720480595.85,759613813.75,711904744.43
Total Revenue,1254274444.48,1098439510.76,1211295248.76,1120618592.51
Operating Revenue,1254274444.48,1098439510.76,1211295248.76,1120618592.51
