,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,637744672.0,637744672.0,637744672.0,637744672.0
Share Issued,637744672.0,637744672.0,637744672.0,637744672.0
Net Debt,2494859141.55,2515749821.64,2258510472.08,1869381977.66
Total Debt,3263820216.87,2872756580.8,2477818031.38,2286037536.67
Tangible Book Value,2355864184.0,2363760190.39,2273597643.63,2282251947.77
Invested Capital,6462092701.57,6124612212.73,5735603623.63,5545279683.41
Working Capital,1582660656.17,1880494115.76,1748263580.29,1699811338.95
Net Tangible Assets,2355864184.0,2363760190.39,2273597643.63,2282251947.77
Capital Lease Obligations,28848180.84,39145568.14,14805509.96,24276820.95
Common Stock Equity,3268250358.58,3310841535.11,3291716290.37,3306668053.94
Total Capitalization,3389541958.58,3432021535.11,3362945386.47,3338748053.94
Total Equity Gross Minority Interest,3328263852.18,3593136985.59,3544902388.16,3528261543.77
Minority Interest,60013493.6,282295450.48,253186097.79,221593489.83
Stockholders Equity,3268250358.58,3310841535.11,3291716290.37,3306668053.94
Retained Earnings,1095990437.79,1083559629.23,1069811188.35,1047954196.18
Additional Paid In Capital,1416633520.44,1472902380.46,1472554640.69,1473345522.1
Capital Stock,637744672.0,637744672.0,637744672.0,637744672.0
Common Stock,637744672.0,637744672.0,637744672.0,637744672.0
Total Liabilities Net Minority Interest,4349998755.79,3472796468.83,2988504786.09,2767493675.97
Total Non Current Liabilities Net Minority Interest,176432652.64,187067231.82,102023334.9,69343690.25
Non Current Deferred Revenue,9486708.34,7636839.26,5832979.86,6223569.98
Non Current Deferred Taxes Liabilities,16806163.46,19104824.42,10155748.98,6763299.32
Long Term Debt And Capital Lease Obligation,150139780.84,160325568.14,86034606.06,56356820.95
Long Term Capital Lease Obligation,28848180.84,39145568.14,14805509.96,24276820.95
Long Term Debt,121291600.0,121180000.0,71229096.1,32080000.0
Current Liabilities,4173566103.15,3285729237.01,2886481451.19,2698149985.72
Other Current Liabilities,85250777.5,47070759.07,36698973.76,30890966.91
Current Debt And Capital Lease Obligation,3113680436.03,2712431012.66,2391783425.32,2229680715.72
Current Debt,3072550742.99,2692590677.62,2372658237.16,2206531629.47
Payables,340260541.54,169741657.03,182124717.29,229844533.14
Other Payable,186425778.29,30349335.33,36279127.1,37702853.79
Dividends Payable,28753.8,28205.8,1192.8,2400.0
Total Tax Payable,41678029.64,36566673.17,39525680.83,34710358.11
Accounts Payable,112127979.81,102797442.73,106318716.56,157428921.24
Total Assets,7678262607.97,7065933454.42,6533407174.25,6295755219.74
Total Non Current Assets,1922035848.65,1899710101.65,1898662142.77,1897793895.07
Other Non Current Assets,28254463.61,31582611.98,24317969.83,25752096.55
Non Current Deferred Assets,32127899.08,6706221.83,7359648.69,11184384.63
Non Current Deferred Taxes Assets,86695660.87,88356437.82,77594265.91,63210911.94
Investmentin Financial Assets,97276493.22,96978493.22,97080493.22,136860054.72
Available For Sale Securities,97276493.22,96978493.22,97080493.22,136860054.72
Long Term Equity Investment,69362009.42,78203916.49,72657049.51,64570551.84
Investment Properties,172481786.16,176874652.25,182312589.07,183018920.33
Goodwill And Other Intangible Assets,912386174.58,947081344.72,1018118646.74,1024416106.17
Other Intangible Assets,377405242.15,370129560.07,371634537.56,373796192.93
Goodwill,534980932.43,576951784.65,646484109.18,650619913.24
Net PPE,523451361.71,473926423.34,419221479.8,388780868.89
Accumulated Depreciation,-125305501.49,-116856340.1,-133416233.43,-122739064.57
Gross PPE,648756863.2,590782763.44,552637713.23,511519933.46
Construction In Progress,,12971501.05,108784652.58,51318981.36
Other Properties,137844406.06,157008603.5,141640241.13,158110849.71
Machinery Furniture Equipment,10563867.79,11202468.41,12627131.35,12504414.22
Buildings And Improvements,,,,289585688.17
Properties,500348589.35,409600190.48,289585688.17,289585688.17
Current Assets,5756226759.32,5166223352.77,4634745031.48,4397961324.67
Other Current Assets,133937547.56,114914623.99,106857522.84,90147999.76
Prepaid Assets,431955079.72,394798285.35,347568015.65,329737426.82
Inventory,2359183654.28,2399699887.09,1874954532.64,1654837721.38
Other Inventories,215326514.77,343060148.35,247407500.88,158424392.28
Finished Goods,2143857139.51,2056639738.74,1627547031.76,1496413329.1
Other Receivables,341138376.53,227031712.81,259705624.85,219454037.17
Accounts Receivable,1791028899.79,1731757987.55,1860282474.32,1734554487.73
Allowance For Doubtful Accounts Receivable,-190940727.02,-234360144.35,-203502847.82,-162385487.92
Gross Accounts Receivable,1981969626.81,1966118131.9,2063785322.14,1896939975.65
Cash Cash Equivalents And Short Term Investments,698983201.44,298020855.98,185376861.18,369229651.81
Cash And Cash Equivalents,698983201.44,298020855.98,185376861.18,369229651.81
Cash Equivalents,81552818.95,133048005.84,27724461.84,81800426.08
Cash Financial,617430382.49,164972850.14,157652399.34,287429225.73
