,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,171608992.45,-245156695.33,-265722617.38,-42651012.66
Repayment Of Debt,-3828223734.75,-2927419589.66,-3011244156.49,-3018235031.4
Issuance Of Debt,3463860000.0,2943134929.54,3330845027.71,3255584881.51
Capital Expenditure,-198046689.52,-191600354.88,-171516859.14,-165520590.18
End Cash Position,617747195.9,165625468.66,156936324.34,288436314.95
Beginning Cash Position,165625468.66,156936324.34,288436314.95,233603128.64
Effect Of Exchange Rate Changes,557994.92,32167.41,615675.09,997677.2
Changes In Cash,451563732.32,8656976.91,-132115665.7,53835509.11
Financing Cash Flow,192211547.93,252731560.2,136221461.12,109773746.23
Net Other Financing Charges,652221733.67,327539214.46,-74961909.19,38766705.34
Cash Dividends Paid,-69573833.99,-68758186.94,-94032500.91,-87426713.22
Net Issuance Payments Of Debt,-364363734.75,15715339.88,319600871.22,237349850.11
Net Long Term Debt Issuance,-364363734.75,15715339.88,319600871.22,237349850.11
Long Term Debt Payments,-3828223734.75,-2927419589.66,-3011244156.49,-3018235031.4
Long Term Debt Issuance,3463860000.0,2943134929.54,3330845027.71,3255584881.51
Investing Cash Flow,-110303497.58,-190518242.84,-174131368.58,-178807814.64
Net Other Investing Changes,-2188609.75,,84797.48,-165520590.18
Net Investment Purchase And Sale,3139084.11,845130.0,-2717517.0,-5875870.67
Sale Of Investment,3139084.11,845130.0,1039200.0,2853137.33
Purchase Of Investment,,,-3756717.0,-8729008.0
Net Business Purchase And Sale,,210966.04,,-7439943.75
Sale Of Business,,210966.04,,
Purchase Of Business,,,,-7439943.75
Net PPE Purchase And Sale,-111253971.94,-191574338.88,-171498649.06,-165492000.22
Sale Of PPE,86792717.58,26016.0,18210.08,28589.96
Purchase Of PPE,-198046689.52,-191600354.88,-171516859.14,-165520590.18
Capital Expenditure Reported,,,,
Operating Cash Flow,369655681.97,-53556340.45,-94205758.24,122869577.52
Change In Working Capital,16338810.29,-409477385.81,-448849676.93,-193287968.49
Change In Other Current Assets,-637884.01,-1813096.47,-8405619.74,-8394021.46
Change In Payable,148864539.51,37758137.14,34734193.54,14316389.23
Change In Inventory,40516232.81,-524745354.45,-220116811.26,87105200.95
Change In Receivables,-172404078.02,79322927.97,-255061439.47,-286315537.21
Other Non Cash Items,78932142.27,71758833.84,81236415.49,81935810.41
Deferred Tax,,,,
Depreciation And Amortization,161097922.15,151936898.68,158814052.25,155897124.93
Amortization Cash Flow,103257286.72,104929974.93,102295892.51,102775379.04
Depreciation,57840635.43,47006923.75,56518159.74,53121745.89
Gain Loss On Investment Securities,-9014449.16,-382058.5,-7100633.12,-25542548.77
Gain Loss On Sale Of PPE,-1158715.16,-49671878.89,-448455.1,444768.3
Net Income From Continuing Operations,65940536.54,81172840.23,74618364.62,81756862.65
Cash Flowsfromusedin Operating Activities Direct,369655681.97,-53556340.45,-94205758.24,122869577.52
Taxes Refund Paid Direct,-118908636.46,-95822850.71,-94657412.98,-70455103.96
Classesof Cash Payments,-8833445934.71,-7647822212.97,-6263308942.18,-6179351273.45
Other Cash Paymentsfrom Operating Activities,-206881759.32,-302686098.22,-197475592.6,-396425493.61
Paymentson Behalfof Employees,-1137121641.07,-1105459399.35,-1100857423.44,-1017847054.59
Paymentsto Suppliersfor Goodsand Services,-7489442534.32,-6239676715.4,-4964975926.14,-4765078725.25
Classesof Cash Receiptsfrom Operating Activities,9322010253.14,7690088723.23,6263760596.92,6372675954.93
Other Cash Receiptsfrom Operating Activities,71769401.17,140326460.87,99049616.12,307383322.77
Receiptsfrom Customers,9250240851.97,7549762262.36,6164710980.8,6065292632.16
