,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-17165864.070762,-11308233.582087,-10548757.562379,-6693841.504237
Tax Rate For Calcs,0.310051,0.224306,0.225108,0.208712
Normalized EBITDA,386050873.77,371941149.24,378478697.73,365585397.11
Total Unusual Items,-55364589.92,-50414230.76,-46860859.92,-32072207.18
Total Unusual Items Excluding Goodwill,-55364589.92,-50414230.76,-46860859.92,-32072207.18
Net Income From Continuing Operation Net Minority Interest,23203045.59,28332199.04,32587566.03,40096008.53
Reconciled Depreciation,161097922.15,151936898.68,158814052.25,155897124.93
Reconciled Cost Of Revenue,7435267389.02,5887238733.96,4997355137.72,4862133683.31
EBITDA,330686283.85,321526918.48,331617837.81,333513189.93
EBIT,169588361.7,169590019.8,172803785.56,177616065.0
Net Interest Income,-70805236.17,-63172197.97,-74538515.41,-73869263.23
Interest Expense,74015258.58,64944528.21,76508597.32,74294871.24
Interest Income,3655275.74,2201454.0,2326014.46,2491388.86
Normalized Income,61401771.439238,67438196.217913,68899668.387621,65474374.205763
Net Income From Continuing And Discontinued Operation,23203045.59,28332199.04,32587566.03,40096008.53
Total Expenses,7943164646.67,6367997824.18,5485534113.29,5377227233.43
Rent Expense Supplemental,20077256.43,15091901.82,15019420.5,10892175.69
Total Operating Income As Reported,98367137.5,106251724.29,96522767.95,103925063.52
Diluted Average Shares,637446307.0,638112591.0,651751321.0,668266809.0
Basic Average Shares,637446307.0,638112591.0,651751321.0,668266809.0
Diluted EPS,0.0364,0.0444,0.05,0.06
Basic EPS,0.0364,0.0444,0.05,0.06
Net Income Common Stockholders,23203045.59,28332199.04,32587566.03,40096008.53
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,23203045.59,28332199.04,32587566.03,40096008.53
Minority Interests,-42737490.95,-52840641.19,-42030798.59,-41660854.12
Net Income Including Noncontrolling Interests,65940536.54,81172840.23,74618364.62,81756862.65
Net Income Continuous Operations,65940536.54,81172840.23,74618364.62,81756862.65
Tax Provision,29632566.58,23472651.36,21676823.62,21564331.11
Pretax Income,95573103.12,104645491.59,96295188.24,103321193.76
Other Non Operating Income Expenses,-2794034.38,-1606232.7,-227579.71,-603869.76
Special Income Charges,-55364589.92,-50414230.76,-46860859.92,-32072207.18
Other Special Charges,-2154845.12,-50692179.24,-663314.63,694.67
Write Off,14092408.1,33506042.06,41084107.97,27186407.57
Impairment Of Capital Assets,43427026.94,67600367.94,6440066.58,4885104.94
Net Non Operating Interest Income Expense,-70805236.17,-63172197.97,-74538515.41,-73869263.23
Total Other Finance Cost,445253.33,429123.76,355932.55,2065780.85
Interest Expense Non Operating,74015258.58,64944528.21,76508597.32,74294871.24
Interest Income Non Operating,3655275.74,2201454.0,2326014.46,2491388.86
Operating Income,214314515.39,218895680.69,206924359.23,236996316.18
Operating Expense,507897257.65,480759090.22,488178975.57,515093550.12
Other Operating Expenses,18877182.64,17678727.91,16252211.39,13955093.16
Depreciation And Amortization In Income Statement,4196752.11,16643963.7,12216413.98,11501690.12
Amortization,,,,
Depreciation Income Statement,4196752.11,16643963.7,12216413.98,11501690.12
Research And Development,232305252.32,228593332.86,253336549.32,273751567.04
Selling General And Administration,87864238.21,83479216.49,80882347.98,101190907.56
Selling And Marketing Expense,45049462.91,44174797.83,40699668.42,59571392.05
General And Administrative Expense,42814775.3,39304418.66,40182679.56,41619515.51
Rent And Landing Fees,20077256.43,15091901.82,15019420.5,10892175.69
Gross Profit,722211773.04,699654770.91,695103334.8,752089866.3
Cost Of Revenue,7435267389.02,5887238733.96,4997355137.72,4862133683.31
Total Revenue,8157479162.06,6586893504.87,5692458472.52,5614223549.61
Operating Revenue,8157479162.06,6586893504.87,5692458472.52,5614223549.61
