,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-141210607.12,-641268087.49,-115795218.36,1657222315.88
Repayment Of Debt,-1373145357.97,-932757022.0,-1663807144.0,-2637907144.0
Issuance Of Debt,1587083731.69,2094778783.0,3018411575.0,2110000000.0
Capital Expenditure,-375260219.54,-32887012.76,-169451533.6,-31446504.08
End Cash Position,3542953997.95,3722340930.45,3865036954.36,3106004976.5
Beginning Cash Position,3722340930.45,3865036954.36,3106004976.5,2571179226.21
Effect Of Exchange Rate Changes,-857589.18,952008.51,-3151708.25,-14739364.96
Changes In Cash,-178529343.32,-143648032.42,762183686.11,549565115.25
Financing Cash Flow,-71765866.92,873521972.07,1122782709.37,-765407158.52
Net Other Financing Charges,73083541.4,1303090.42,46041732.63,-1020200.0
Cash Dividends Paid,-345325182.04,-285469185.35,-272179454.26,-224496114.52
Net Issuance Payments Of Debt,213938373.72,1162021761.0,1354604431.0,-527907144.0
Net Long Term Debt Issuance,213938373.72,1162021761.0,1354604431.0,-527907144.0
Long Term Debt Payments,-1373145357.97,-932757022.0,-1663807144.0,-2637907144.0
Long Term Debt Issuance,1587083731.69,2094778783.0,3018411575.0,2110000000.0
Investing Cash Flow,-340813088.82,-408788929.76,-414255338.5,-373696546.19
Net Other Investing Changes,4684787.92,,,-16093034.39
Net Investment Purchase And Sale,29535764.8,-377923120.0,-244803804.9,-334939321.1
Sale Of Investment,85693004.8,4807480.0,5217400.0,5760678.9
Purchase Of Investment,-56157240.0,-382730600.0,-250021204.9,-340700000.0
Net PPE Purchase And Sale,-375033641.54,-30865809.76,-169451533.6,-22664190.7
Sale Of PPE,226578.0,2021203.0,,8782313.38
Purchase Of PPE,-375260219.54,-32887012.76,-169451533.6,-31446504.08
Capital Expenditure Reported,,,,
Operating Cash Flow,234049612.42,-608381074.73,53656315.24,1688668819.96
Change In Working Capital,-553651023.25,-1106087278.48,-703623505.75,860819613.93
Change In Other Current Assets,-4181283.49,6754587.35,-3956385.25,-36763275.74
Change In Payable,-554302772.6,-1228466268.77,-801910999.67,2222826989.42
Change In Inventory,-56576354.98,68532454.41,-501675.88,-7353161.13
Change In Receivables,61409387.82,47091948.53,102745555.05,-1317890938.62
Other Non Cash Items,244467672.07,243785651.67,219645311.05,246181501.54
Deferred Tax,,,,
Depreciation And Amortization,65365141.0,60681589.9,59644878.77,75390992.35
Amortization Cash Flow,10861973.6,11720723.41,9839555.88,8954069.9
Depreciation,54503167.4,48960866.49,49805322.89,66436922.45
Gain Loss On Investment Securities,139150661.04,16710380.45,946397.16,-3851429.12
Gain Loss On Sale Of PPE,-25596.19,-637093.43,-134487.09,-2703330.26
Net Income From Continuing Operations,327425308.34,334689796.38,347267764.57,260555187.92
Cash Flowsfromusedin Operating Activities Direct,234049612.42,-608381074.73,53656315.24,1688668819.96
Taxes Refund Paid Direct,-89071842.17,-228310201.91,-101322260.53,-288989458.97
Classesof Cash Payments,-7448413819.87,-8659588707.17,-9276129461.4,-12666222300.06
Other Cash Paymentsfrom Operating Activities,-140930272.65,-324185007.96,-938486098.72,-432863750.75
Paymentson Behalfof Employees,-697485323.19,-581562744.21,-530724272.65,-476183111.84
Paymentsto Suppliersfor Goodsand Services,-6609998224.03,-7753840955.0,-7806919090.03,-11757175437.47
Classesof Cash Receiptsfrom Operating Activities,7771535274.46,8279517834.35,9431108037.17,14643880578.99
Other Cash Receiptsfrom Operating Activities,201634443.83,410387359.34,418519755.9,543702822.94
Receiptsfrom Customers,7569900830.63,7869130475.01,9012588281.27,14100177756.05
