,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1830575.182936,-7968343.5575,-5651744.655,1054939.140314
Tax Rate For Calcs,0.223655,0.25,0.25,0.038295
Normalized EBITDA,181250100.67,279531591.57,257109119.89,322036498.73
Total Unusual Items,8184798.44,-31873374.23,-22606978.62,27547814.97
Total Unusual Items Excluding Goodwill,8184798.44,-31873374.23,-22606978.62,27547814.97
Net Income From Continuing Operation Net Minority Interest,23630265.59,88393299.0,49333450.0,136135128.59
Reconciled Depreciation,131780288.86,132969566.0,156668731.29,142873370.05
Reconciled Cost Of Revenue,293043729.07,364381465.92,377558670.62,493057179.31
EBITDA,189434899.11,247658217.34,234502141.27,349584313.7
EBIT,57654610.25,114688651.34,77833409.98,206710943.65
Net Interest Income,-27100067.37,-27704711.74,-29600347.66,-45089503.83
Interest Expense,23793232.69,24472931.28,27620625.49,42567473.23
Interest Income,2229304.24,2680954.52,4128422.23,6131640.13
Normalized Income,17276042.332936,112298329.6725,66288683.965,109642252.760314
Net Income From Continuing And Discontinued Operation,23630265.59,88393299.0,49333450.0,136135128.59
Total Expenses,362506003.95,431435503.86,503984664.78,615388277.36
Total Operating Income As Reported,31711620.12,90808456.58,50659210.12,163592193.54
Diluted Average Shares,590756640.0,589288660.0,548149444.0,591891863.0
Basic Average Shares,590756640.0,589288660.0,548149444.0,591891863.0
Diluted EPS,0.04,0.15,0.09,0.23
Basic EPS,0.04,0.15,0.09,0.23
Net Income Common Stockholders,23630265.59,88393299.0,49333450.0,136135128.59
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,23630265.59,88393299.0,49333450.0,136135128.59
Minority Interests,-2657828.66,-3290167.59,-16597118.09,-21722494.05
Net Income Including Noncontrolling Interests,26288094.25,91683466.59,65930568.09,157857622.64
Net Income Continuous Operations,26288094.25,91683466.59,65930568.09,157857622.64
Tax Provision,7573283.31,-1467746.53,-15717783.6,6285847.78
Pretax Income,33861377.56,90215720.06,50212784.49,164143470.42
Other Non Operating Income Expenses,2149757.44,-592736.52,-446425.63,551276.88
Special Income Charges,-242476.04,-31277810.95,-16384588.71,-46053996.6
Other Special Charges,-1115.31,-331016.63,3493.67,
Write Off,-48313329.34,17936325.69,-4830104.88,12545840.28
Impairment Of Capital Assets,48556920.69,13672501.89,21211199.92,33508156.32
Net Non Operating Interest Income Expense,-27100067.37,-27704711.74,-29600347.66,-45089503.83
Total Other Finance Cost,5536138.92,5912734.98,6108144.4,8653670.73
Interest Expense Non Operating,23793232.69,24472931.28,27620625.49,42567473.23
Interest Income Non Operating,2229304.24,2680954.52,4128422.23,6131640.13
Operating Income,-26207963.91,-10477492.82,7248161.64,68238661.06
Operating Expense,69462274.88,67054037.94,126425994.16,122331098.05
Other Operating Expenses,5666376.23,2157398.24,21911084.41,11943579.04
Depreciation And Amortization In Income Statement,7297990.74,7243352.94,7759511.95,7879721.99
Depreciation Income Statement,7297990.74,7243352.94,7759511.95,7879721.99
Research And Development,16624822.32,19586502.62,36498291.26,37849545.87
Selling General And Administration,16806222.15,16906936.18,24868122.8,22070106.66
Selling And Marketing Expense,3032546.68,2615137.4,3101799.35,2992943.45
General And Administrative Expense,13773675.47,14291798.78,21766323.45,19077163.21
Gross Profit,43254310.97,56576545.12,133674155.8,190569759.11
Cost Of Revenue,293043729.07,364381465.92,377558670.62,493057179.31
Total Revenue,336298040.04,420958011.04,511232826.42,683626938.42
Operating Revenue,336298040.04,420958011.04,511232826.42,683626938.42
