,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-5317015.0525,-8921144.1525,-11001635.0475,-29892.671485
Tax Rate For Calcs,0.25,0.25,0.25,0.001737
Normalized EBITDA,590351361.99,919069540.35,966031964.99,-7217679.9
Total Unusual Items,-21268060.21,-35684576.61,-44006540.19,-17206382.66
Total Unusual Items Excluding Goodwill,-21268060.21,-35684576.61,-44006540.19,-17206382.66
Net Income From Continuing Operation Net Minority Interest,165420013.21,503823356.22,540793818.23,-367048932.81
Reconciled Depreciation,368300589.44,343182290.09,307819211.48,283771651.31
Reconciled Cost Of Revenue,2427987984.69,2213732534.16,2205513801.14,2096586177.88
EBITDA,569083301.78,883384963.74,922025424.8,-24424062.56
EBIT,200782712.34,540202673.65,614206213.32,-308195713.87
Net Interest Income,-13197866.18,-29649189.91,-68945029.03,-81697012.41
Interest Expense,40307110.47,39668907.58,71058675.06,79661964.15
Interest Income,29336123.76,11540074.32,5120678.97,2447154.17
Normalized Income,181371058.3675,530586788.6775,573798723.3725,-349872442.821485
Net Income From Continuing And Discontinued Operation,165420013.21,503823356.22,540793818.23,-367048932.81
Total Expenses,2721837207.81,2539044664.15,2515048918.15,2369439810.49
Total Operating Income As Reported,171896936.14,502515651.44,550568504.73,-387375424.52
Diluted Average Shares,,1095268166.0,1001470034.0,992024143.0
Basic Average Shares,,1095268166.0,1001470034.0,992024143.0
Diluted EPS,,0.46,0.54,-0.37
Basic EPS,,0.46,0.54,-0.37
Net Income Common Stockholders,165420013.21,503823356.22,540793818.23,-367048932.81
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,165420013.21,503823356.22,540793818.23,-367048932.81
Minority Interests,3644089.92,1787355.03,-6895549.73,20134919.55
Net Income Including Noncontrolling Interests,161775923.29,502036001.19,547689367.96,-387183852.36
Net Income Extraordinary,,,,
Net Income Continuous Operations,161775923.29,502036001.19,547689367.96,-387183852.36
Tax Provision,-1300321.42,-1502235.12,-4541829.7,-673825.66
Pretax Income,160475601.87,500533766.07,543147538.26,-387857678.02
Other Non Operating Income Expenses,-11421334.27,-1981885.37,-7420966.47,-482253.5
Special Income Charges,-21268060.21,-35684576.61,-44006540.19,-17206382.66
Other Special Charges,313469.46,-222129.01,-1677921.24,-247661.93
Write Off,778784.03,16608999.29,12653230.64,6731489.28
Impairment Of Capital Assets,20175806.72,19297706.33,33031230.79,10722555.31
Net Non Operating Interest Income Expense,-13197866.18,-29649189.91,-68945029.03,-81697012.41
Total Other Finance Cost,2226879.47,1520356.65,3007032.94,4482202.43
Interest Expense Non Operating,40307110.47,39668907.58,71058675.06,79661964.15
Interest Income Non Operating,29336123.76,11540074.32,5120678.97,2447154.17
Operating Income,230432900.62,596781066.94,709628010.74,-257837621.54
Operating Expense,293849223.12,325312129.99,309535117.01,272853632.61
Other Operating Expenses,8458632.37,13606363.21,6730344.57,6187932.09
Depreciation And Amortization In Income Statement,51109642.04,51239468.22,59706587.78,52486098.9
Depreciation Income Statement,51109642.04,51239468.22,59706587.78,52486098.9
Research And Development,115332501.18,126311980.66,110819018.17,95717992.93
Selling General And Administration,44672582.94,45914749.32,40551649.64,42188500.48
Selling And Marketing Expense,17025954.38,13490250.98,11270782.05,10086686.71
General And Administrative Expense,27646628.56,32424498.34,29280867.59,32101813.77
Gross Profit,524282123.74,922093196.93,1019163127.75,15016011.07
Cost Of Revenue,2427987984.69,2213732534.16,2205513801.14,2096586177.88
Total Revenue,2952270108.43,3135825731.09,3224676928.89,2111602188.95
Operating Revenue,2952270108.43,3135825731.09,3224676928.89,2111602188.95
