,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,92884522.61,375427578.24,523913600.01,202706826.94
Capital Expenditure,-479852545.09,-287083620.14,-24929067.33,-20633409.96
End Cash Position,2129903801.46,2032426178.85,1628665240.9,1126999107.66
Beginning Cash Position,2032426178.85,1628665240.9,1126999107.66,925475949.95
Changes In Cash,97477622.61,403760937.95,501666133.24,201523157.71
Financing Cash Flow,-5266900.0,28333359.71,-22518944.29,-1391365.88
Net Other Financing Charges,-5266900.0,28333359.71,-22518944.29,-1391365.88
Investing Cash Flow,-469992545.09,-287083620.14,-24657589.81,-20425713.31
Net Other Investing Changes,,,,
Net PPE Purchase And Sale,-469992545.09,-287083620.14,-24657589.81,-20425713.31
Sale Of PPE,9860000.0,,271477.52,207696.65
Purchase Of PPE,-479852545.09,-287083620.14,-24929067.33,-20633409.96
Capital Expenditure Reported,,,,
Operating Cash Flow,572737067.7,662511198.38,548842667.34,223340236.9
Change In Working Capital,137869303.82,229733040.95,66639725.65,-156608895.23
Change In Other Current Assets,3943389.35,1927257.01,1071107.59,-611875.17
Change In Payable,-17301284.97,12394015.35,-14426143.19,109484296.53
Change In Inventory,654179.86,-1170657.85,-3419757.58,-7972987.97
Change In Receivables,150573019.58,216582426.44,83414518.83,-257508328.62
Other Non Cash Items,521992.61,368800.08,2315185.38,381417.9
Deferred Tax,,,,
Depreciation And Amortization,168852816.29,191422721.63,202582104.26,144680634.98
Amortization Cash Flow,13612681.84,11877106.79,11137405.64,11006634.4
Depreciation,155240134.45,179545614.84,191444698.62,133674000.58
Gain Loss On Investment Securities,-4541200.0,-3098000.0,-7254400.0,3297600.0
Gain Loss On Sale Of PPE,10572084.48,3094273.02,24190962.61,15904198.95
Net Income From Continuing Operations,263007747.05,242400833.26,237975763.34,225674486.79
Cash Flowsfromusedin Operating Activities Direct,572737067.7,662511198.38,548842667.34,223340236.9
Taxes Refund Paid Direct,-81973330.4,-118662756.97,-143284094.95,-115497922.4
Classesof Cash Payments,-948477729.26,-1507380757.47,-1999412594.17,-823799571.85
Other Cash Paymentsfrom Operating Activities,-20178821.72,-25515564.95,-22495724.61,-17249194.17
Paymentson Behalfof Employees,-363878398.9,-291545400.73,-288295906.03,-269180437.39
Paymentsto Suppliersfor Goodsand Services,-564420508.64,-1190319791.79,-1688620963.53,-537369940.29
Classesof Cash Receiptsfrom Operating Activities,1603188127.36,2288554712.82,2691539356.46,1162637731.15
Other Cash Receiptsfrom Operating Activities,46638368.04,57797342.01,34259048.55,34022327.84
Receiptsfrom Customers,1556549759.32,2230757370.81,2657280307.91,1128615403.31
