,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,649664497.0,649664497.0,649664496.0,617780800.0
Share Issued,649664497.0,649664497.0,649664496.0,617780800.0
Net Debt,171023359.4,798561517.51,48372132.96,
Total Debt,2655280091.64,2720340963.7,2440270092.58,1484866955.21
Tangible Book Value,6356349585.52,6033400323.34,5817095437.02,5172073173.48
Invested Capital,8367932968.51,8605743921.38,8156794052.9,6807680575.99
Working Capital,5644491164.95,6069743795.1,5760230554.58,4514990211.72
Net Tangible Assets,6356349585.52,6033400323.34,5817095437.02,5172073173.48
Capital Lease Obligations,1895485.94,,1706320.31,
Common Stock Equity,6684050218.12,6324775772.15,5996467138.11,5360830948.1
Total Capitalization,7589339476.12,7878097772.15,7174907138.11,5806490948.1
Total Equity Gross Minority Interest,7266824302.23,6736212538.72,6361061436.6,5443433831.84
Minority Interest,582774084.11,411436766.57,364594298.49,82602883.74
Stockholders Equity,6684050218.12,6324775772.15,5996467138.11,5360830948.1
Retained Earnings,2034062483.8,1770697474.95,1557143133.76,965360143.39
Additional Paid In Capital,3499757210.44,3499757210.44,3685375638.44,3685375638.44
Capital Stock,649664497.0,649664497.0,464046069.0,464046069.0
Common Stock,649664497.0,649664497.0,464046069.0,464046069.0
Total Liabilities Net Minority Interest,6342489920.76,5347932623.35,4945307997.9,3314518575.95
Total Non Current Liabilities Net Minority Interest,1386898697.76,1924516886.92,1539451057.38,733873422.09
Other Non Current Liabilities,675601.14,,,
Non Current Deferred Revenue,475716771.07,354909986.62,342220631.4,288213422.09
Non Current Deferred Taxes Liabilities,3321581.61,16284900.3,17084105.67,
Long Term Debt And Capital Lease Obligation,907184743.94,1553322000.0,1180146320.31,445660000.0
Long Term Capital Lease Obligation,1895485.94,,1706320.31,
Long Term Debt,905289258.0,1553322000.0,1178440000.0,445660000.0
Current Liabilities,4955591223.0,3423415736.43,3405856940.52,2580645153.86
Other Current Liabilities,21735653.01,17865658.25,21544518.17,35591677.39
Current Debt And Capital Lease Obligation,1748095347.7,1167018963.7,1260123772.27,1039206955.21
Current Debt,778593492.39,727646149.23,981886914.79,1001189627.89
Payables,3042989633.6,2096968278.7,1940647122.27,1238187773.57
Other Payable,219557571.3,202663690.82,188232582.65,136054092.9
Dividends Payable,65048209.7,65100.0,48100.0,28100.0
Total Tax Payable,105804113.23,36977420.74,15679871.69,41564760.81
Accounts Payable,2652579739.37,1857262067.14,1736686567.93,1060540819.86
Total Assets,13609314222.99,12084145162.07,11306369434.5,8757952407.79
Total Non Current Assets,3009231835.04,2590985630.54,2140281939.4,1662317042.21
Other Non Current Assets,35002463.08,41984455.44,316337864.72,38929762.77
Non Current Deferred Assets,,,,227508.75
Non Current Deferred Taxes Assets,135686632.85,101325100.85,95109746.47,81773675.69
Investmentin Financial Assets,18849000.0,18849000.0,11430000.0,300000.0
Available For Sale Securities,18849000.0,18849000.0,11430000.0,300000.0
Long Term Equity Investment,191291230.14,187900220.66,153681021.83,148944904.49
Investment Properties,3704933.67,3588011.57,4487156.64,7123329.51
Goodwill And Other Intangible Assets,327700632.6,291375448.81,179371701.09,188757774.62
Other Intangible Assets,327700632.6,291375448.81,179371701.09,188757774.62
Net PPE,2296996942.7,1945963393.21,1379864448.65,1196260086.38
Accumulated Depreciation,-970029313.79,-847204999.18,-731935439.63,-628875600.01
Gross PPE,3267225876.54,2793168392.39,2111799888.28,1825135686.39
Construction In Progress,231908395.79,536405819.87,220971234.49,158510154.68
Other Properties,96984186.06,82644353.1,77272485.7,59362709.67
Machinery Furniture Equipment,2161437136.48,1709015434.56,1417115322.7,1219432759.07
Buildings And Improvements,,,,
Properties,776896158.21,465102784.86,396440845.39,387830062.97
Current Assets,10600082387.95,9493159531.53,9166087495.1,7095635365.58
Other Current Assets,84489415.67,93460346.28,21192017.78,47579419.97
Prepaid Assets,52489251.55,43723531.46,34238442.43,28522480.29
Inventory,3859787017.32,3342296565.91,2380115862.46,1598649548.59
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,710346434.38,,,
Finished Goods,1916177840.41,1575701006.91,798477193.28,581889748.11
Work In Process,1366652330.1,1269174065.72,1213317638.16,803139392.7
Raw Materials,576956846.81,497421493.28,368321031.02,213620407.78
Other Receivables,1518164992.16,1287812658.58,2137057181.4,1554053830.44
Accounts Receivable,2710152219.46,2059353671.97,1307937505.92,1170084785.25
Allowance For Doubtful Accounts Receivable,-116589045.1,-71032255.22,-46347217.21,-41742035.73
Gross Accounts Receivable,2826741264.56,2130385927.19,1354284723.13,1211826820.98
Cash Cash Equivalents And Short Term Investments,2374999491.79,2666512757.33,3285546485.11,2696745301.04
Other Short Term Investments,862140100.8,1184106125.61,1173591703.28,100000000.0
Cash And Cash Equivalents,1512859390.99,1482406631.72,2111954781.83,2596745301.04
Cash Equivalents,190274656.8,152083671.77,332689795.31,154627690.33
Cash Financial,1322584734.19,1330322959.95,1779264986.52,2442117610.71
