,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,288549669.0,288549669.0,288549669.0,288549669.0
Share Issued,288549669.0,288549669.0,288549669.0,288549669.0
Net Debt,38460848.49,50733228.68,195503728.88,62321663.43
Total Debt,84820910.12,82833044.59,256683445.69,162307240.44
Tangible Book Value,417762913.33,526095645.33,243053551.71,519980346.07
Invested Capital,569736062.03,707443300.78,728339729.13,905053253.57
Working Capital,217088678.94,286383960.51,17199927.5,282643553.03
Net Tangible Assets,417762913.33,526095645.33,243053551.71,519980346.07
Capital Lease Obligations,968378.62,38607.6,934807.56,7811102.78
Common Stock Equity,491538931.37,625711626.04,479332086.1,760733811.48
Total Capitalization,491538931.37,625711626.04,529165086.1,760733811.48
Total Equity Gross Minority Interest,491538931.37,625711626.04,487502731.54,783951782.41
Minority Interest,,,8170645.44,23217970.93
Stockholders Equity,491538931.37,625711626.04,479332086.1,760733811.48
Retained Earnings,-1119720561.01,-990350898.89,-1130304334.54,-821087411.3
Additional Paid In Capital,1277981534.36,1277981534.36,1166952905.41,1166952905.41
Capital Stock,288549669.0,288549669.0,288549669.0,288549669.0
Common Stock,288549669.0,288549669.0,288549669.0,288549669.0
Total Liabilities Net Minority Interest,397073410.07,483457815.68,899458112.48,1100454561.65
Total Non Current Liabilities Net Minority Interest,12535642.44,5361782.09,59682873.77,32050225.82
Other Non Current Liabilities,10598616.64,5212370.55,5190682.26,3021619.98
Non Current Deferred Taxes Liabilities,968647.18,110803.94,3724383.95,21217503.06
Long Term Debt And Capital Lease Obligation,968378.62,38607.6,50767807.56,7811102.78
Long Term Capital Lease Obligation,968378.62,38607.6,934807.56,7811102.78
Long Term Debt,,,49833000.0,
Current Liabilities,384537767.63,478096033.59,839775238.71,1068404335.83
Other Current Liabilities,5409795.48,17554541.64,39843419.15,96847718.97
Current Debt And Capital Lease Obligation,83852531.5,82794436.99,205915638.13,154496137.66
Current Debt,78197130.66,81731674.74,199174643.03,144319442.09
Payables,163930805.86,229177773.68,382015356.81,637498368.06
Other Payable,35741410.69,28041407.5,53625644.74,79443529.21
Total Tax Payable,2157711.41,2473871.98,14243563.22,16896145.1
Accounts Payable,126031683.76,198662494.2,314146148.85,541158693.75
Total Assets,888612341.44,1109169441.72,1386960844.02,1884406344.06
Total Non Current Assets,286985894.87,344689447.62,529985677.81,533358455.2
Other Non Current Assets,,1341002.0,,
Non Current Deferred Assets,8032216.97,2142548.79,2885881.73,5014909.42
Non Current Deferred Taxes Assets,55697258.12,82746255.11,96912273.73,70294258.62
Investmentin Financial Assets,1477000.0,6290000.0,5132256.81,19132256.81
Available For Sale Securities,1477000.0,6290000.0,5132256.81,19132256.81
Long Term Equity Investment,26823454.78,27313076.4,28162307.41,28888774.9
Goodwill And Other Intangible Assets,73776018.04,99615980.71,236278534.39,240753465.41
Other Intangible Assets,41821562.68,45802210.24,67265908.96,71740839.98
Goodwill,31954455.36,53813770.47,169012625.43,169012625.43
Net PPE,121179946.96,125240584.61,116139424.7,106908027.21
Accumulated Depreciation,-58731899.45,-50920358.37,-60760132.14,-61925554.28
Gross PPE,179911846.41,176160942.98,176899556.84,168833581.49
Construction In Progress,13812500.0,21119895.0,63206878.18,35980267.43
Other Properties,20063868.05,14054752.11,24126774.62,34290398.44
Machinery Furniture Equipment,16550664.98,16565768.83,30782328.91,39779340.49
Buildings And Improvements,,,,
Properties,129484813.38,124420527.04,58783575.13,58783575.13
Current Assets,601626446.57,764479994.1,856975166.21,1351047888.86
Other Current Assets,10818232.67,16588440.91,12120692.87,12059191.99
Prepaid Assets,4895526.09,10504834.97,11406810.99,19503600.01
Inventory,205873311.41,328503399.71,492974039.87,508283406.16
Inventories Adjustments Allowances,0.0,0.0,-722268.15,0.0
Other Inventories,3413681.17,6233957.64,6029941.47,1256213.05
Finished Goods,168153462.71,268230401.23,417670455.26,388620825.96
Work In Process,26987874.97,39322114.4,50879218.92,89899728.49
Raw Materials,7318292.56,14716926.44,19116692.37,28506638.66
Other Receivables,187357542.24,226135205.3,99011528.86,387971101.86
Accounts Receivable,152945551.99,151749667.15,187395459.44,341232810.18
Allowance For Doubtful Accounts Receivable,-125110480.46,-129834066.13,-124769717.0,-89032593.14
Gross Accounts Receivable,278056032.45,281583733.28,312165176.44,430265403.32
Cash Cash Equivalents And Short Term Investments,39736282.17,30998446.06,54066634.18,81997778.66
Other Short Term Investments,,,562720.03,
Cash And Cash Equivalents,39736282.17,30998446.06,53503914.15,81997778.66
Cash Equivalents,22873784.78,5001897.38,18068602.47,18588175.99
Cash Financial,16862497.39,25996548.68,35435311.68,63409602.67
