,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,329940000.0,329940000.0,329940000.0,329940000.0
Share Issued,329940000.0,329940000.0,329940000.0,329940000.0
Net Debt,1179803863.62,778329388.03,683486779.59,396656690.06
Total Debt,1421235482.96,913276814.06,848807914.23,526452963.65
Tangible Book Value,2039367756.85,2031205709.15,1999108665.21,1956234839.33
Invested Capital,3330902677.9,2986390156.58,2920048871.72,2531146614.84
Working Capital,937498421.15,1077473889.05,671969018.45,728693284.36
Net Tangible Assets,2039367756.85,2031205709.15,1999108665.21,1956234839.33
Capital Lease Obligations,3657223.64,146467.28,739993.3,1905425.55
Common Stock Equity,2100447425.97,2100424365.23,2073146383.07,2007711910.67
Total Capitalization,2529147425.97,2503110031.59,2073146383.07,2007711910.67
Total Equity Gross Minority Interest,2100447425.97,2100424365.23,2073146383.07,2007711910.67
Stockholders Equity,2100447425.97,2100424365.23,2073146383.07,2007711910.67
Treasury Stock,37197164.25,,,
Retained Earnings,916172056.12,885172171.15,864159389.28,804218402.68
Additional Paid In Capital,824249077.33,824249077.33,900389077.33,966189077.33
Capital Stock,329940000.0,329940000.0,253800000.0,188000000.0
Common Stock,329940000.0,329940000.0,253800000.0,188000000.0
Total Liabilities Net Minority Interest,1896788658.32,1275722179.6,1281274195.22,910265330.49
Total Non Current Liabilities Net Minority Interest,518071741.6,475387470.3,77962573.98,67235395.67
Other Non Current Liabilities,,24889.09,986055.35,1951659.36
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,85714517.96,72528166.21,76236525.33,63378310.76
Non Current Deferred Taxes Liabilities,,2281.36,,
Long Term Debt And Capital Lease Obligation,432357223.64,402832133.64,739993.3,1905425.55
Long Term Capital Lease Obligation,3657223.64,146467.28,739993.3,1905425.55
Long Term Debt,428700000.0,402685666.36,,
Current Liabilities,1378716916.72,800334709.3,1203311621.24,843029934.82
Other Current Liabilities,2879637.48,2208065.35,5771843.63,31014.23
Current Debt And Capital Lease Obligation,988878259.32,510444680.42,848067920.93,524547538.1
Current Debt,801755251.93,483280124.99,846902488.65,523434704.17
Payables,386221684.44,270572465.14,305021245.98,317317890.03
Other Payable,35558778.7,35588640.9,53922254.17,44877063.04
Total Tax Payable,17708834.07,18508916.13,32385958.2,84427122.68
Accounts Payable,332954071.67,216474908.11,218713033.61,188013704.31
Total Assets,3997236084.29,3376146544.83,3354420578.29,2917977241.16
Total Non Current Assets,1681020746.42,1498337946.48,1479139938.6,1346254021.98
Other Non Current Assets,7186809.36,26933772.88,19444170.79,29083934.06
Non Current Deferred Assets,86653321.97,84813011.38,79475758.62,50844442.27
Non Current Deferred Taxes Assets,53674433.12,31583993.31,19845238.49,14431988.97
Investment Properties,103424859.0,92566531.38,97599055.25,65987625.68
Goodwill And Other Intangible Assets,61079669.12,69218656.08,74037717.86,51477071.34
Other Intangible Assets,61079669.12,69218656.08,74037717.86,51477071.34
Net PPE,1367283421.4,1190352338.29,1188159111.6,1134428959.66
Accumulated Depreciation,-1027121994.9,-897584619.18,-757464618.28,-615683726.91
Gross PPE,2394405416.3,2087936957.47,1945623729.88,1750112686.57
Construction In Progress,174792815.64,183711704.03,173144116.66,218694188.15
Other Properties,1731107378.06,1548679725.98,1441751824.16,1230607475.82
Machinery Furniture Equipment,28902581.03,23500648.55,19853250.93,16008411.44
Buildings And Improvements,,,,284802611.16
Properties,459602641.57,332044878.91,310874538.13,284802611.16
Current Assets,2316215337.87,1877808598.35,1875280639.69,1571723219.18
Other Current Assets,65962773.79,38602004.12,45486405.4,28966622.15
Prepaid Assets,116056899.02,76734427.55,81575864.95,88931352.79
Inventory,659198427.49,495543676.22,594319649.29,515892542.89
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,
Finished Goods,161401488.38,163657317.67,197695472.42,199086968.08
Work In Process,82674767.77,71194879.77,96349596.97,59260693.24
Raw Materials,415122171.34,260691478.78,300274579.9,257544881.57
Other Receivables,136710326.88,286782322.17,270213375.59,146329379.68
Accounts Receivable,1287635522.38,872509764.97,718193077.92,652624944.27
Allowance For Doubtful Accounts Receivable,-68220268.98,-46854164.08,-41995956.08,-41387602.66
Gross Accounts Receivable,1355855791.36,919363929.05,760189034.0,694012546.93
Cash Cash Equivalents And Short Term Investments,50651388.31,107636403.32,165492266.54,138978377.4
Other Short Term Investments,,,2076557.48,12200363.29
Cash And Cash Equivalents,50651388.31,107636403.32,163415709.06,126778014.11
Cash Equivalents,174314.98,697006.53,7034933.93,52061209.05
Cash Financial,50477073.33,106939396.79,156380775.13,74716805.06
