,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-95334651.08,473597047.92,388801839.42,-515760935.91
Repayment Of Debt,-679980000.0,-620020000.0,-200000000.0,-370000000.0
Issuance Of Debt,598000000.0,200000000.0,680000000.0,620000000.0
Capital Expenditure,-107203409.53,-40960827.0,-15512095.09,-188492363.66
End Cash Position,820484126.74,2010522148.73,1952403678.92,1073108562.9
Beginning Cash Position,2010522148.73,1952403678.92,1073108562.9,625504529.99
Effect Of Exchange Rate Changes,-26497552.55,3423648.47,104450571.15,-13262307.86
Changes In Cash,-1163540469.44,54694821.34,774844544.87,460866340.77
Financing Cash Flow,-190653464.06,-419557006.29,262019933.68,743543681.84
Net Other Financing Charges,-60040138.98,55000000.0,-124618936.0,550792892.0
Cash Dividends Paid,-48633325.08,-54537006.29,-93361130.32,-57249210.16
Net Issuance Payments Of Debt,-81980000.0,-420020000.0,480000000.0,250000000.0
Net Long Term Debt Issuance,-81980000.0,-420020000.0,480000000.0,250000000.0
Long Term Debt Payments,-679980000.0,-620020000.0,-200000000.0,-370000000.0
Long Term Debt Issuance,598000000.0,200000000.0,680000000.0,620000000.0
Investing Cash Flow,-984755763.83,-40306047.29,108510676.68,44591231.18
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,-877736528.3,594941.67,123996171.02,232994274.14
Sale Of Investment,6934444.45,594941.67,163156171.02,232994274.14
Purchase Of Investment,-884670972.75,,-39160000.0,
Net PPE Purchase And Sale,-107019235.53,-40900988.96,-15485494.34,-188403042.96
Sale Of PPE,184174.0,59838.04,26600.75,89320.7
Purchase Of PPE,-107203409.53,-40960827.0,-15512095.09,-188492363.66
Capital Expenditure Reported,,,,
Operating Cash Flow,11868758.45,514557874.92,404313934.51,-327268572.25
Change In Working Capital,-322124121.85,424117004.55,223919217.27,-638813490.81
Change In Other Current Assets,6548972.89,-26457490.76,-16596774.5,-3764395.27
Change In Payable,714645421.47,718926185.61,279798009.23,876647183.2
Change In Inventory,-67668387.19,117294330.31,92919869.09,-198418631.55
Change In Receivables,-975650129.02,-385646020.61,-132201886.55,-1313277647.19
Other Non Cash Items,7007070.78,12294051.14,23051366.96,488419.68
Deferred Tax,,,,
Depreciation And Amortization,110827503.84,124929895.36,140726774.75,135973833.97
Amortization Cash Flow,11883580.23,12182684.22,12086856.96,10706484.54
Depreciation,98943923.61,112747211.14,128639917.79,125267349.43
Gain Loss On Investment Securities,16448630.61,10723788.72,-46164225.49,-14765561.24
Gain Loss On Sale Of PPE,42746.49,32473.43,535375.88,3284548.65
Net Income From Continuing Operations,100545710.74,-75476670.27,64617447.92,166174675.05
Cash Flowsfromusedin Operating Activities Direct,11868758.45,514557874.92,404313934.51,-327268572.25
Taxes Refund Paid Direct,50001320.52,78697863.46,398249901.71,262562960.95
Classesof Cash Payments,-1974444901.4,-1567462395.97,-3720941838.24,-3633925436.94
Other Cash Paymentsfrom Operating Activities,-73092653.2,-80734687.42,-97177039.3,-135924431.86
Paymentson Behalfof Employees,-302293433.65,-268900469.4,-295694396.36,-303631718.76
Paymentsto Suppliersfor Goodsand Services,-1599058814.55,-1217827239.15,-3328070402.58,-3194369286.32
Classesof Cash Receiptsfrom Operating Activities,1936312339.33,2003322407.43,3727005871.04,3044093903.74
Other Cash Receiptsfrom Operating Activities,28375189.88,54490511.83,237842187.79,21070904.03
Receiptsfrom Customers,1907937149.45,1948831895.6,3489163683.25,3023022999.71
