,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,453868993.0,453868993.0,453868993.0,453868993.0
Share Issued,453868993.0,453868993.0,453868993.0,453868993.0
Total Debt,389597512.26,250541199.75,160163655.56,185500000.0
Tangible Book Value,2089108148.98,1923678957.21,1761020226.75,1674197483.04
Invested Capital,2551568794.51,2244502686.45,1928248169.91,1884633319.6
Working Capital,1437715514.61,1261730510.92,1203688124.97,1268147992.84
Net Tangible Assets,2089108148.98,1923678957.21,1761020226.75,1674197483.04
Common Stock Equity,2184229547.06,2019961486.7,1860084514.35,1731633319.6
Total Capitalization,2551568794.51,2234994822.56,1928248169.91,1884633319.6
Total Equity Gross Minority Interest,2307194470.1,2168628086.53,1999515078.3,1751100755.7
Minority Interest,122964923.04,148666599.83,139430563.95,19467436.1
Stockholders Equity,2184229547.06,2019961486.7,1860084514.35,1731633319.6
Retained Earnings,743253133.57,616845917.26,468953090.59,345968434.94
Additional Paid In Capital,876624896.45,876624896.45,876624896.45,876624896.45
Capital Stock,453868993.0,453868993.0,453868993.0,453868993.0
Common Stock,453868993.0,453868993.0,453868993.0,453868993.0
Total Liabilities Net Minority Interest,1336533773.23,1021825483.62,1031539021.55,780775478.66
Total Non Current Liabilities Net Minority Interest,425973574.07,279232957.99,139639370.16,189711996.6
Other Non Current Liabilities,,,,
Non Current Deferred Revenue,58290459.6,63760181.38,70940700.12,36711996.6
Non Current Deferred Taxes Liabilities,343867.02,439440.75,535014.48,
Long Term Debt And Capital Lease Obligation,367339247.45,215033335.86,68163655.56,153000000.0
Long Term Debt,367339247.45,215033335.86,68163655.56,153000000.0
Current Liabilities,910560199.16,742592525.63,891899651.39,591063482.06
Other Current Liabilities,20402049.75,10245760.99,5378861.36,7471027.86
Current Debt And Capital Lease Obligation,22258264.81,35507863.89,92000000.0,32500000.0
Current Debt,0.0,9507863.89,,
Payables,810236030.54,634401695.24,772712312.44,523161465.79
Other Payable,65066769.59,60449941.2,51709807.86,44525955.92
Dividends Payable,,,,0.0
Total Tax Payable,20429104.24,18526233.26,26728416.83,30677605.16
Accounts Payable,724740156.71,555425520.78,694274087.75,447957904.71
Total Assets,3643728243.33,3190453570.15,3031054099.85,2531876234.36
Total Non Current Assets,1295452529.56,1186130533.6,935466323.49,672664759.46
Other Non Current Assets,6936895.35,42498135.03,222056585.45,45157647.33
Non Current Deferred Assets,648363.11,,,
Non Current Deferred Taxes Assets,35436828.13,37051886.72,21923886.26,20351621.82
Investmentin Financial Assets,11744215.89,147739190.81,110858625.31,143500000.0
Available For Sale Securities,11744215.89,147739190.81,110858625.31,143500000.0
Long Term Equity Investment,123040592.02,2877299.78,2941182.51,2919678.13
Goodwill And Other Intangible Assets,95121398.08,96282529.49,99064287.6,57435836.56
Other Intangible Assets,95121398.08,96282529.49,99064287.6,57435836.56
Net PPE,1022524236.98,859681491.77,478621756.36,403299975.62
Accumulated Depreciation,-583251921.57,-509576276.87,-450958753.14,-394839799.61
Gross PPE,1605776158.55,1369257768.64,929580509.5,798139775.23
Construction In Progress,52169547.77,440858658.16,62276148.42,34099581.23
Other Properties,46817923.16,39622216.59,35127916.82,30381573.08
Machinery Furniture Equipment,1021332265.85,523525581.74,477775815.05,402792504.2
Buildings And Improvements,,,,
Properties,485456421.77,365251312.15,354400629.21,330866116.72
Current Assets,2348275713.77,2004323036.55,2095587776.36,1859211474.9
Other Current Assets,65944742.14,69607098.91,5912897.95,7130750.22
Prepaid Assets,9146340.23,11988454.86,78920478.11,29011786.47
Inventory,496715932.62,485685962.18,289371290.96,311246639.89
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,299465391.99,265155507.45,129417838.44,111425710.81
Work In Process,147515266.37,170255966.27,109115258.1,121107061.57
Raw Materials,49735274.26,50274488.46,50838194.42,78713867.51
Other Receivables,108209558.62,107711281.96,105913381.03,207664277.81
Accounts Receivable,981952834.74,833403281.47,817796209.63,715782787.87
Allowance For Doubtful Accounts Receivable,-106593068.37,-86968180.52,-84523710.18,-68679088.85
Gross Accounts Receivable,1088545903.11,920371461.99,902319919.81,784461876.72
Cash Cash Equivalents And Short Term Investments,686306305.42,495926957.17,797673518.68,588375232.64
Cash And Cash Equivalents,686306305.42,495926957.17,797673518.68,588375232.64
Cash Equivalents,122789569.01,127700908.95,299531373.31,89163930.45
Cash Financial,563516736.41,368226048.22,498142145.37,499211302.19
