,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,8853288.57,-1896265.12,13610323.982208,-10109527.75
Tax Rate For Calcs,0.23,0.02,0.032461,0.25
Normalized EBITDA,1666852870.0,1201900471.0,1235685619.0,1525403781.0
Total Unusual Items,38492559.0,-94813256.0,419283153.0,-40438111.0
Total Unusual Items Excluding Goodwill,38492559.0,-94813256.0,419283153.0,-40438111.0
Net Income From Continuing Operation Net Minority Interest,813737266.0,675878799.0,1297437793.0,1166998457.0
Reconciled Depreciation,301981017.0,265625787.0,209425357.0,140729358.0
Reconciled Cost Of Revenue,9871784902.0,8867286609.0,10080797059.0,10587091277.0
EBITDA,1705345429.0,1107087215.0,1654968772.0,1484965670.0
EBIT,1403364412.0,841461428.0,1445543415.0,1344236312.0
Net Interest Income,-229557323.0,-179513031.0,-131807853.0,-128725917.0
Interest Expense,258220936.0,248559033.0,229119222.0,192265504.0
Interest Income,49464138.0,88634073.0,110873263.0,75561756.0
Normalized Income,784097995.57,768795789.88,891764963.982208,1197327040.25
Net Income From Continuing And Discontinued Operation,813737266.0,675878799.0,1297437793.0,1166998457.0
Total Expenses,12580622645.0,11147651871.0,12450854112.0,12617003068.0
Rent Expense Supplemental,18942194.0,26325923.0,23506648.0,12569085.0
Total Operating Income As Reported,1085541284.0,393145534.0,1218730182.0,1170249480.0
Diluted Average Shares,760340766.0,757905108.0,757905108.0,757846844.0
Basic Average Shares,756821775.0,757905108.0,757905108.0,755905108.0
Diluted EPS,1.07,0.89,1.71,1.54
Basic EPS,1.07,0.89,1.71,1.54
Diluted NI Availto Com Stockholders,813737266.0,675878799.0,1297437793.0,1166998457.0
Average Dilution Earnings,1608000.0,0.0,0.0,562000.0
Net Income Common Stockholders,812129266.0,675878799.0,1297437793.0,1166436457.0
Otherunder Preferred Stock Dividend,1608000.0,0.0,0.0,562000.0
Preferred Stock Dividends,0.0,0.0,0.0,0.0
Net Income,813737266.0,675878799.0,1297437793.0,1166998457.0
Minority Interests,-68222557.0,94624688.0,120499869.0,5757032.0
Net Income Including Noncontrolling Interests,881959823.0,581254111.0,1176937924.0,1161241425.0
Net Income Continuous Operations,881959823.0,581254111.0,1176937924.0,1161241425.0
Tax Provision,263183653.0,11648284.0,39486269.0,-9270617.0
Pretax Income,1145143476.0,592902395.0,1216424193.0,1151970808.0
Other Non Operating Income Expenses,2418083.0,18828320.0,14022914.0,-7956023.0
Special Income Charges,-64912460.0,25938041.0,-117352268.0,-92271026.0
Other Special Charges,-1544353.0,23692011.0,19474942.0,13492852.0
Write Off,130352756.0,127906363.0,97877326.0,78778174.0
Impairment Of Capital Assets,16749470.0,16792166.0,,0.0
Restructuring And Mergern Acquisition,-80645413.0,-194328581.0,0.0,0.0
Net Non Operating Interest Income Expense,-229557323.0,-179513031.0,-131807853.0,-128725917.0
Total Other Finance Cost,20800525.0,19588071.0,13561894.0,12022169.0
Interest Expense Non Operating,258220936.0,248559033.0,229119222.0,192265504.0
Interest Income Non Operating,49464138.0,88634073.0,110873263.0,75561756.0
Operating Income,1671480388.0,1049758060.0,901899352.0,1213315332.0
Operating Expense,2708837743.0,2280365262.0,2370057053.0,2029911791.0
Other Operating Expenses,328920018.0,261015258.0,280844014.0,235048108.0
Depreciation And Amortization In Income Statement,301981017.0,265625787.0,209425357.0,140729358.0
Depreciation Income Statement,301981017.0,265625787.0,209425357.0,140729358.0
Research And Development,894327738.0,787189282.0,774993271.0,783889101.0
Selling General And Administration,585826826.0,501694757.0,540307767.0,379844032.0
Selling And Marketing Expense,304463649.0,250142655.0,268683667.0,200989076.0
General And Administrative Expense,281363177.0,251552102.0,271624100.0,178854956.0
Rent And Landing Fees,18942194.0,26325923.0,23506648.0,12569085.0
Gross Profit,4380318131.0,3330123322.0,3271956405.0,3243227123.0
Cost Of Revenue,9871784902.0,8867286609.0,10080797059.0,10587091277.0
Total Revenue,14252103033.0,12197409931.0,13352753464.0,13830318400.0
Operating Revenue,14252103033.0,12197409931.0,13352753464.0,13830318400.0
