,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,5342919598.07,5482583862.7,4798411564.74,4369968224.84
Repayment Of Debt,-22660815173.18,-14934738311.04,-18598547600.73,-15803067501.74
Issuance Of Debt,24539912958.01,14821526981.31,14232629729.34,15389780750.0
Capital Expenditure,-3032324772.07,-2407591201.97,-1625060741.25,-1313767858.48
End Cash Position,14373516582.04,10786242097.93,8108378711.65,9578900984.7
Beginning Cash Position,10786242097.93,8108378711.65,9578900984.7,7322715826.99
Effect Of Exchange Rate Changes,-555448.48,-978876.85,-97642947.42,-16119677.83
Changes In Cash,3587829932.59,2678842263.13,-1372879325.63,2272304835.54
Financing Cash Flow,-1161357606.77,-2689185783.27,-6108134688.72,-2321450038.97
Net Other Financing Charges,-103835360.35,290355768.03,470592515.48,6983301.07
Cash Dividends Paid,-2305063333.81,-2368022443.57,-1813948024.77,-1586776871.95
Net Issuance Payments Of Debt,1879097784.83,-113211329.73,-4365917871.39,-413286751.74
Net Long Term Debt Issuance,1879097784.83,-113211329.73,-4365917871.39,-413286751.74
Long Term Debt Payments,-22660815173.18,-14934738311.04,-18598547600.73,-15803067501.74
Long Term Debt Issuance,24539912958.01,14821526981.31,14232629729.34,15389780750.0
Investing Cash Flow,-3626056830.78,-2522147018.27,-1688216942.9,-1089981208.81
Net Other Investing Changes,5494923.11,16573764.86,2727241.92,278008.08
Net Investment Purchase And Sale,-601153887.33,-163011923.45,-116707331.07,216915071.81
Sale Of Investment,6327014560.82,4951979164.87,3258600961.1,5928064559.88
Purchase Of Investment,-6928168448.15,-5114991088.32,-3375308292.17,-5711149488.07
Net Business Purchase And Sale,,10557738.58,,
Sale Of Business,,10557738.58,,
Net PPE Purchase And Sale,-3030397866.56,-2386266598.26,-1574236853.75,-1307174288.7
Sale Of PPE,1926905.51,21324603.71,50823887.5,6593569.78
Purchase Of PPE,-3032324772.07,-2407591201.97,-1625060741.25,-1313767858.48
Operating Cash Flow,8375244370.14,7890175064.67,6423472305.99,5683736083.32
Change In Working Capital,-1567071635.89,424128976.01,57894150.61,475983229.54
Change In Other Current Assets,-227959734.82,-132994977.2,-76130847.64,-23683341.26
Change In Payable,860635277.12,-194981971.3,-722577833.89,-70902806.42
Change In Inventory,-1970624117.41,907767361.67,224190897.96,423297345.21
Change In Receivables,-229123060.78,-155661437.16,632411934.18,147272032.01
Other Non Cash Items,840867946.71,950486463.68,992865999.72,1232325531.13
Depreciation And Amortization,1993777658.07,1736039615.01,1709199294.59,1724618117.76
Amortization Cash Flow,367895405.1,231064655.04,153906937.78,169207297.64
Depreciation,1625882252.97,1504974959.97,1555292356.81,1555410820.12
Gain Loss On Investment Securities,813030477.07,-184687020.62,-208453607.38,-130421625.82
Gain Loss On Sale Of PPE,1163391.67,174301709.34,-1563376.72,4399929.46
Net Income From Continuing Operations,6133739465.46,4203559477.72,3617240690.45,2277566606.01
Cash Flowsfromusedin Operating Activities Direct,8375244370.14,7890175064.67,6423472305.99,5683736083.32
Taxes Refund Paid Direct,-3697237622.95,-2970793086.02,-2789130151.22,-2087963493.12
Classesof Cash Payments,-72513731683.9,-59880129522.59,-56903300996.19,-54386020602.5
Other Cash Paymentsfrom Operating Activities,-1994651099.71,-1581949195.17,-1158525180.17,-1262369591.62
Paymentson Behalfof Employees,-3762043864.1,-3406450695.04,-3025100896.93,-2792304013.96
Paymentsto Suppliersfor Goodsand Services,-66757036720.09,-54891729632.38,-52719674919.09,-50331346996.92
Classesof Cash Receiptsfrom Operating Activities,84586213676.99,70741097673.28,66115903453.4,62157720178.94
Other Cash Receiptsfrom Operating Activities,586287498.1,761828419.89,770249097.82,671636979.91
Receiptsfrom Customers,83999926178.89,69979269253.39,65345654355.58,61486083199.03
