,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,4847312564.0,4847312564.0,4847312564.0,4847312564.0
Share Issued,4847312564.0,4847312564.0,4847312564.0,4847312564.0
Net Debt,,3759492187.01,5551547057.6,6341465021.78
Total Debt,17409897543.88,15674822454.99,15363167218.84,19596931789.97
Tangible Book Value,27408253296.62,,,16020850189.06
Invested Capital,43716536342.78,42130597516.15,39779885538.8,40566090419.15
Working Capital,7591157136.8,7677730974.2,5574630589.04,5148973563.45
Net Tangible Assets,27408253296.62,24540741412.02,23325899159.77,16020850189.06
Capital Lease Obligations,160062.36,1294655.49,8674466.67,9082025.03
Common Stock Equity,30326706612.32,27392842641.1,25908781124.97,24296258564.07
Total Capitalization,33921538246.76,33845900568.57,31274903657.6,31936866011.84
Total Equity Gross Minority Interest,36434825009.63,32572351585.96,30736047423.08,28342425526.71
Minority Interest,6108118397.31,5179508944.86,4827266298.11,4046166962.64
Stockholders Equity,30326706612.32,27392842641.1,25908781124.97,24296258564.07
Retained Earnings,13086385396.31,10224662065.62,9038160619.94,7618078520.83
Additional Paid In Capital,7948979008.16,8104034418.01,8061514937.55,7920150347.33
Capital Stock,4847312564.0,4847312564.0,4847312564.0,4847312564.0
Common Stock,4847312564.0,4847312564.0,4847312564.0,4847312564.0
Total Liabilities Net Minority Interest,26116136203.95,23066312116.84,21944195948.28,26970732192.09
Total Non Current Liabilities Net Minority Interest,5166262506.25,7996235601.7,6687880692.45,8959506911.96
Other Non Current Liabilities,384028956.48,,,
Tradeand Other Payables Non Current,113907067.67,180648020.72,106080072.73,95801668.06
Non Current Deferred Revenue,208299262.79,202397914.06,231296015.16,258917501.36
Non Current Deferred Taxes Liabilities,865035522.51,876196151.69,899991334.82,955098269.74
Long Term Debt And Capital Lease Obligation,3594991696.8,6454352582.96,5374796999.3,7649689472.8
Long Term Capital Lease Obligation,160062.36,1294655.49,8674466.67,9082025.03
Long Term Debt,3594831634.44,6453057927.47,5366122532.63,7640607447.77
Current Liabilities,20949873697.7,15070076515.14,15256315255.83,18011225280.13
Other Current Liabilities,56323401.61,77361788.04,46488171.3,59056509.52
Current Debt And Capital Lease Obligation,13814905847.08,9220469872.03,9988370219.54,11947242317.17
Current Debt,9794998096.02,8284696947.58,8504981881.2,8629224407.31
Payables,5916677188.7,5030291590.29,4752465887.03,5358902078.43
Other Payable,1483227866.0,1676889379.36,1315620653.88,1774505115.53
Dividends Payable,18379777.6,28007979.73,25413687.78,37346608.46
Total Tax Payable,982947177.9,494320066.61,258210040.63,305572619.86
Accounts Payable,3432122367.2,2831074164.59,3153221504.74,3241477734.58
Total Assets,62550961213.58,55638663702.8,52680243371.36,55313157718.8
Total Non Current Assets,34009930379.08,32890856213.46,31849297526.49,32152958875.22
Other Non Current Assets,362982701.47,676940142.09,468287799.6,519041774.66
Non Current Deferred Assets,1298427415.77,1356014514.05,1465021314.08,1529896269.43
Non Current Deferred Taxes Assets,752362851.64,539792196.0,398680509.92,326988609.56
Investmentin Financial Assets,835929586.49,882318586.49,986450219.54,1196996055.1
Available For Sale Securities,835929586.49,882318586.49,986450219.54,1196996055.1
Long Term Equity Investment,1849352567.37,1461081946.74,1414629152.58,895854393.65
Investment Properties,17349865.34,19195789.82,21041714.3,22887638.78
Goodwill And Other Intangible Assets,2918453315.7,2852101229.08,2582881965.2,8275408375.01
Other Intangible Assets,2595151647.59,2528799560.97,2059177039.86,7561013976.56
Goodwill,323301668.11,323301668.11,523704925.34,714394398.45
Net PPE,25975072075.3,25103411809.19,24512304851.27,19385885759.03
Accumulated Depreciation,-23861412437.29,-22258954959.49,-20785190260.36,-19333239384.03
Gross PPE,49836484512.59,47362366768.68,45297495111.63,38719125143.06
Construction In Progress,3679994787.6,3283810601.45,2186961080.6,1615315681.3
Other Properties,834854096.03,691213117.05,365624424.86,332516788.8
Machinery Furniture Equipment,11543718934.34,10956571014.23,10480487037.91,10515325442.97
Properties,33777916694.62,32430772035.95,32264422568.26,26255967229.99
Current Assets,28541030834.5,22747807489.34,20830945844.87,23160198843.58
Other Current Assets,613145775.9,191584016.81,164073968.65,278430865.92
Hedging Assets Current,44538570.0,10756425.0,,
Prepaid Assets,550124965.68,510775551.46,603284446.5,645737178.76
Inventory,12345933549.9,10400624466.18,11398799213.25,11621628735.53
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,1011528312.53,182409.06
Finished Goods,1781415438.88,1155664476.59,989623172.17,1453121365.07
Work In Process,6373722251.49,5085902664.12,5116646577.46,4883109389.34
Raw Materials,4190795859.53,4159057325.47,4281001151.09,5285215572.06
Other Receivables,395757492.29,617513301.86,282269216.05,626994501.72
Accounts Receivable,33955834.07,38291039.99,62961644.19,59040728.35
Allowance For Doubtful Accounts Receivable,,-19201931.93,-21227119.95,-36274412.98
Gross Accounts Receivable,,57492971.92,84188764.14,95315141.33
Cash Cash Equivalents And Short Term Investments,14557574646.66,10978262688.04,8319557356.23,9928366833.3
Cash And Cash Equivalents,14557574646.66,10978262688.04,8319557356.23,9928366833.3
Cash Equivalents,260549791.48,10288183253.68,8162373134.03,176908892.46
Cash Financial,254678210.39,690079434.36,157184222.2,9684827267.0
