,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,155805000.0,155875000.0,152244000.0,152350000.0
Share Issued,155805000.0,155875000.0,152244000.0,152350000.0
Total Debt,10006388.89,,,
Tangible Book Value,724682120.96,734009388.07,708085438.25,670278014.21
Invested Capital,816468747.42,788245637.22,763736466.31,727116103.51
Working Capital,569342091.57,567800649.8,522736757.79,496378344.76
Net Tangible Assets,724682120.96,734009388.07,708085438.25,670278014.21
Common Stock Equity,806462358.53,788245637.22,763736466.31,727116103.51
Total Capitalization,806462358.53,788245637.22,763736466.31,727116103.51
Total Equity Gross Minority Interest,858197961.06,819899547.01,770869399.14,737144500.81
Minority Interest,51735602.53,31653909.79,7132932.83,10028397.3
Stockholders Equity,806462358.53,788245637.22,763736466.31,727116103.51
Treasury Stock,21719880.0,37637600.0,4058700.0,9407900.0
Retained Earnings,279021454.55,298935228.61,284109628.12,262016278.13
Additional Paid In Capital,318752248.67,304383488.67,265574968.67,259020902.61
Capital Stock,155805000.0,155875000.0,152244000.0,152334000.0
Common Stock,155805000.0,155875000.0,152244000.0,152334000.0
Total Liabilities Net Minority Interest,351648900.8,330607806.04,225624853.23,252851658.77
Total Non Current Liabilities Net Minority Interest,15724733.24,11902931.65,17199843.71,20993609.28
Other Non Current Liabilities,,3420871.73,5460457.11,7946896.0
Non Current Deferred Revenue,15724733.24,8482059.92,11739386.6,13046713.28
Current Liabilities,335924167.56,318704874.39,208425009.52,231858049.49
Other Current Liabilities,15664588.05,6614384.95,4342408.86,3466730.97
Current Debt And Capital Lease Obligation,10006388.89,,,
Current Debt,10006388.89,,,
Payables,240131390.96,257652265.43,166101123.31,195771455.69
Other Payable,34938827.15,61387683.31,23330190.4,30826102.42
Dividends Payable,714000.0,,217500.0,154000.0
Total Tax Payable,2759230.18,614694.18,5632162.38,5411828.62
Accounts Payable,201719333.63,195649887.94,136921270.53,159379524.65
Total Assets,1209846861.86,1150507353.05,996494252.37,989996159.58
Total Non Current Assets,304580602.73,264001828.86,265332485.06,261759765.33
Other Non Current Assets,3690400.0,234570.0,3882675.6,1890232.0
Non Current Deferred Assets,2880282.78,2402044.95,3338777.42,4384035.36
Non Current Deferred Taxes Assets,10980353.13,8802880.03,10242436.74,10434435.4
Long Term Equity Investment,816489.1,867824.32,1003376.08,1000471.13
Investment Properties,33589889.3,,,
Goodwill And Other Intangible Assets,81780237.57,54236249.15,55651028.06,56838089.3
Other Intangible Assets,81780237.57,54236249.15,55651028.06,56838089.3
Net PPE,170842950.85,197458260.41,191214191.16,187212502.14
Accumulated Depreciation,-60699933.24,-54509078.7,-44416153.74,-35443586.53
Gross PPE,231542884.09,251967339.11,235630344.9,222656088.67
Construction In Progress,3187422.33,9579580.46,4614595.82,5617808.0
Other Properties,14495792.02,13413710.24,12749095.35,10119485.79
Machinery Furniture Equipment,47491247.21,37597610.48,36397616.82,26773416.99
Buildings And Improvements,,,,
Properties,166368422.53,191376437.93,181869036.91,180145377.89
Current Assets,905266259.13,886505524.19,731161767.31,728236394.25
Other Current Assets,128953793.65,362159869.63,214035793.23,179263945.46
Prepaid Assets,29194204.74,4131530.26,5273861.48,7829495.75
Inventory,211629432.69,192136383.68,171001882.31,201896453.92
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,-30647746.19,,,
Finished Goods,128082203.43,137498691.6,116131350.57,151855406.44
Work In Process,26569409.32,11851343.82,10290884.37,11024918.21
Raw Materials,56977819.94,42786348.26,44579647.37,39016129.27
Other Receivables,9177589.18,13581795.48,12101562.46,10983608.26
Accounts Receivable,251775739.88,88413512.31,110140324.4,77598897.66
Allowance For Doubtful Accounts Receivable,-27458896.64,-14507501.66,-15851495.3,-12758532.82
Gross Accounts Receivable,279234636.52,102921013.97,125991819.7,90357430.48
Cash Cash Equivalents And Short Term Investments,274535498.99,226082432.83,218608343.43,250663993.2
Cash And Cash Equivalents,274535498.99,226082432.83,218608343.43,250663993.2
Cash Equivalents,22964944.84,20044827.19,25374670.57,33408801.65
Cash Financial,251570554.15,206037605.64,193233672.86,217255191.55
