,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-2904478352.69,1916465379.69,-559170591.32,594048039.3
Repayment Of Debt,-17455663892.73,-26057753223.28,-18957772267.99,-22214728153.33
Issuance Of Debt,24306615559.06,25290811805.7,22873422268.51,22220554539.46
Capital Expenditure,-478778743.96,-588100690.36,-407776513.34,-242417611.89
End Cash Position,7211102212.27,5596074751.7,5479187206.18,4041003644.42
Beginning Cash Position,5596074751.7,5479187206.18,4041003644.42,3910543337.86
Effect Of Exchange Rate Changes,-44750950.0,50540050.4,42329935.4,63718233.44
Changes In Cash,1659778410.57,66347495.12,1395853626.36,66742073.12
Financing Cash Flow,5284036700.15,-2039257607.13,2626959168.53,-608664497.72
Net Other Financing Charges,-710441958.01,23452802.08,-22278634.78,289721720.75
Cash Dividends Paid,-856473008.17,-1295768991.63,-1266412197.21,-904212604.6
Net Issuance Payments Of Debt,6850951666.33,-766941417.58,3915650000.52,5826386.13
Net Long Term Debt Issuance,6850951666.33,-766941417.58,3915650000.52,5826386.13
Long Term Debt Payments,-17455663892.73,-26057753223.28,-18957772267.99,-22214728153.33
Long Term Debt Issuance,24306615559.06,25290811805.7,22873422268.51,22220554539.46
Investing Cash Flow,-1198558680.85,-398960967.8,-1079711464.19,-161059080.35
Net Other Investing Changes,-12982583.33,31219138.89,-40000000.0,
Net Investment Purchase And Sale,-647589166.36,153847123.41,-186416968.45,77759264.12
Sale Of Investment,1527377895.51,316697595.56,329588670.51,209848452.2
Purchase Of Investment,-2174967061.87,-162850472.15,-516005638.96,-132089188.08
Net Business Purchase And Sale,-60344976.21,0.0,-447394269.79,
Sale Of Business,0.0,0.0,,
Purchase Of Business,-60344976.21,0.0,-447394269.79,
Net PPE Purchase And Sale,-477641954.95,-584027230.1,-405900225.95,-238818344.47
Sale Of PPE,1136789.01,4073460.26,1876287.39,3599267.42
Purchase Of PPE,-478778743.96,-588100690.36,-407776513.34,-242417611.89
Operating Cash Flow,-2425699608.73,2504566070.05,-151394077.98,836465651.19
Change In Working Capital,-4198637731.16,84044976.47,-2024816647.69,-1005615603.34
Change In Other Current Assets,-126030075.01,-140916075.95,13315846.0,-20865096.03
Change In Payable,4299867322.24,990002766.58,-195620880.4,-839047355.37
Change In Inventory,-6352885490.16,-444662900.9,323073673.35,2008318375.21
Change In Receivables,-2019589488.23,-320378813.26,-2165585286.64,-2154021527.15
Other Non Cash Items,480552160.3,824299806.24,428550579.68,472441934.49
Depreciation And Amortization,177992165.41,137449732.95,90823924.61,102886419.6
Amortization Cash Flow,61952353.29,52897084.27,11518921.23,10712850.54
Depreciation,116039812.12,84552648.68,79305003.38,92173569.06
Gain Loss On Investment Securities,330177386.46,388530442.04,196928487.55,33771044.84
Gain Loss On Sale Of PPE,1337376.2,-4068182.31,-1862695.14,-3599267.42
Net Income From Continuing Operations,558762965.03,777213469.9,1206377784.9,1036024522.67
Cash Flowsfromusedin Operating Activities Direct,-2425699608.73,2504566070.05,-151394077.98,836465651.19
Taxes Refund Paid Direct,-1031632709.38,-1126201306.94,-941843880.83,-889091892.76
Classesof Cash Payments,-177224954425.08,-144518542119.33,-137487888006.99,-131109730666.14
Other Cash Paymentsfrom Operating Activities,-1530567539.34,-1461844688.29,-1309961175.85,-1267183857.35
Paymentson Behalfof Employees,-1719386060.09,-1679336688.43,-1540848288.2,-1494849557.86
Paymentsto Suppliersfor Goodsand Services,-173975000825.65,-141377360742.61,-134637078542.94,-128347697250.93
Classesof Cash Receiptsfrom Operating Activities,175830887525.73,148149309496.32,138278337809.84,132835288210.09
Other Cash Receiptsfrom Operating Activities,181909513.7,225418604.36,320112491.7,516480400.79
Receiptsfrom Customers,175648978012.03,147923890891.96,137958225318.14,132318807809.3
