,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,150126563.68,267844060.73,22094192.64,-279437699.18
Repayment Of Debt,-24150600.0,-184481913.39,-18170084.96,-11868080.96
Issuance Of Debt,,,37723910.69,125688765.16
Capital Expenditure,-67485523.88,-60585963.61,-182593453.12,-311321175.66
End Cash Position,559626855.91,696838235.33,733710562.13,732396268.43
Beginning Cash Position,696838235.33,733710562.13,732396268.43,933518631.55
Effect Of Exchange Rate Changes,98854.16,54768.0,-134656.85,-323468.42
Changes In Cash,-137310233.58,-36927094.8,1448950.55,-200798894.7
Financing Cash Flow,-271533631.9,-241667746.71,-47266096.0,20321653.54
Net Other Financing Charges,-154657932.94,-21902906.52,-28715094.76,-14019026.68
Cash Dividends Paid,-86775404.96,-33690926.8,-36651792.19,-79480003.98
Net Issuance Payments Of Debt,-24150600.0,-184481913.39,19553825.73,113820684.2
Net Long Term Debt Issuance,-24150600.0,-184481913.39,19553825.73,113820684.2
Long Term Debt Payments,-24150600.0,-184481913.39,-18170084.96,-11868080.96
Long Term Debt Issuance,,,37723910.69,125688765.16
Investing Cash Flow,-83388689.24,-123689372.43,-155972599.21,-253004024.72
Net Other Investing Changes,-21549558.39,-76669166.15,22000000.0,68000000.0
Net Investment Purchase And Sale,3830799.77,11200405.2,4394508.49,-11086078.13
Sale Of Investment,3830799.77,17295805.2,4394508.49,12488438.87
Purchase Of Investment,0.0,-6095400.0,,-23574517.0
Net Business Purchase And Sale,550912.0,1120776.78,,1133784.85
Sale Of Business,612074.56,1120776.78,,1133784.85
Purchase Of Business,-61162.56,,,
Net PPE Purchase And Sale,-66220842.62,-59341388.26,-182367107.7,-311051731.44
Sale Of PPE,1264681.26,1244575.35,226345.42,269444.22
Purchase Of PPE,-67485523.88,-60585963.61,-182593453.12,-311321175.66
Capital Expenditure Reported,,,,
Operating Cash Flow,217612087.56,328430024.34,204687645.76,31883476.48
Change In Working Capital,-119831984.04,-90000676.65,-78055614.8,-308501634.85
Change In Other Current Assets,-13347578.46,-13818468.3,-13571749.92,-8602785.7
Change In Payable,-153797752.07,76548513.62,76000989.69,117641887.02
Change In Inventory,-3622907.25,6618418.94,-86349342.35,-200463799.17
Change In Receivables,50936253.74,-159349140.91,-54135512.22,-217076937.0
Other Non Cash Items,41040204.44,81694260.99,51141590.06,39143131.07
Deferred Tax,,,,
Depreciation And Amortization,167474808.0,161380853.81,121679992.8,77305208.57
Amortization Cash Flow,48538585.1,54936932.2,57267337.58,53329247.41
Depreciation,118936222.9,106443921.61,64412655.22,23975961.16
Gain Loss On Investment Securities,-725793.36,-22564434.0,-8835678.44,-12688909.77
Gain Loss On Sale Of PPE,-214206.17,-200403.32,-172855.26,61072.82
Net Income From Continuing Operations,36480948.41,124595194.14,24819695.16,164024251.0
Cash Flowsfromusedin Operating Activities Direct,217612087.56,328430024.34,204687645.76,31883476.48
Taxes Refund Paid Direct,-90437295.92,-103764575.0,-85186621.36,-91709786.63
Classesof Cash Payments,-1482799369.38,-1488442422.36,-1406282914.48,-1447716083.48
Other Cash Paymentsfrom Operating Activities,-117144620.21,-185570533.79,-57983413.99,-72341937.96
Paymentson Behalfof Employees,-564337760.09,-581839712.21,-537914519.43,-519048169.93
Paymentsto Suppliersfor Goodsand Services,-801316989.08,-721032176.36,-810384981.06,-856325975.59
Classesof Cash Receiptsfrom Operating Activities,1790848752.86,1920637021.7,1696157181.6,1571309346.59
Other Cash Receiptsfrom Operating Activities,38482103.35,116935459.04,79300871.07,70115625.14
Receiptsfrom Customers,1752366649.51,1803701562.66,1616856310.53,1501193721.45
