,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,645674963.0,645674963.0,645674963.0,645674963.0
Share Issued,645674963.0,645674963.0,645674963.0,645674963.0
Net Debt,4228968673.02,3611117424.15,2112681549.83,1242938283.28
Total Debt,5306925938.88,4343905911.43,2868922008.02,2624938698.69
Tangible Book Value,3229113167.15,3849557650.64,3506024670.53,3177582080.93
Invested Capital,8386558989.38,8511731327.35,7034134779.62,6194319150.09
Working Capital,-1799982266.0,159751493.55,-77299257.81,-554705377.01
Net Tangible Assets,3229113167.15,3849557650.64,3506024670.53,3177582080.93
Capital Lease Obligations,3673630.33,5857164.28,9405001.94,6771924.4
Common Stock Equity,4017221146.89,4627151466.55,4232430907.35,3834809285.82
Total Capitalization,6746020266.66,7751075080.36,5936210178.01,4867609285.82
Total Equity Gross Minority Interest,4374147393.71,5053246374.29,4613642264.72,4338877649.16
Minority Interest,356926246.82,426094907.74,381211357.37,504068363.34
Stockholders Equity,4017221146.89,4627151466.55,4232430907.35,3834809285.82
Retained Earnings,-460638287.56,149292032.1,-245428527.1,-654467178.8
Additional Paid In Capital,3538238816.69,3538238816.69,3538238816.69,3538238816.69
Capital Stock,645674963.0,645674963.0,645674963.0,645674963.0
Common Stock,645674963.0,645674963.0,645674963.0,645674963.0
Total Liabilities Net Minority Interest,7931063000.39,7374452289.77,5952260645.7,4914179370.08
Total Non Current Liabilities Net Minority Interest,2829365698.22,3219838930.4,1805097022.44,1190838553.88
Non Current Deferred Revenue,62438346.08,52752295.0,51344031.93,132719249.92
Non Current Deferred Taxes Liabilities,34454602.04,37305857.31,40568717.91,18547379.56
Long Term Debt And Capital Lease Obligation,2732472750.1,3129780778.09,1713184272.6,1039571924.4
Long Term Capital Lease Obligation,3673630.33,5857164.28,9405001.94,6771924.4
Long Term Debt,2728799119.77,3123923613.81,1703779270.66,1032800000.0
Current Liabilities,5101697302.17,4154613359.37,4147163623.26,3723340816.2
Other Current Liabilities,299204298.33,606808359.93,514481020.06,20064405.18
Current Debt And Capital Lease Obligation,2574453188.78,1214125133.34,1155737735.42,1585366774.29
Current Debt,1640538722.72,760656246.99,1097924601.61,1326709864.27
Payables,2219655002.59,2325327163.97,2458629897.91,2071190795.36
Other Payable,249377517.98,258051975.71,281686118.72,761916078.59
Total Tax Payable,8797215.77,45217814.58,19546491.47,12827698.25
Accounts Payable,1961480268.84,2022057373.68,2157397287.72,1296447018.52
Total Assets,12305210394.1,12427698664.06,10565902910.42,9253057019.24
Total Non Current Assets,9003495357.93,8113333811.14,6496038544.97,6084421580.05
Other Non Current Assets,39580248.99,590128892.55,559257426.12,185935267.61
Non Current Deferred Assets,,,,1416666.79
Non Current Deferred Taxes Assets,133895615.73,15963295.75,16836091.52,16986021.11
Goodwill And Other Intangible Assets,788107979.74,777593815.91,726406236.82,657227204.89
Other Intangible Assets,770524506.41,760010342.58,708822763.49,657227204.89
Goodwill,17583473.33,17583473.33,17583473.33,
Net PPE,8041911513.47,6729647806.93,5193538790.51,5167856419.65
Accumulated Depreciation,-887271155.09,-1107880964.86,-856006927.51,-1206557797.56
Gross PPE,8929182668.56,7837528771.79,6049545718.02,6374414217.21
Construction In Progress,3389274950.0,1772629520.09,1158626308.86,1420340092.86
Other Properties,58510566.39,39339265.55,35760305.96,22850332.4
Machinery Furniture Equipment,3313133014.81,4047551594.25,3187303873.5,3442899883.41
Buildings And Improvements,,,,
Properties,2168264137.36,1978008391.9,1667855229.7,1488323908.54
Current Assets,3301715036.17,4314364852.92,4069864365.45,3168635439.19
Other Current Assets,159071073.95,114962230.83,59289265.4,190034599.15
Assets Held For Sale Current,,5874065.75,,
Prepaid Assets,161479195.21,187441429.34,176309507.09,127452119.0
Inventory,891337553.86,686887235.96,695508197.62,686161229.71
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,
Finished Goods,514181329.47,353687409.59,384420067.13,394400372.67
Work In Process,,,0.0,9567002.84
Raw Materials,377156224.39,333199826.37,311088130.49,282193854.2
Other Receivables,922249016.9,1754865303.61,1468623786.88,609911188.86
Accounts Receivable,1027209026.78,1290872150.78,981111286.02,438504721.48
Allowance For Doubtful Accounts Receivable,-94813592.91,-89347630.44,-100591924.1,-114145602.57
Gross Accounts Receivable,1122022619.69,1380219781.22,1081703210.12,552650324.05
Cash Cash Equivalents And Short Term Investments,140369169.47,273462436.65,689022322.44,1116571580.99
Cash And Cash Equivalents,140369169.47,273462436.65,689022322.44,1116571580.99
Cash Equivalents,125657287.96,214247555.36,203474506.33,155092344.62
Cash Financial,4907479.64,14909189.29,485547816.11,961479236.37
