,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1028952940.42,-1721246678.97,-1324074107.33,-1552565571.13
Repayment Of Debt,-1529812498.41,-1554163189.34,-2089390000.0,-2259873816.62
Issuance Of Debt,2584544261.31,2988994035.16,2884010942.76,2595990000.0
Capital Expenditure,-635058419.32,-1864752946.91,-926028874.94,-1688879719.28
End Cash Position,130564767.6,229156744.65,485547816.11,961479236.37
Beginning Cash Position,229156744.65,485547816.11,961479236.37,151936892.29
Effect Of Exchange Rate Changes,1677186.76,2250787.56,1404511.13,-807776.94
Changes In Cash,-100269163.81,-258641859.02,-477335931.39,810350121.02
Financing Cash Flow,862971071.63,1356122114.77,582527880.92,2384619268.87
Net Other Financing Charges,-60321360.32,57644776.11,-90517697.33,2206881573.29
Cash Dividends Paid,-115439330.95,-111140143.58,-101038489.71,-118188973.79
Net Issuance Payments Of Debt,1054731762.9,1434830845.82,794620942.76,336116183.38
Net Long Term Debt Issuance,1054731762.9,1434830845.82,794620942.76,336116183.38
Long Term Debt Payments,-1529812498.41,-1554163189.34,-2089390000.0,-2259873816.62
Long Term Debt Issuance,2584544261.31,2988994035.16,2884010942.76,2595990000.0
Investing Cash Flow,-569345714.34,-1758270241.73,-661818579.92,-1710583296.0
Net Other Investing Changes,,,,6176839.68
Net Investment Purchase And Sale,,,,-28767920.0
Sale Of Investment,,,,
Purchase Of Investment,,,,-28767920.0
Net Business Purchase And Sale,,27204437.51,263996166.7,
Sale Of Business,,160173650.0,591662259.58,
Purchase Of Business,,-132969212.49,-327666092.88,
Net PPE Purchase And Sale,-569345714.34,-1785474679.24,-925814746.62,-1687992215.68
Sale Of PPE,65712704.98,79278267.67,214128.32,887503.6
Purchase Of PPE,-635058419.32,-1864752946.91,-926028874.94,-1688879719.28
Capital Expenditure Reported,,,,
Operating Cash Flow,-393894521.1,143506267.94,-398045232.39,136314148.15
Change In Working Capital,-352161245.87,-715510111.36,-1074207392.23,-628044608.4
Change In Other Current Assets,-120783575.25,-2390064.83,-5025741.96,-6052532.99
Change In Payable,-971768388.4,-78482171.48,249292912.47,-303408279.06
Change In Inventory,-332410622.23,10257821.57,-7792328.82,-328601705.22
Change In Receivables,1072801340.01,-644895696.62,-1310682233.92,10017908.87
Other Non Cash Items,112277461.24,83663235.87,88325976.29,132629235.18
Deferred Tax,,,,
Depreciation And Amortization,364586378.46,349055936.91,271448792.23,273825073.74
Amortization Cash Flow,28762361.99,24804137.0,24109127.26,18809714.24
Depreciation,335824016.47,324251799.91,247339664.97,255015359.5
Gain Loss On Investment Securities,11466755.54,13205737.32,-160659078.93,11556042.87
Gain Loss On Sale Of PPE,-2941333.85,-45043718.46,-1528522.86,699998.57
Net Income From Continuing Operations,-663098980.58,464817473.15,459169690.37,331326732.46
Cash Flowsfromusedin Operating Activities Direct,-393894521.1,143506267.94,-398045232.39,136314148.15
Taxes Refund Paid Direct,33513513.52,13759093.19,50230936.47,-197116645.96
Classesof Cash Payments,-4536690236.0,-4821604324.21,-3219330044.23,-2382593883.24
Other Cash Paymentsfrom Operating Activities,-70479552.9,-72354767.11,-78981784.84,-198940693.44
Paymentson Behalfof Employees,-368712853.91,-387995741.51,-364127033.64,-367557264.73
Paymentsto Suppliersfor Goodsand Services,-4097497829.19,-4361253815.59,-2776221225.75,-1816095925.07
Classesof Cash Receiptsfrom Operating Activities,4109282201.38,4951351498.96,2771053875.37,2716024677.35
Other Cash Receiptsfrom Operating Activities,164601197.91,182004319.13,210832382.02,71798067.53
Receiptsfrom Customers,3944681003.47,4769347179.83,2560221493.35,2644226609.82
