,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,255319480.0,255319480.0,255319480.0,202303752.0
Share Issued,255319480.0,255319480.0,255319480.0,202303752.0
Net Debt,681343253.06,658891069.68,629827441.34,996021476.27
Total Debt,1510558903.96,1510638714.9,1351834295.93,1420640377.35
Tangible Book Value,445151170.33,609237696.98,450553348.16,-6752783.16
Invested Capital,2868027739.8,3107258787.65,2881865552.7,2457986377.56
Working Capital,378324439.49,733778416.27,687068265.25,-17938341.27
Net Tangible Assets,445151170.33,609237696.98,450553348.16,-6752783.16
Capital Lease Obligations,19779646.41,24329850.65,11641481.61,20782875.1
Common Stock Equity,1516068423.01,1776245856.51,1661350206.78,1171655278.84
Total Capitalization,2078552606.55,2377531682.11,2368235313.54,1879664766.76
Total Equity Gross Minority Interest,1617851915.63,1908380665.01,1790356287.16,1315100716.09
Minority Interest,101783492.62,132134808.5,129006080.38,143445437.25
Stockholders Equity,1516068423.01,1776245856.51,1661350206.78,1171655278.84
Retained Earnings,628414882.51,784717040.36,694659305.04,627666532.32
Additional Paid In Capital,564379968.72,657269010.34,657251065.52,291874743.96
Capital Stock,255319480.0,255319480.0,255319480.0,202303752.0
Common Stock,255319480.0,255319480.0,255319480.0,202303752.0
Total Liabilities Net Minority Interest,3014098063.5,2991729813.96,2752487893.41,2383703766.78
Total Non Current Liabilities Net Minority Interest,923851969.42,1003091890.71,1142116490.54,849943787.43
Other Non Current Liabilities,16346089.1,17979987.87,16138360.73,15035594.12
Tradeand Other Payables Non Current,268057272.88,304602204.12,347062273.54,38989333.03
Non Current Deferred Revenue,23934084.46,21407475.61,28983266.24,38469275.89
Non Current Deferred Taxes Liabilities,33250693.03,33486546.86,31406001.66,28657221.37
Long Term Debt And Capital Lease Obligation,582263829.95,625615676.25,718526588.37,728792363.02
Long Term Capital Lease Obligation,19779646.41,24329850.65,11641481.61,20782875.1
Long Term Debt,562484183.54,601285825.6,706885106.76,708009487.92
Current Liabilities,2090246094.08,1988637923.25,1610371402.87,1533759979.35
Other Current Liabilities,81743500.72,83556794.39,97689207.11,106123419.14
Current Debt And Capital Lease Obligation,928295074.01,885023038.65,633307707.56,691848014.33
Current Debt,789475133.25,729727105.54,513630239.16,578321610.8
Payables,966485490.2,992375202.22,786244520.88,700599288.01
Other Payable,64283284.45,77583101.89,51533157.11,56953030.83
Dividends Payable,4103248.84,1437254.56,3156117.56,3838036.11
Total Tax Payable,41802998.17,53225824.95,19513399.25,18371239.58
Accounts Payable,856295958.74,860129020.82,712041846.96,621436981.49
Total Assets,4631949979.13,4900110478.97,4542844180.57,3698804482.87
Total Non Current Assets,2163379445.56,2177694139.45,2245404512.45,2182982844.79
Other Non Current Assets,324028302.79,369042499.81,347336988.64,373854194.17
Non Current Deferred Assets,6076801.52,4004601.67,7339177.48,7085755.34
Non Current Deferred Taxes Assets,88108275.13,53615898.66,43239471.15,35798756.87
Investmentin Financial Assets,20373715.12,10373715.12,76837170.62,76513602.51
Available For Sale Securities,20373715.12,10373715.12,76837170.62,76513602.51
Long Term Equity Investment,281573233.13,260058736.33,228204775.18,176932771.83
Goodwill And Other Intangible Assets,1070917252.68,1167008159.53,1210796858.62,1178408062.0
Other Intangible Assets,861707867.57,913476928.34,957265627.43,924876830.81
Goodwill,209209385.11,253531231.19,253531231.19,253531231.19
Net PPE,333869911.74,313388666.15,306988230.86,272874261.19
Accumulated Depreciation,-112742367.78,-58010473.73,-45636254.83,-34422126.45
Gross PPE,446612279.52,371399139.88,352624485.69,307296387.64
Construction In Progress,615408.51,753087.34,4220195.89,192100535.57
Other Properties,52277944.41,62630574.83,50740960.79,53959844.85
Machinery Furniture Equipment,155031204.77,103539979.36,96561889.72,35392525.03
Buildings And Improvements,,,,
Properties,238687721.83,204475498.35,201101439.29,25843482.19
Current Assets,2468570533.57,2722416339.52,2297439668.12,1515821638.08
Other Current Assets,48524575.3,89063497.14,88643549.14,99222877.02
Assets Held For Sale Current,,66463455.5,,
Prepaid Assets,29222681.91,49556508.87,45863989.22,40421767.75
Inventory,56169978.33,23063723.71,43646007.13,21066690.22
Inventories Adjustments Allowances,0.0,,0.0,
Other Inventories,40748571.03,9867121.99,12714449.46,6489826.61
Finished Goods,7748232.4,5330220.01,16676130.84,3484135.07
Work In Process,348090.77,,,
Raw Materials,7325084.13,7866381.71,14255426.83,11092728.54
Other Receivables,377565534.28,476001811.0,502838453.06,412855829.32
Accounts Receivable,1286471700.02,1346145481.84,1025759764.99,651944851.32
Allowance For Doubtful Accounts Receivable,-266808238.45,-188101770.63,-134465384.89,-115611038.46
Gross Accounts Receivable,1553279938.47,1534247252.47,1160225149.88,767555889.78
Cash Cash Equivalents And Short Term Investments,670616063.73,672121861.46,590687904.58,290309622.45
Other Short Term Investments,,,,
Cash And Cash Equivalents,670616063.73,672121861.46,590687904.58,290309622.45
Cash Equivalents,11112282.96,4928750.08,5707581.7,33750457.56
Cash Financial,659503780.77,667193111.38,584980322.88,256559164.89
