,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-735960100.76,319328730.43,624634102.81,-1073591449.66
Repayment Of Debt,-4303857918.0,-5615552349.84,-3237934094.36,-2710632788.19
Issuance Of Debt,4725846856.91,6201877610.0,3310500000.0,3821892326.94
Capital Expenditure,-1966048669.65,-1853335193.38,-1592387172.07,-2316284576.56
End Cash Position,1446554164.11,1477600220.01,1306966362.73,1327950125.34
Beginning Cash Position,1477600220.01,1306966362.73,1327950125.34,1854134657.35
Effect Of Exchange Rate Changes,-10650693.14,51158021.95,28997894.61,54654378.0
Changes In Cash,-20395362.76,119475835.33,-49981657.22,-580838910.01
Financing Cash Flow,617069791.66,-132912066.27,-644232023.53,609042700.05
Net Other Financing Charges,753132480.2,-212401911.93,-147958706.42,-183898173.73
Cash Dividends Paid,-546180824.95,-475364612.0,-556005922.75,-318318664.97
Net Issuance Payments Of Debt,421988938.91,586325260.16,72565905.64,1111259538.75
Net Long Term Debt Issuance,421988938.91,586325260.16,72565905.64,1111259538.75
Long Term Debt Payments,-4303857918.0,-5615552349.84,-3237934094.36,-2710632788.19
Long Term Debt Issuance,4725846856.91,6201877610.0,3310500000.0,3821892326.94
Investing Cash Flow,-1867553723.31,-1920276022.21,-1622770908.57,-2432574736.96
Net Other Investing Changes,,-30135.18,-18239575.49,-24148478.82
Net Investment Purchase And Sale,88542940.34,-72108043.17,-16987267.35,-102859924.69
Sale Of Investment,118542940.34,6512880.57,48595231.0,54247813.68
Purchase Of Investment,-30000000.0,-78620923.74,-65582498.35,-157107738.37
Net PPE Purchase And Sale,-1956096663.65,-1848137843.86,-1587544065.73,-2305566333.45
Sale Of PPE,9952006.0,5197349.52,4843106.34,10718243.11
Purchase Of PPE,-1966048669.65,-1853335193.38,-1592387172.07,-2316284576.56
Operating Cash Flow,1230088568.89,2172663923.81,2217021274.88,1242693126.9
Change In Working Capital,-438028559.54,-284412378.12,161984159.66,-902630393.39
Change In Other Current Assets,-5107155.12,-17682685.13,12552785.97,-73703501.07
Change In Payable,165021079.43,597684896.15,19987105.43,669885888.46
Change In Inventory,-471605242.36,-78327395.16,-140054606.58,-679919985.46
Change In Receivables,-126337241.49,-786087193.98,269498874.84,-818892795.32
Other Non Cash Items,280535956.16,155142101.98,176407056.9,13617877.24
Depreciation And Amortization,1011464348.65,916773833.16,780372034.4,672010579.55
Amortization Cash Flow,123310912.26,113539469.6,99444623.7,67447661.07
Depreciation,888153436.39,803234363.56,680927410.7,604562918.48
Gain Loss On Investment Securities,-69450822.48,97720666.58,161973719.63,70004018.51
Gain Loss On Sale Of PPE,13496127.51,6376235.31,10278636.77,16099120.08
Net Income From Continuing Operations,227329393.11,1107463116.83,817249345.21,1176009472.86
Cash Flowsfromusedin Operating Activities Direct,1230088568.89,2172663923.81,2217021274.88,1242693126.9
Taxes Refund Paid Direct,-391439935.65,-568310678.17,-614295113.46,-206430569.08
Classesof Cash Payments,-7334081742.69,-6585910391.71,-6196990772.95,-6115508638.25
Other Cash Paymentsfrom Operating Activities,-2860664326.03,-2587437831.82,-2456654375.25,-2190588962.48
Paymentson Behalfof Employees,-1865521482.47,-1664807572.34,-1491390001.84,-1334217634.81
Paymentsto Suppliersfor Goodsand Services,-2607895934.19,-2333664987.55,-2248946395.86,-2590702040.96
Classesof Cash Receiptsfrom Operating Activities,8955610247.23,9326884993.69,9028307161.29,7564632334.23
Other Cash Receiptsfrom Operating Activities,245623358.44,291206417.02,426484363.56,264619817.59
Receiptsfrom Customers,8709986888.79,9035678576.67,8601822797.73,7300012516.64
