,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-7060433.8,-190537824.26,-86474069.75,-361080101.44
Repayment Of Debt,-676993485.83,-541659822.38,-587867709.48,-623114169.04
Issuance Of Debt,501187938.83,887977345.27,626288534.08,923376269.8
Capital Expenditure,-87869125.75,-352093889.63,-209889336.48,-127869740.1
End Cash Position,288184844.61,499393984.94,331426397.94,525747896.99
Beginning Cash Position,499393984.94,331426397.94,525747896.99,68963801.47
Effect Of Exchange Rate Changes,-1203666.51,2124542.02,4341369.72,-3019390.68
Changes In Cash,-210005473.82,165843044.98,-198662868.77,459803486.2
Financing Cash Flow,-212592858.82,270454787.28,-49130762.27,856379502.22
Net Other Financing Charges,-3375386.38,-47888882.51,-57363813.89,587242285.74
Cash Dividends Paid,-33411925.44,-27973853.1,-30187772.98,-31124884.28
Net Issuance Payments Of Debt,-175805547.0,346317522.89,38420824.6,300262100.76
Net Long Term Debt Issuance,-175805547.0,346317522.89,38420824.6,300262100.76
Long Term Debt Payments,-676993485.83,-541659822.38,-587867709.48,-623114169.04
Long Term Debt Issuance,501187938.83,887977345.27,626288534.08,923376269.8
Investing Cash Flow,-78221306.95,-266167807.67,-272947373.23,-163365654.68
Net Other Investing Changes,-3010758.44,,-2560023.41,
Net Investment Purchase And Sale,6145580.23,83244550.02,-17276478.6,-35743836.58
Sale Of Investment,43065580.23,93444550.02,186323521.4,11194563.42
Purchase Of Investment,-36920000.0,-10200000.0,-203600000.0,-46938400.0
Net Business Purchase And Sale,,,-43502322.74,
Purchase Of Business,,,-43502322.74,
Net PPE Purchase And Sale,-81356128.74,-349412357.69,-209608548.48,-127621818.1
Sale Of PPE,6512997.01,2681531.94,280788.0,247922.0
Purchase Of PPE,-87869125.75,-352093889.63,-209889336.48,-127869740.1
Capital Expenditure Reported,,,,
Operating Cash Flow,80808691.95,161556065.37,123415266.73,-233210361.34
Change In Working Capital,46620607.44,72187907.27,23485489.94,-277349782.36
Change In Other Current Assets,-14467163.35,310854.36,-7675684.93,-14169832.54
Change In Payable,54518483.44,-68228893.01,98846005.86,147065970.54
Change In Inventory,-94816673.72,-32893476.01,4841829.09,-76899279.33
Change In Receivables,101385961.07,172999421.93,-72526660.08,-333346641.03
Other Non Cash Items,29544860.82,41781244.07,45778265.9,33342400.8
Deferred Tax,,,,
Depreciation And Amortization,19978036.26,29200038.41,30935458.08,28883255.22
Amortization Cash Flow,4619957.47,7419180.17,5540042.82,2469618.07
Depreciation,15358078.79,21780858.24,25395415.26,26413637.15
Gain Loss On Investment Securities,-5283785.36,-27286878.0,-5501291.59,-1920872.09
Gain Loss On Sale Of PPE,6464570.99,10522004.65,-502166.62,-923721.0
Net Income From Continuing Operations,-94641734.79,28145852.49,21743187.89,-26903860.09
Cash Flowsfromusedin Operating Activities Direct,80808691.95,161556065.37,123415266.73,-233210361.34
Taxes Refund Paid Direct,-26675036.24,-18668204.74,-16513010.83,-25514999.73
Classesof Cash Payments,-3274693671.97,-3149582737.47,-2488144751.96,-3273404529.01
Other Cash Paymentsfrom Operating Activities,-136789728.33,-101385085.73,-131812710.79,-187251193.67
Paymentson Behalfof Employees,-93685911.55,-89803563.57,-105447045.16,-88925392.7
Paymentsto Suppliersfor Goodsand Services,-3044218032.09,-2958394088.17,-2250884996.01,-2997227942.64
Classesof Cash Receiptsfrom Operating Activities,3382177400.16,3329807007.58,2628073029.52,3065709167.4
Other Cash Receiptsfrom Operating Activities,91455658.3,71020373.37,127622544.46,127526941.0
Receiptsfrom Customers,3290721741.86,3258786634.21,2500450485.06,2938182226.4
