,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-6569298.660111,-2096517.305986,-1218994.135938,-2520120.089293
Tax Rate For Calcs,0.082151,0.31312,0.201991,0.234695
Normalized EBITDA,15813078.36,99761279.51,88116137.97,29416217.65
Total Unusual Items,-79965728.38,-6695579.88,-6034882.05,-10737863.73
Total Unusual Items Excluding Goodwill,-79965728.38,-6695579.88,-6034882.05,-10737863.73
Net Income From Continuing Operation Net Minority Interest,-95519105.52,26045504.47,15273897.14,-26380439.33
Reconciled Depreciation,19978036.26,29200038.41,30935458.08,28883255.22
Reconciled Cost Of Revenue,2915832182.93,3033895061.2,2506203344.1,2748077328.08
EBITDA,-64152650.02,93065699.63,82081255.92,18678353.92
EBIT,-84130686.28,63865661.22,51145797.84,-10204901.3
Net Interest Income,-18067344.57,-23885445.31,-25601610.21,-30908390.03
Interest Expense,18981894.08,22889309.93,23898989.64,24949515.3
Interest Income,2829934.06,2158267.36,3672608.13,1234391.07
Normalized Income,-22122675.800111,30644567.044014,20089785.054062,-18162695.689293
Net Income From Continuing And Discontinued Operation,-95519105.52,26045504.47,15273897.14,-26380439.33
Total Expenses,3076999893.95,3198278915.2,2658510328.08,2914756097.85
Rent Expense Supplemental,3818046.44,3204843.17,1858611.17,3060300.14
Total Operating Income As Reported,-102026880.56,52329168.69,27185203.35,-35341842.56
Diluted Average Shares,180224727.0,186039318.0,190923714.0,155179055.0
Basic Average Shares,180224727.0,186039318.0,190923714.0,155179055.0
Diluted EPS,-0.53,0.14,0.08,-0.17
Basic EPS,-0.53,0.14,0.08,-0.17
Net Income Common Stockholders,-95519105.52,26045504.47,15273897.14,-26380439.33
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-95519105.52,26045504.47,15273897.14,-26380439.33
Minority Interests,-877370.73,-2100348.02,-6469290.75,523420.76
Net Income Including Noncontrolling Interests,-94641734.79,28145852.49,21743187.89,-26903860.09
Net Income Continuous Operations,-94641734.79,28145852.49,21743187.89,-26903860.09
Tax Provision,-8470845.57,12830498.8,5503620.31,-8250556.51
Pretax Income,-103112580.36,40976351.29,27246808.2,-35154416.6
Other Non Operating Income Expenses,-1085699.8,-11352817.4,61604.85,187425.96
Special Income Charges,-83506496.53,-7758828.99,-6928486.17,-10737863.73
Other Special Charges,5380359.94,752932.51,-547836.96,-924354.45
Write Off,19658743.96,-505411.59,5321466.15,1593346.6
Impairment Of Capital Assets,58467392.63,7511308.07,2154856.98,10068871.58
Net Non Operating Interest Income Expense,-18067344.57,-23885445.31,-25601610.21,-30908390.03
Total Other Finance Cost,1915384.55,3154402.74,5375228.7,7193265.8
Interest Expense Non Operating,18981894.08,22889309.93,23898989.64,24949515.3
Interest Income Non Operating,2829934.06,2158267.36,3672608.13,1234391.07
Operating Income,-2107280.21,58019377.19,56557250.55,3610170.55
Operating Expense,161167711.02,164383854.0,152306983.98,166678769.77
Other Operating Expenses,8164547.42,13262421.26,12167572.27,3557255.34
Depreciation And Amortization In Income Statement,9489992.67,17263644.53,19326919.91,19023218.55
Depreciation Income Statement,9489992.67,17263644.53,19326919.91,19023218.55
Research And Development,17983046.95,16714856.06,13159626.33,15079859.01
Selling General And Administration,49120626.07,40429165.91,41632265.48,46781869.5
Selling And Marketing Expense,19308117.99,19675321.61,24784768.83,21138574.05
General And Administrative Expense,29812508.08,20753844.3,16847496.65,25643295.45
Rent And Landing Fees,3818046.44,3204843.17,1858611.17,3060300.14
Gross Profit,159060430.81,222403231.19,208864234.53,170288940.32
Cost Of Revenue,2915832182.93,3033895061.2,2506203344.1,2748077328.08
Total Revenue,3074892613.74,3256298292.39,2715067578.63,2918366268.4
Operating Revenue,3074892613.74,3256298292.39,2715067578.63,2918366268.4
