,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,401000000.0,401000000.0,340000000.0,340000000.0
Share Issued,401000000.0,401000000.0,340000000.0,340000000.0
Total Debt,369648641.88,568305588.06,477785064.21,273762608.14
Tangible Book Value,5056193823.83,4536782872.97,2598774274.5,1790240182.04
Invested Capital,5518304668.34,5099939043.97,3282472281.66,2255314809.83
Working Capital,2628934153.71,2602151869.84,1417790653.27,1229529985.06
Net Tangible Assets,5056193823.83,4536782872.97,2598774274.5,1790240182.04
Capital Lease Obligations,105005269.18,79075914.5,51609151.46,54297133.97
Common Stock Equity,5340457105.01,4838768259.13,2863140977.21,2040288307.31
Total Capitalization,5354457105.01,4838768259.13,3027680644.87,2176075012.31
Total Equity Gross Minority Interest,5404766612.1,4883759252.25,2889222893.55,2053089428.66
Minority Interest,64309507.09,44990993.12,26081916.34,12801121.35
Stockholders Equity,5340457105.01,4838768259.13,2863140977.21,2040288307.31
Retained Earnings,3129538621.46,2623811880.44,1809994034.26,1064317232.82
Additional Paid In Capital,1551154218.41,1551154218.41,970669382.18,1456004073.27
Capital Stock,401000000.0,401000000.0,340000000.0,340000000.0
Common Stock,401000000.0,401000000.0,340000000.0,340000000.0
Total Liabilities Net Minority Interest,3620865349.38,2886357689.05,2736910310.29,1931987188.09
Total Non Current Liabilities Net Minority Interest,244151416.44,161511889.73,293419257.82,323317062.12
Other Non Current Liabilities,4184249.28,,41121393.23,34614380.55
Non Current Deferred Revenue,120055737.07,81950871.63,76132396.57,84317650.0
Non Current Deferred Taxes Liabilities,906160.91,485103.6,1138042.13,14301192.6
Long Term Debt And Capital Lease Obligation,119005269.18,79075914.5,216148819.12,190083838.97
Long Term Capital Lease Obligation,105005269.18,79075914.5,51609151.46,54297133.97
Long Term Debt,14000000.0,,164539667.66,135786705.0
Current Liabilities,3376713932.94,2724845799.32,2443491052.47,1608670125.97
Other Current Liabilities,282352285.28,273897476.11,231683780.73,136450906.26
Current Debt And Capital Lease Obligation,250643372.7,489229673.56,261636245.09,83678769.17
Current Debt,163847563.33,261170784.84,254791636.79,79239797.52
Payables,2772115002.38,1906126102.43,1874013658.44,1315584201.16
Other Payable,235225132.91,155610419.03,155376511.24,135093816.2
Total Tax Payable,107093697.23,70031413.77,55496764.57,73535322.28
Accounts Payable,2429796172.24,1680484269.63,1663140382.63,1106955062.68
Total Assets,9025631961.48,7770116941.3,5626133203.84,3985146340.67
Total Non Current Assets,3019983874.83,2443119272.14,1764851498.1,1146946229.64
Other Non Current Assets,82916162.75,235133759.68,32487689.27,30867729.57
Non Current Deferred Assets,20924028.92,18718882.63,12853110.92,5160724.42
Non Current Deferred Taxes Assets,150339319.58,116532878.75,86386601.24,70314602.19
Investmentin Financial Assets,5000000.0,,,
Available For Sale Securities,5000000.0,,,
Long Term Equity Investment,81502844.01,87783261.77,87561350.92,43095747.07
Goodwill And Other Intangible Assets,284263281.18,301985386.16,264366702.71,250048125.27
Other Intangible Assets,263324990.81,284467133.16,255234609.3,241068304.33
Goodwill,20938290.37,17518253.0,9132093.41,8979820.94
Net PPE,2265248882.73,1682965103.15,1281196043.04,695937683.98
Accumulated Depreciation,-615717117.74,-460809084.8,-316806697.58,-210830413.92
Gross PPE,2880966000.47,2143774187.95,1598002740.62,906768097.9
Construction In Progress,80627440.21,114388566.11,161298414.6,173191160.71
Other Properties,654278592.86,559666152.71,377310311.43,187410306.7
Machinery Furniture Equipment,1472117592.76,879983156.21,560228380.44,323224796.87
Properties,673942374.64,589736312.92,499165634.15,222941833.62
Current Assets,6005648086.65,5326997669.16,3861281705.74,2838200111.03
Other Current Assets,603465575.15,219175348.11,122818701.13,58555633.44
Prepaid Assets,46080328.94,40803893.92,29410279.54,32751412.66
Inventory,1482468529.72,1145105867.48,955953774.63,941543045.45
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,-955953774.63,-1883086090.9
Finished Goods,864542989.08,667364626.05,1051497817.18,1425672901.14
Work In Process,107023857.57,40920950.65,94103943.86,195388904.79
Raw Materials,510901683.07,436820290.78,766305788.22,1203567330.42
Other Receivables,384251554.77,393608352.91,295492994.3,158497741.58
Accounts Receivable,2142620844.6,1629291816.9,1102406617.34,766623752.81
Allowance For Doubtful Accounts Receivable,,-93241505.82,-124039830.24,-132313965.3
Gross Accounts Receivable,,1722533322.72,2328853064.92,2432185223.73
Cash Cash Equivalents And Short Term Investments,1346761253.47,1899012389.84,1355199338.8,880228525.09
Other Short Term Investments,150123977.95,,,
Cash And Cash Equivalents,1196637275.52,1899012389.84,1355199338.8,880228525.09
Cash Equivalents,353573485.29,201472581.55,517938690.4,425419547.64
Cash Financial,843063790.23,1697539808.29,2192459987.2,2215266027.63
