,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,8347138924.67,2991076926.56,-782570738.79,-2714811112.54
Repayment Of Debt,-7875409900.0,-8038880000.0,-6495200000.0,-14774484040.95
Issuance Of Debt,3798313002.06,6393365692.55,7593601904.18,14419431088.06
Capital Expenditure,-2182072518.33,-1500262163.77,-2627630588.71,-4114901826.31
End Cash Position,4284849911.5,5528368665.98,2910178939.19,1981200941.64
Beginning Cash Position,5528368665.98,2910178939.19,1981200941.64,4006468325.47
Effect Of Exchange Rate Changes,-17646067.9,-922797.73,-1572164.03,-5442221.79
Changes In Cash,-1225872686.58,2619112524.52,930550161.58,-2019825162.04
Financing Cash Flow,-6105629115.12,-3095033333.42,460485131.0,-1057216958.11
Net Other Financing Charges,-35146724.12,-47294067.07,-43000125.88,-50128807.59
Cash Dividends Paid,-1993385493.06,-1402224958.9,-594916647.3,-652035197.63
Net Issuance Payments Of Debt,-4077096897.94,-1645514307.45,1098401904.18,-355052952.89
Net Long Term Debt Issuance,-4077096897.94,-1645514307.45,1098401904.18,-355052952.89
Long Term Debt Payments,-7875409900.0,-8038880000.0,-6495200000.0,-14774484040.95
Long Term Debt Issuance,3798313002.06,6393365692.55,7593601904.18,14419431088.06
Investing Cash Flow,-5649455014.46,1222806767.61,-1374994819.34,-2362698917.7
Net Other Investing Changes,-2715411470.15,2588136692.3,765100389.34,1217435228.0
Net Investment Purchase And Sale,-1557847319.53,-123143391.63,274693490.38,833901486.14
Sale Of Investment,2475152583.91,506633908.37,274714596.74,1152940946.05
Purchase Of Investment,-4032999903.44,-629777300.0,-21106.36,-319039459.91
Net Business Purchase And Sale,,,12482830.94,-312616964.11
Sale Of Business,,,12482830.94,
Purchase Of Business,,,,-312616964.11
Net PPE Purchase And Sale,-1376196224.78,-1242186533.06,-2427271530.0,-4101418667.73
Sale Of PPE,805876293.55,258075630.71,200359058.71,13483158.58
Purchase Of PPE,-2182072518.33,-1500262163.77,-2627630588.71,-4114901826.31
Operating Cash Flow,10529211443.0,4491339090.33,1845059849.92,1400090713.77
Change In Working Capital,5814339871.59,695126914.55,-761108731.15,294180609.62
Change In Other Current Liabilities,,,-110620306.1,
Change In Other Current Assets,59718424.47,9134987.67,9567949.07,-3306682.12
Change In Payable,5909676448.91,2453226905.86,21509767.66,89496906.62
Change In Inventory,-357187983.37,-1142652780.67,83106862.96,-2892260.8
Change In Receivables,202132981.58,-624582198.31,-764673004.74,210882645.92
Other Non Cash Items,202341192.56,281960272.49,283630599.47,363938901.57
Depreciation And Amortization,853763701.76,751096592.45,800054782.66,696215847.25
Amortization Cash Flow,210635789.95,198738132.98,241179341.39,171380383.22
Depreciation,643127911.81,552358459.47,558875441.27,524835464.03
Gain Loss On Investment Securities,-486853721.8,-275845961.19,-1034175490.15,-1088577411.46
Gain Loss On Sale Of PPE,-2198704.39,86686.98,-139113943.98,752973.98
Net Income From Continuing Operations,4215715767.2,3078248085.69,2681402614.79,1103601132.21
Cash Flowsfromusedin Operating Activities Direct,10529211443.0,4491339090.33,1845059849.92,1400090713.77
Taxes Refund Paid Direct,-1885256034.17,-1050786502.32,-566588860.25,-485461231.75
Classesof Cash Payments,-15143762074.47,-13230877853.48,-9731899084.23,-7212281420.91
Other Cash Paymentsfrom Operating Activities,-699431801.46,-697103886.97,-524669705.36,-555334508.65
Paymentson Behalfof Employees,-551563913.95,-531399260.15,-554447408.43,-522242510.47
Paymentsto Suppliersfor Goodsand Services,-13892766359.06,-12002374706.36,-8652781970.44,-6134704401.79
Classesof Cash Receiptsfrom Operating Activities,27558229551.64,18773003446.13,12143547794.4,9097833366.43
Other Cash Receiptsfrom Operating Activities,332687752.66,291953156.05,297775481.56,434715976.74
Receiptsfrom Customers,27225541798.98,18481050290.08,11845772312.84,8663117389.69
