,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-773322570.25,726460050.03,-109562746.3,43537543.9
Repayment Of Debt,-84850000.0,-30000000.0,-38900000.0,
Issuance Of Debt,,84850000.0,,8900000.0
Capital Expenditure,-1922874324.97,-871433000.53,-1331777163.22,-1116956230.4
End Cash Position,5913993673.94,6396540538.59,5632064292.73,5159000577.43
Beginning Cash Position,6396540538.59,5632064292.73,5159000577.43,4289381002.42
Effect Of Exchange Rate Changes,-30535156.18,17677468.4,96816449.12,192294286.21
Changes In Cash,-452011708.47,746798777.46,376247266.18,677325288.8
Financing Cash Flow,1231256969.36,-53737867.67,-199336146.64,-214150021.93
Net Other Financing Charges,1418041364.16,272962112.16,177906365.5,-7944942.29
Cash Dividends Paid,-101934394.8,-381549979.83,-338342512.14,-215105079.64
Net Issuance Payments Of Debt,-84850000.0,54850000.0,-38900000.0,8900000.0
Net Long Term Debt Issuance,-84850000.0,54850000.0,-38900000.0,8900000.0
Long Term Debt Payments,-84850000.0,-30000000.0,-38900000.0,
Long Term Debt Issuance,,84850000.0,,8900000.0
Investing Cash Flow,-2832820432.55,-797356405.43,-646631004.1,-269018463.57
Net Other Investing Changes,-38665638.01,72713.37,-164539639.16,847060485.03
Net Investment Purchase And Sale,-871311389.57,67178124.23,849341823.28,661741.8
Sale Of Investment,2780601468.43,4922178124.23,5133381823.28,661741.8
Purchase Of Investment,-3651912858.0,-4855000000.0,-4284040000.0,
Net PPE Purchase And Sale,-1922843404.97,-864607243.03,-1331433188.22,-1116740690.4
Sale Of PPE,30920.0,6825757.5,343975.0,215540.0
Purchase Of PPE,-1922874324.97,-871433000.53,-1331777163.22,-1116956230.4
Operating Cash Flow,1149551754.72,1597893050.56,1222214416.92,1160493774.3
Change In Working Capital,78527795.79,708839641.35,-1034209380.59,-1298700999.59
Change In Other Current Assets,15880117.39,-29007618.37,-9502926.66,-4547445.55
Change In Payable,4115008187.71,-113633339.49,-6376726531.53,6147672545.07
Change In Inventory,-1845155581.18,-411960710.91,2353514896.87,-1601274321.74
Change In Receivables,-2207204928.13,1263441310.12,2998505180.73,-5840551777.37
Other Non Cash Items,34915872.32,-881577.52,-95319661.58,-312698934.18
Depreciation And Amortization,438474658.88,392936148.4,268718566.48,165887615.18
Amortization Cash Flow,13830648.39,12856063.99,9609121.65,6168050.44
Depreciation,424644010.49,380080084.41,259109444.83,159719564.74
Gain Loss On Investment Securities,-31756541.09,-43741443.22,158929512.88,154439999.61
Gain Loss On Sale Of PPE,-4064.41,-3512161.32,424920.66,4624272.88
Net Income From Continuing Operations,635068043.98,473144960.22,1918849137.95,2258594561.34
Cash Flowsfromusedin Operating Activities Direct,1149551754.72,1597893050.56,1222214416.92,1160493774.3
Taxes Refund Paid Direct,360697262.93,-75057852.78,-3145477.17,189879437.04
Classesof Cash Payments,-6285649045.5,-5644751902.46,-14920570469.43,-13298962935.91
Other Cash Paymentsfrom Operating Activities,-166319784.36,-130352002.43,-88280733.15,-64005358.35
Paymentson Behalfof Employees,-476704527.74,-504670219.13,-523219410.81,-381812131.95
Paymentsto Suppliersfor Goodsand Services,-5642624733.4,-5009729680.9,-14309070325.47,-12853145445.61
Classesof Cash Receiptsfrom Operating Activities,7074503537.29,7317702805.8,16145930363.52,14269577273.17
Other Cash Receiptsfrom Operating Activities,259660369.26,253564227.98,213337945.18,87416159.27
Receiptsfrom Customers,6814843168.03,7064138577.82,15932592418.34,14182161113.9
