,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,411839845.0,411839845.0,411839845.0,411839845.0
Share Issued,411839845.0,411839845.0,411839845.0,411839845.0
Total Debt,13125059.62,15529543.95,19700328.38,18071204.24
Tangible Book Value,4893307125.97,4738558710.06,4418415492.55,3828154012.06
Invested Capital,4934925113.68,4783479811.49,4468583660.46,3877443882.16
Working Capital,4140304164.61,3920021976.08,3796247795.39,3402516831.6
Net Tangible Assets,4893307125.97,4738558710.06,4418415492.55,3828154012.06
Capital Lease Obligations,1907411.86,2154068.01,3200616.36,2087623.77
Common Stock Equity,4924925113.68,4771479811.49,4453583660.46,3862443882.16
Total Capitalization,4924925113.68,4771479811.49,4453583660.46,3862443882.16
Total Equity Gross Minority Interest,5234495442.32,5046192230.08,4705304185.67,4021265584.26
Minority Interest,309570328.64,274712418.59,251720525.21,158821702.1
Stockholders Equity,4924925113.68,4771479811.49,4453583660.46,3862443882.16
Retained Earnings,2458406892.42,2327567593.06,2106524706.68,1584510898.27
Additional Paid In Capital,1625063391.31,1625063391.31,1625063391.31,1625063391.31
Capital Stock,411839845.0,411839845.0,411839845.0,411839845.0
Common Stock,411839845.0,411839845.0,411839845.0,411839845.0
Total Liabilities Net Minority Interest,666625675.1,719198089.34,1050922295.71,886666376.03
Total Non Current Liabilities Net Minority Interest,177487416.91,218888833.33,273354166.43,274180471.13
Non Current Deferred Revenue,152513530.98,192783813.14,251921903.96,272092847.36
Non Current Deferred Taxes Liabilities,23066474.07,23950952.18,18231646.11,
Long Term Debt And Capital Lease Obligation,1907411.86,2154068.01,3200616.36,2087623.77
Long Term Capital Lease Obligation,1907411.86,2154068.01,3200616.36,2087623.77
Current Liabilities,489138258.19,500309256.01,777568129.28,612485904.9
Other Current Liabilities,3923586.55,2802109.64,6372013.74,5268626.39
Current Debt And Capital Lease Obligation,11217647.76,13375475.94,16499712.02,15983580.47
Current Debt,10000000.0,12000000.0,15000000.0,15000000.0
Payables,443815588.76,452983927.78,715347579.85,550705802.44
Other Payable,75469408.28,73678815.71,61463890.62,102041208.95
Dividends Payable,,,0.0,
Total Tax Payable,18301339.7,31359274.78,80375243.54,63080636.96
Accounts Payable,350044840.78,347945837.29,573508445.69,385583956.53
Total Assets,5901121117.42,5765390319.42,5756226481.38,4907931960.29
Total Non Current Assets,1271678694.62,1345059087.33,1182410556.71,892929223.79
Other Non Current Assets,22525513.38,20810231.78,80623169.37,94826522.86
Non Current Deferred Assets,20417023.95,25758510.01,35114445.77,28483768.48
Non Current Deferred Taxes Assets,67324802.03,81707482.54,56328555.94,34766463.08
Investmentin Financial Assets,1794248.26,2659281.38,5503433.06,7620743.81
Available For Sale Securities,1794248.26,2659281.38,5503433.06,7620743.81
Long Term Equity Investment,209363238.57,193211109.91,84937292.89,40723877.16
Investment Properties,129159078.83,62428931.91,27098280.16,112763.7
Goodwill And Other Intangible Assets,31617987.71,32921101.43,35168167.91,34289870.1
Other Intangible Assets,31617987.71,32921101.43,35168167.91,34289870.1
Net PPE,789476801.89,925562438.37,857637211.61,652105214.6
Accumulated Depreciation,-591915286.23,-455986489.41,-331978906.61,-238590733.17
Gross PPE,1381392088.12,1381548927.78,1189616118.22,890695947.77
Construction In Progress,26066413.23,14552908.71,258417619.23,302920762.0
Other Properties,89875103.77,81399439.16,60037140.0,47514002.01
Machinery Furniture Equipment,680386633.92,632072061.35,547889753.06,377441977.98
Buildings And Improvements,,,,
Properties,585063937.2,653524518.56,323271605.93,162819205.78
Current Assets,4629442422.8,4420331232.09,4573815924.67,4015002736.5
Other Current Assets,66092529.68,37662568.83,34804004.02,30637368.66
Prepaid Assets,25690111.18,28678608.64,24734338.03,31145137.31
Inventory,930230716.77,1026474146.06,1121064475.49,828698006.25
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,605478640.45,666373042.15,702081295.07,465464041.08
Work In Process,93493812.19,79706776.66,116037356.73,98745726.18
Raw Materials,231258264.13,280394327.25,302945823.69,264488238.99
Other Receivables,635450247.23,619408322.24,986288498.27,1027214412.69
Accounts Receivable,1346277294.72,1386388488.96,1206734680.48,800124347.64
Allowance For Doubtful Accounts Receivable,-119325309.18,-90583545.23,-67593766.89,-42791392.94
Gross Accounts Receivable,1465602603.9,1476972034.19,1274328447.37,842915740.58
Cash Cash Equivalents And Short Term Investments,1625701523.22,1321719097.36,1200189928.38,1297183463.95
Other Short Term Investments,980566034.85,745543443.83,683426250.0,54317826.14
Cash And Cash Equivalents,645135488.37,576175653.53,516763678.38,1242865637.81
Cash Equivalents,16474494.36,27211956.04,2002347.36,3518784.82
Cash Financial,628660994.01,548963697.49,514761331.02,1239346852.99
