,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,450764967.06,-91327244.64,1485337392.2,-3292493517.14
Repayment Of Debt,-8395134819.8,-5863447536.39,-5843126848.0,-4496902229.25
Issuance Of Debt,10221417873.95,8084021549.48,4325168683.28,7564785827.15
Capital Expenditure,-1430105121.69,-2708111862.83,-2492043472.78,-4092469776.18
End Cash Position,7163393955.82,6818703502.87,7753123828.81,8267314460.37
Beginning Cash Position,6818703502.87,7753123828.81,8267314460.37,1669809522.67
Effect Of Exchange Rate Changes,-32882349.98,20791026.63,15036912.02,17806391.49
Changes In Cash,377572802.93,-955211352.57,-529227543.58,6579698546.21
Financing Cash Flow,855124917.81,-306577128.25,-1822621627.82,9883758536.76
Net Other Financing Charges,-572337340.12,-2078540536.75,252040811.37,7583762143.95
Cash Dividends Paid,-398820796.22,-448610604.59,-556704274.47,-767887205.09
Net Issuance Payments Of Debt,1826283054.15,2220574013.09,-1517958164.72,3067883597.9
Net Long Term Debt Issuance,1826283054.15,2220574013.09,-1517958164.72,3067883597.9
Long Term Debt Payments,-8395134819.8,-5863447536.39,-5843126848.0,-4496902229.25
Long Term Debt Issuance,10221417873.95,8084021549.48,4325168683.28,7564785827.15
Investing Cash Flow,-2358422203.63,-3265418842.51,-2683986780.74,-4104036249.59
Net Investment Purchase And Sale,-1118478193.59,-722613349.92,-401634822.01,-71752316.68
Sale Of Investment,47622439.44,18593591.08,28453076.99,124710887.04
Purchase Of Investment,-1166100633.03,-741206941.0,-430087899.0,-196463203.72
Net PPE Purchase And Sale,-1239944010.04,-2542805492.59,-2282351958.73,-4032283932.91
Sale Of PPE,190161111.65,165306370.24,209691514.05,60185843.27
Purchase Of PPE,-1430105121.69,-2708111862.83,-2492043472.78,-4092469776.18
Operating Cash Flow,1880870088.75,2616784618.19,3977380864.98,799976259.04
Change In Working Capital,-2999633111.13,-2177276493.09,-654619371.04,-3810109056.57
Change In Other Current Assets,3865312.83,14024647.97,13295928.84,-10522100.01
Change In Payable,-1344383926.57,-1022518891.16,-473028704.44,-1735897437.45
Change In Inventory,-1493354512.27,-591478761.47,145928380.06,-1764162084.97
Change In Receivables,-165759985.12,-577303488.43,-340814975.5,-299527434.14
Other Non Cash Items,441139258.63,432623025.62,446386904.42,468857163.34
Depreciation And Amortization,3976014262.54,3703910619.44,3496475284.21,2946022354.04
Amortization Cash Flow,652206253.35,607671983.91,541165558.2,476468365.64
Depreciation,3323808009.19,3096238635.53,2955309726.01,2469553988.4
Gain Loss On Investment Securities,224129043.03,69975382.69,25828117.89,-53706062.49
Gain Loss On Sale Of PPE,10437843.93,-12246282.28,-71944114.27,-10020557.89
Net Income From Continuing Operations,-333328394.06,255571845.98,366559956.36,685111367.5
Cash Flowsfromusedin Operating Activities Direct,1880870088.75,2616784618.19,3977380864.98,799976259.04
Taxes Refund Paid Direct,-552816380.43,-620156794.11,-138598796.65,502032508.64
Classesof Cash Payments,-15169769926.22,-12789973457.08,-11118758610.18,-11279430321.27
Other Cash Paymentsfrom Operating Activities,-333372114.95,-449597232.22,-331968918.15,-381290411.98
Paymentson Behalfof Employees,-2593669651.59,-2468265856.05,-2379295680.87,-2535777036.25
Paymentsto Suppliersfor Goodsand Services,-12242728159.68,-9872110368.81,-8407494011.16,-8362362873.04
Classesof Cash Receiptsfrom Operating Activities,17603456395.4,16026914869.38,15234738271.81,11577374071.67
Other Cash Receiptsfrom Operating Activities,628720516.17,597955698.25,2614966810.1,1211219742.14
Receiptsfrom Customers,16974735879.23,15428959171.13,12619771461.71,10366154329.53
