,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,564566759.0,565536368.0,565725368.0,566510368.0
Share Issued,564566759.0,565536368.0,565725368.0,566510368.0
Net Debt,131303778.54,195077824.54,197556533.62,154888144.9
Total Debt,844985344.33,489489185.73,635466053.7,413158838.54
Tangible Book Value,1435279225.77,1302346102.68,1260110389.71,1775338354.85
Invested Capital,2455998866.16,2076219838.83,2195668328.89,2615948383.32
Working Capital,758917578.98,562246597.62,582623932.46,593962147.23
Net Tangible Assets,1435279225.77,1302346102.68,1260110389.71,1775338354.85
Capital Lease Obligations,2269768.9,2651321.7,,
Common Stock Equity,1665887584.91,1604510162.06,1570522275.19,2203288383.32
Total Capitalization,1862887584.91,1707780162.06,1610102275.19,2203288383.32
Total Equity Gross Minority Interest,1664510078.95,1604258522.47,1572566287.08,2214188499.47
Minority Interest,-1377505.96,-251639.59,2044011.89,10900116.15
Stockholders Equity,1665887584.91,1604510162.06,1570522275.19,2203288383.32
Treasury Stock,8277670.55,10766926.85,16828603.8,26625864.25
Retained Earnings,-361026678.25,-426616065.95,-454396864.94,186555458.14
Additional Paid In Capital,1369874934.64,1373963026.91,1370449657.0,1369541244.16
Capital Stock,564566759.0,565536368.0,565725368.0,566510368.0
Common Stock,564566759.0,565536368.0,565725368.0,566510368.0
Total Liabilities Net Minority Interest,1281337103.7,999901500.44,1072004424.7,948625006.34
Total Non Current Liabilities Net Minority Interest,211411919.9,118394651.53,52129913.15,16788155.97
Other Non Current Liabilities,,,180000.0,105000.0
Tradeand Other Payables Non Current,2229872.0,2241872.0,2259872.0,2280422.0
Non Current Deferred Revenue,8629338.12,8329796.59,7585892.24,11118806.24
Non Current Deferred Taxes Liabilities,1282940.88,1901661.24,2524148.91,3283927.73
Long Term Debt And Capital Lease Obligation,199269768.9,105921321.7,39580000.0,
Long Term Capital Lease Obligation,2269768.9,2651321.7,,
Long Term Debt,197000000.0,103270000.0,39580000.0,
Current Liabilities,1069925183.8,881506848.91,1019874511.55,931836850.37
Other Current Liabilities,11621939.79,71189145.35,25372139.67,111694992.5
Current Debt And Capital Lease Obligation,645715575.43,383567864.03,595886053.7,413158838.54
Current Debt,593111281.25,368439676.77,585566053.7,412660000.0
Payables,369304808.36,382378490.03,358111101.67,390257786.62
Other Payable,80853178.17,72786658.7,72930383.21,75983934.68
Dividends Payable,,1004018.69,1004018.69,1004018.69
Total Tax Payable,15426309.67,11004868.63,24470045.09,25068072.59
Accounts Payable,273025320.52,297582944.01,259706654.68,288201760.66
Total Assets,2945847182.65,2604160022.91,2644570711.78,3162813505.81
Total Non Current Assets,1117004419.87,1160406576.38,1042072267.77,1637014508.21
Other Non Current Assets,91832854.46,39122871.14,2164982.28,9001569.69
Non Current Deferred Assets,1623487.43,2585936.06,1965919.56,2325898.2
Non Current Deferred Taxes Assets,106576435.96,96809850.28,101586147.77,80165745.53
Investmentin Financial Assets,3000000.0,3000000.0,3000000.0,3000000.0
Available For Sale Securities,3000000.0,3000000.0,3000000.0,3000000.0
Long Term Equity Investment,8580496.0,9292298.86,8471419.12,1769696.73
Investment Properties,72564553.68,,,
Goodwill And Other Intangible Assets,230608359.14,302164059.38,310411885.48,427950028.47
Other Intangible Assets,152915974.32,193577062.76,201824888.86,219357900.54
Goodwill,77692384.82,108586996.62,108586996.62,208592127.93
Net PPE,602218233.2,707431560.66,614471913.56,1112801569.59
Accumulated Depreciation,-853049126.05,-743287714.3,-817950134.02,-700769205.87
Gross PPE,1455267359.25,1450719274.96,1432422047.58,1813570775.46
Construction In Progress,64924806.86,3477327.05,238189.28,79905086.98
Other Properties,45647756.73,45564886.34,35461576.27,34689954.83
Machinery Furniture Equipment,655995392.37,662217993.22,704159852.16,744205224.21
Buildings And Improvements,,,,
Properties,688699403.29,739459068.35,692562429.87,954770509.44
Current Assets,1828842762.78,1443753446.53,1602498444.01,1525798997.6
Other Current Assets,20244942.85,25905477.29,20523857.16,22199513.0
Prepaid Assets,7229378.19,16792533.18,17476552.82,11243646.81
Inventory,225067904.44,191504493.62,214996323.58,230040179.0
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,97156580.89,45111370.0,80200655.3,70071137.0
Work In Process,26459526.31,36194549.4,26212000.44,27916476.42
Raw Materials,101451797.24,110198574.22,108583667.84,132052565.58
Other Receivables,213894747.15,200753502.22,245202390.02,231445173.12
Accounts Receivable,697584998.25,732165587.99,676709800.35,773098630.57
Allowance For Doubtful Accounts Receivable,-79058310.4,-74457674.12,-74293693.85,-69462366.1
Gross Accounts Receivable,776643308.65,806623262.11,751003494.2,842560996.67
Cash Cash Equivalents And Short Term Investments,664820791.9,276631852.23,427589520.08,257771855.1
Other Short Term Investments,6013289.19,,,
Cash And Cash Equivalents,658807502.71,276631852.23,427589520.08,257771855.1
Cash Equivalents,346448881.21,139066740.04,184985751.55,108554654.19
Cash Financial,312358621.5,137565112.19,242603768.53,149217200.91
